,SO2,CO,O3,PM10,PM25,NO2,pr
1488,2.3,0.85,5.0,52.0,23.0,20.9,
1489,1.8,0.83,3.0,50.0,22.0,20.3,
1490,1.7,0.8,3.0,50.0,22.0,22.7,
1491,2.1,0.79,2.0,48.0,22.0,21.7,
1492,1.7,0.75,2.0,45.0,23.0,17.9,
1493,1.8,0.74,2.0,44.0,24.0,14.6,
1494,1.5,0.71,2.0,43.0,23.0,13.1,
1495,1.6,0.7,2.0,41.0,23.0,12.4,
1496,3.7,0.71,3.0,40.0,23.0,34.0,
1497,4.0,0.79,5.0,43.0,24.0,42.0,
1498,3.6,0.77,10.0,50.0,27.0,26.5,
1499,3.0,0.76,17.0,56.0,30.0,19.7,
1500,3.2,0.77,27.0,62.0,31.0,16.3,
1501,3.3,0.77,36.0,66.0,32.0,21.3,
1502,4.2,0.76,45.0,68.0,32.0,21.4,
1503,4.2,0.74,51.0,72.0,35.0,21.2,
1504,3.6,0.7,55.0,71.0,34.0,24.6,
1505,3.3,0.64,57.0,70.0,34.0,32.0,
1506,4.5,0.67,53.0,69.0,34.0,34.9,
1507,3.3,0.74,47.0,68.0,34.0,33.3,
1508,2.2,0.76,38.0,70.0,36.0,28.0,
1509,1.7,0.77,31.0,70.0,36.0,21.2,
1510,1.8,0.77,25.0,71.0,37.0,20.6,
1511,1.8,0.78,20.0,71.0,35.0,16.0,
1512,2.4,0.78,17.0,72.0,36.0,15.6,
1513,1.9,0.73,16.0,73.0,37.0,13.6,
1514,1.7,0.62,17.0,70.0,35.0,8.9,
1515,1.7,0.51,20.0,64.0,32.0,6.1,
1516,2.0,0.44,23.0,56.0,27.0,7.2,
1517,1.8,0.39,23.0,48.0,21.0,10.4,
1518,1.7,0.35,24.0,43.0,19.0,13.9,
1519,2.0,0.34,24.0,40.0,17.0,19.0,
1520,2.1,0.31,25.0,39.0,17.0,17.9,
1521,2.2,0.31,25.0,37.0,17.0,15.1,
1522,1.7,0.33,26.0,34.0,15.0,13.6,
1523,1.7,0.35,25.0,32.0,13.0,11.0,
1524,1.7,0.38,25.0,30.0,11.0,12.9,
1525,1.4,0.38,26.0,28.0,9.0,11.3,
1526,1.4,0.38,27.0,26.0,7.0,11.2,
1527,1.4,0.36,28.0,24.0,6.0,11.5,
1528,1.4,0.36,29.0,24.0,6.0,13.1,
1529,1.4,0.38,29.0,23.0,6.0,14.7,
1530,1.6,0.4,28.0,22.0,5.0,14.5,
1531,1.6,0.4,28.0,22.0,5.0,14.5,
1532,1.6,0.4,0.0,22.0,5.0,14.5,
1533,1.4,0.44,26.0,18.0,5.0,10.5,
1534,1.4,0.46,25.0,18.0,5.0,10.2,
1535,1.4,0.48,24.0,16.0,4.0,10.1,
1536,1.5,0.47,24.0,16.0,5.0,9.5,
1537,1.4,0.47,24.0,16.0,6.0,9.8,
1538,0.7,0.47,25.0,18.0,7.0,7.6,
1539,0.6,0.46,26.0,18.0,9.0,5.6,
1540,0.9,0.44,28.0,20.0,10.0,4.5,
1541,0.5,0.44,29.0,18.0,10.0,5.2,
1542,0.6,0.45,32.0,16.0,9.0,4.7,
1543,0.8,0.45,33.0,14.0,9.0,5.0,
1544,0.6,0.44,33.0,14.0,10.0,5.4,
1545,0.5,0.41,33.0,14.0,10.0,5.2,
1546,0.5,0.39,33.0,15.0,10.0,6.5,
1547,0.8,0.38,33.0,16.0,10.0,9.8,
1548,0.8,0.34,32.0,16.0,9.0,10.7,
1549,0.7,0.34,31.0,16.0,10.0,10.5,
1550,0.7,0.34,31.0,16.0,10.0,9.1,
1551,0.5,0.34,31.0,16.0,11.0,7.5,
1552,0.6,0.35,30.0,16.0,11.0,8.7,
1553,0.5,0.36,30.0,14.0,10.0,9.7,
1554,0.5,0.36,30.0,14.0,10.0,9.7,
1555,0.5,0.36,30.0,14.0,10.0,9.7,
1556,0.5,0.36,30.0,14.0,10.0,9.7,
1557,0.5,0.36,30.0,14.0,10.0,9.7,
1558,0.5,0.36,30.0,14.0,10.0,9.7,
1559,0.5,0.36,30.0,14.0,10.0,9.7,
1560,0.5,0.36,30.0,14.0,10.0,9.7,
1561,0.5,0.36,30.0,14.0,10.0,9.7,
1562,0.5,0.36,30.0,14.0,10.0,9.7,
1563,0.5,0.36,30.0,14.0,10.0,9.7,
1564,0.5,0.36,30.0,14.0,10.0,9.7,
1565,0.5,0.36,30.0,14.0,10.0,9.7,
1566,0.5,0.36,30.0,14.0,10.0,9.7,
1567,1.4,0.3,25.0,13.0,7.0,8.5,
1568,1.6,0.32,25.0,12.0,6.0,18.0,
1569,1.5,0.32,25.0,14.0,7.0,12.1,
1570,1.6,0.32,26.0,15.0,7.0,8.8,
1571,1.6,0.34,26.0,16.0,8.0,14.6,
1572,1.9,0.36,26.0,18.0,7.0,13.7,
1573,1.9,0.38,27.0,18.0,7.0,14.2,
1574,1.9,0.39,27.0,18.0,7.0,17.6,
1575,2.0,0.39,26.0,19.0,6.0,17.1,
1576,1.7,0.39,26.0,19.0,7.0,21.6,
1577,1.7,0.43,25.0,19.0,8.0,22.3,
1578,2.1,0.47,23.0,20.0,7.0,25.2,
1579,1.6,0.49,22.0,20.0,8.0,20.5,
1580,1.5,0.5,21.0,21.0,8.0,17.1,
1581,1.6,0.51,20.0,21.0,8.0,15.5,
1582,1.6,0.51,19.0,20.0,8.0,12.4,
1583,1.8,0.5,20.0,19.0,8.0,9.2,
1584,1.5,0.47,21.0,18.0,9.0,7.1,
1585,1.3,0.42,22.0,16.0,8.0,7.4,
1586,1.3,0.38,24.0,16.0,8.0,6.8,
1587,1.0,0.32,27.0,15.0,8.0,5.6,
1588,0.8,0.29,28.0,15.0,7.0,6.5,
1589,1.0,0.25,30.0,14.0,7.0,7.4,
1590,0.6,0.24,30.0,14.0,7.0,11.4,
1591,0.8,0.28,29.0,13.0,7.0,20.7,
1592,1.1,0.3,29.0,13.0,7.0,19.8,
1593,0.9,0.34,28.0,12.0,6.0,19.4,
1594,1.5,0.38,26.0,15.0,6.0,19.1,
1595,1.4,0.4,25.0,18.0,7.0,18.0,
1596,1.3,0.42,25.0,18.0,7.0,12.9,
1597,1.2,0.44,25.0,19.0,7.0,10.0,
1598,1.6,0.44,25.0,20.0,7.0,14.6,
1599,1.6,0.43,25.0,20.0,7.0,17.3,
1600,1.6,0.44,25.0,23.0,8.0,20.1,
1601,1.8,0.48,24.0,26.0,9.0,24.3,
1602,1.4,0.51,23.0,28.0,9.0,25.6,
1603,1.3,0.54,23.0,28.0,8.0,13.7,
1604,1.1,0.55,23.0,28.0,7.0,9.4,
1605,1.0,0.59,22.0,27.0,7.0,14.0,
1606,1.3,0.62,22.0,27.0,7.0,11.0,
1607,1.0,0.64,22.0,25.0,7.0,10.8,
1608,0.9,0.62,23.0,24.0,8.0,6.4,
1609,1.0,0.59,25.0,24.0,7.0,6.8,
1610,0.8,0.55,27.0,23.0,7.0,4.5,
1611,0.8,0.55,27.0,23.0,7.0,4.5,
1612,0.7,0.54,29.0,22.0,7.0,4.1,
1613,0.6,0.52,30.0,21.0,7.0,3.0,
1614,0.7,0.52,30.0,21.0,7.0,11.3,
1615,0.8,0.54,30.0,22.0,8.0,11.2,
1616,1.8,0.59,29.0,23.0,8.0,17.4,
1617,1.6,0.61,28.0,24.0,8.0,15.9,
1618,1.6,0.61,28.0,24.0,8.0,15.9,
1619,1.3,0.64,28.0,28.0,9.0,13.6,
1620,1.2,0.64,29.0,31.0,9.0,10.3,
1621,0.8,0.64,30.0,34.0,9.0,8.2,
1622,0.7,0.62,32.0,36.0,9.0,8.7,
1623,1.2,0.6,34.0,40.0,10.0,10.2,
1624,1.1,0.55,36.0,42.0,11.0,13.0,
1625,1.6,0.54,37.0,42.0,11.0,20.3,
1626,1.7,0.55,35.0,42.0,12.0,22.9,
1627,1.6,0.55,34.0,40.0,13.0,18.2,
1628,1.1,0.55,32.0,39.0,12.0,11.7,
1629,1.0,0.55,30.0,38.0,12.0,13.9,
1630,0.9,0.55,27.0,38.0,12.0,12.3,
1631,0.8,0.55,25.0,38.0,12.0,11.8,
1632,0.8,0.54,24.0,38.0,13.0,6.2,
1633,0.9,0.5,25.0,36.0,13.0,3.1,
1634,0.9,0.5,25.0,36.0,13.0,3.1,
1635,0.9,0.5,25.0,36.0,13.0,3.1,
1636,0.9,0.5,25.0,36.0,13.0,3.1,
1637,0.5,0.32,28.0,29.0,9.0,5.5,
1638,0.5,0.3,28.0,29.0,9.0,9.3,
1639,0.7,0.3,28.0,30.0,9.0,15.5,
1640,1.3,0.32,26.0,28.0,10.0,18.3,
1641,1.0,0.35,26.0,28.0,10.0,14.8,
1642,1.4,0.38,26.0,29.0,10.0,10.8,
1643,1.5,0.41,27.0,28.0,10.0,12.7,
1644,1.6,0.44,29.0,31.0,9.0,8.7,
1645,1.3,0.46,32.0,32.0,10.0,10.9,
1646,1.4,0.49,35.0,34.0,10.0,12.3,
1647,1.4,0.49,35.0,34.0,10.0,12.3,
1648,2.0,0.49,42.0,38.0,13.0,24.3,
1649,2.6,0.55,41.0,41.0,14.0,44.8,
1650,2.7,0.64,38.0,44.0,17.0,45.1,
1651,2.4,0.68,35.0,47.0,18.0,24.1,
1652,2.0,0.7,31.0,49.0,20.0,16.1,
1653,1.0,0.71,27.0,48.0,21.0,12.7,
1654,1.0,0.72,23.0,48.0,21.0,11.7,
1655,1.1,0.74,19.0,46.0,21.0,14.1,
1656,1.2,0.72,16.0,44.0,22.0,11.1,
1657,1.2,0.66,16.0,44.0,22.0,10.1,
1658,1.0,0.57,17.0,43.0,22.0,6.8,
1659,1.1,0.52,17.0,43.0,23.0,7.8,
1660,1.0,0.51,18.0,42.0,23.0,6.0,
1661,0.7,0.49,18.0,43.0,23.0,8.1,
1662,1.3,0.46,17.0,43.0,24.0,10.5,
1663,2.3,0.49,17.0,42.0,24.0,19.2,
1664,3.8,0.53,17.0,45.0,26.0,18.9,
1665,5.7,0.6,18.0,48.0,27.0,45.0,
1666,4.0,0.69,22.0,57.0,31.0,37.7,
1667,3.2,0.71,28.0,68.0,35.0,24.2,
1668,3.2,0.71,35.0,72.0,36.0,17.4,
1669,3.0,0.73,44.0,76.0,36.0,15.6,
1670,2.9,0.74,55.0,76.0,36.0,20.3,
1671,2.7,0.7,62.0,74.0,35.0,23.7,
1672,2.7,0.69,67.0,76.0,35.0,29.3,
1673,2.8,0.66,70.0,76.0,36.0,40.0,
1674,2.8,0.66,70.0,76.0,36.0,40.0,
1675,2.8,0.66,0.0,76.0,36.0,40.0,
1676,2.8,0.66,0.0,76.0,36.0,40.0,
1677,1.4,0.68,50.0,77.0,40.0,14.6,
1678,1.2,0.69,42.0,74.0,39.0,14.8,
1679,1.2,0.69,42.0,74.0,39.0,14.8,
1680,1.6,0.68,32.0,70.0,38.0,12.5,
1681,1.4,0.62,30.0,69.0,39.0,8.9,
1682,1.7,0.57,30.0,68.0,39.0,10.4,
1683,1.6,0.57,29.0,68.0,39.0,11.5,
1684,1.3,0.54,28.0,66.0,40.0,6.7,
1685,1.2,0.51,27.0,63.0,39.0,8.2,
1686,1.3,0.5,26.0,61.0,38.0,8.6,
1687,1.3,0.5,25.0,58.0,37.0,11.6,
1688,2.0,0.56,25.0,58.0,34.0,29.0,
1689,2.8,0.62,25.0,58.0,34.0,33.8,
1690,3.0,0.65,28.0,62.0,35.0,21.3,
1691,3.0,0.64,34.0,64.0,34.0,15.1,
1692,2.3,0.64,40.0,66.0,34.0,12.1,
1693,2.3,0.64,46.0,66.0,32.0,11.9,
1694,4.2,0.65,52.0,67.0,31.0,20.6,
1695,3.9,0.65,58.0,72.0,32.0,20.4,
1696,3.8,0.61,64.0,79.0,34.0,23.5,
1697,3.7,0.59,66.0,86.0,38.0,27.7,
1698,4.0,0.61,65.0,94.0,44.0,33.5,
1699,3.2,0.66,60.0,100.0,49.0,27.9,
1700,2.1,0.74,54.0,106.0,54.0,20.9,
1701,1.9,0.81,45.0,106.0,56.0,24.0,
1702,1.8,0.86,38.0,108.0,58.0,22.9,
1703,1.4,0.88,30.0,107.0,59.0,12.2,
1704,1.4,0.88,24.0,105.0,59.0,10.4,
1705,0.9,0.86,18.0,104.0,59.0,11.9,
1706,0.7,0.82,14.0,100.0,59.0,8.1,
1707,0.8,0.79,12.0,96.0,58.0,8.3,
1708,0.7,0.71,10.0,92.0,57.0,7.6,
1709,1.0,0.66,10.0,86.0,54.0,12.7,
1710,0.9,0.64,10.0,84.0,53.0,20.9,
1711,2.1,0.66,9.0,88.0,55.0,22.3,
1712,2.0,0.67,10.0,92.0,58.0,15.9,
1713,2.8,0.69,13.0,98.0,61.0,20.2,
1714,2.7,0.7,17.0,100.0,63.0,19.9,
1715,2.4,0.69,22.0,96.0,60.0,14.1,
1716,1.6,0.69,28.0,88.0,53.0,10.0,
1717,1.2,0.65,34.0,80.0,46.0,8.1,
1718,1.3,0.6,40.0,71.0,38.0,9.2,
1719,1.7,0.55,45.0,65.0,33.0,12.3,
1720,2.0,0.51,49.0,64.0,32.0,16.3,
1721,2.4,0.49,51.0,63.0,33.0,20.3,
1722,2.3,0.5,50.0,65.0,35.0,24.8,
1723,1.9,0.51,47.0,66.0,37.0,20.2,
1724,1.5,0.54,44.0,65.0,37.0,20.9,
1725,1.2,0.57,40.0,64.0,35.0,22.6,
1726,0.9,0.6,36.0,60.0,31.0,18.6,
1727,0.8,0.6,33.0,56.0,28.0,14.5,
1728,1.1,0.59,32.0,52.0,27.0,11.6,
1729,1.2,0.57,31.0,51.0,27.0,7.8,
1730,1.3,0.54,33.0,48.0,26.0,7.0,
1731,1.6,0.54,35.0,50.0,26.0,6.4,
1732,2.6,0.55,37.0,52.0,27.0,8.8,
1733,2.1,0.56,40.0,56.0,29.0,8.3,
1734,2.3,0.57,42.0,59.0,31.0,8.8,
1735,2.3,0.62,43.0,60.0,33.0,14.6,
1736,2.5,0.69,43.0,61.0,34.0,18.1,
1737,2.4,0.72,42.0,61.0,33.0,20.1,
1738,3.0,0.76,41.0,61.0,33.0,18.5,
1739,2.7,0.79,41.0,62.0,33.0,19.6,
1740,2.7,0.8,42.0,62.0,33.0,17.3,
1741,2.5,0.8,43.0,64.0,33.0,17.0,
1742,2.6,0.81,45.0,66.0,33.0,20.6,
1743,3.0,0.81,46.0,68.0,34.0,25.8,
1744,3.0,0.81,47.0,70.0,34.0,33.3,
1745,3.5,0.85,45.0,72.0,35.0,42.4,
1746,3.1,0.89,42.0,75.0,38.0,40.4,
1747,2.9,0.91,39.0,77.0,38.0,35.5,
1748,2.4,0.94,34.0,78.0,38.0,35.0,
1749,2.7,0.99,28.0,80.0,39.0,34.5,
1750,1.9,1.01,22.0,78.0,40.0,30.4,
1751,2.6,1.04,16.0,78.0,41.0,36.0,
1752,2.1,1.04,13.0,78.0,42.0,27.4,
1753,2.2,1.01,11.0,78.0,41.0,29.2,
1754,2.8,0.99,9.0,80.0,42.0,36.5,
1755,2.8,0.98,7.0,80.0,43.0,32.3,
1756,1.9,0.94,6.0,80.0,43.0,30.9,
1757,3.4,0.89,6.0,78.0,44.0,29.4,
1758,1.8,0.86,6.0,78.0,44.0,28.0,
1759,2.7,0.85,6.0,76.0,43.0,28.2,
1760,3.9,0.9,6.0,78.0,44.0,32.9,
1761,4.1,0.99,7.0,81.0,45.0,57.4,
1762,3.2,1.01,10.0,86.0,47.0,41.8,
1763,2.7,0.97,16.0,90.0,48.0,20.9,
1764,2.1,0.96,24.0,89.0,46.0,18.4,
1765,2.1,0.95,32.0,86.0,44.0,17.7,
1766,2.1,0.93,41.0,84.0,40.0,18.9,
1767,1.8,0.86,48.0,80.0,38.0,22.7,
1768,1.6,0.79,52.0,79.0,36.0,26.2,
1769,2.0,0.7,53.0,76.0,34.0,37.9,
1770,2.6,0.7,50.0,74.0,33.0,48.6,
1771,2.9,0.72,45.0,74.0,32.0,29.5,
1772,1.9,0.75,39.0,72.0,33.0,23.5,
1773,1.1,0.76,31.0,72.0,33.0,19.5,
1774,1.5,0.79,23.0,68.0,32.0,24.2,
1775,1.2,0.81,16.0,64.0,31.0,20.2,
1776,1.1,0.81,12.0,62.0,31.0,20.0,
1777,0.7,0.79,9.0,60.0,30.0,20.0,
1778,0.6,0.73,9.0,58.0,30.0,18.7,
1779,1.6,0.71,7.0,58.0,29.0,26.6,
1780,0.8,0.66,6.0,56.0,29.0,23.0,
1781,0.6,0.65,5.0,56.0,30.0,22.2,
1782,0.5,0.62,4.0,58.0,29.0,18.6,
1783,0.8,0.64,4.0,58.0,30.0,18.9,
1784,2.6,0.7,4.0,60.0,31.0,28.3,
1785,3.2,0.76,6.0,64.0,33.0,42.8,
1786,4.6,0.85,11.0,70.0,37.0,56.6,
1787,2.4,0.86,19.0,79.0,40.0,41.3,
1788,2.2,0.91,29.0,88.0,43.0,26.5,
1789,1.7,0.91,38.0,91.0,43.0,20.8,
1790,1.4,0.9,48.0,92.0,42.0,19.0,
1791,2.7,0.87,55.0,90.0,41.0,26.4,
1792,4.0,0.81,61.0,88.0,39.0,31.2,
1793,3.0,0.75,64.0,85.0,38.0,33.6,
1794,2.5,0.71,61.0,82.0,37.0,43.9,
1795,2.4,0.72,55.0,83.0,38.0,34.2,
1796,1.5,0.7,48.0,81.0,39.0,20.7,
1797,1.1,0.7,41.0,79.0,38.0,19.1,
1798,0.8,0.71,34.0,77.0,38.0,19.0,
1799,0.8,0.7,28.0,72.0,37.0,16.1,
1800,1.1,0.67,24.0,70.0,36.0,12.6,
1801,2.2,0.65,22.0,69.0,35.0,11.9,
1802,2.5,0.59,21.0,68.0,35.0,12.1,
1803,2.8,0.55,21.0,66.0,34.0,12.4,
1804,3.1,0.52,19.0,65.0,35.0,27.1,
1805,2.7,0.51,18.0,68.0,37.0,14.6,
1806,3.1,0.52,16.0,67.0,39.0,20.3,
1807,3.4,0.56,14.0,68.0,39.0,21.1,
1808,3.4,0.61,14.0,66.0,38.0,23.5,
1809,3.0,0.64,15.0,64.0,36.0,21.7,
1810,4.2,0.69,15.0,62.0,33.0,41.3,
1811,3.7,0.7,17.0,66.0,34.0,27.3,
1812,3.0,0.74,23.0,66.0,33.0,26.1,
1813,3.9,0.78,29.0,68.0,35.0,35.1,
1814,4.6,0.78,36.0,78.0,37.0,30.5,
1815,3.8,0.75,41.0,81.0,37.0,29.0,
1816,4.3,0.71,43.0,82.0,37.0,32.9,
1817,4.4,0.7,45.0,82.0,36.0,29.7,
1818,4.2,0.7,46.0,78.0,34.0,39.9,
1819,6.8,0.77,43.0,78.0,34.0,50.8,
1820,6.6,0.79,39.0,84.0,37.0,37.1,
1821,4.1,0.76,35.0,90.0,40.0,23.8,
1822,3.0,0.75,30.0,92.0,43.0,19.3,
1823,2.3,0.72,28.0,89.0,42.0,9.5,
1824,2.1,0.73,28.0,80.0,38.0,16.6,
1825,2.5,0.7,25.0,76.0,37.0,22.2,
1826,1.9,0.64,24.0,78.0,37.0,19.6,
1827,1.7,0.52,24.0,82.0,39.0,18.3,
1828,1.0,0.45,24.0,87.0,42.0,12.4,
1829,0.8,0.41,23.0,85.0,41.0,12.9,
1830,1.0,0.39,22.0,78.0,38.0,18.3,
1831,1.3,0.41,19.0,70.0,34.0,23.7,
1832,1.4,0.4,18.0,63.0,31.0,17.8,
1833,1.2,0.4,20.0,60.0,29.0,13.7,
1834,1.4,0.41,23.0,58.0,28.0,15.5,
1835,1.2,0.41,26.0,58.0,29.0,14.9,
1836,1.4,0.44,29.0,58.0,28.0,15.3,
1837,1.3,0.44,32.0,57.0,25.0,14.3,
1838,1.2,0.42,34.0,55.0,23.0,15.6,
1839,1.6,0.39,37.0,53.0,19.0,18.1,
1840,1.8,0.38,38.0,50.0,17.0,25.5,
1841,1.5,0.4,36.0,50.0,17.0,28.0,
1842,1.4,0.41,34.0,50.0,18.0,28.4,
1843,1.6,0.44,30.0,52.0,20.0,30.6,
1844,1.7,0.45,25.0,53.0,22.0,20.9,
1845,1.8,0.46,21.0,54.0,22.0,17.6,
1846,1.8,0.46,21.0,54.0,22.0,17.6,
1847,1.8,0.46,21.0,54.0,22.0,17.6,
1848,1.8,0.46,21.0,54.0,22.0,17.6,
1849,1.8,0.46,21.0,54.0,22.0,17.6,
1850,1.8,0.46,21.0,54.0,22.0,17.6,
1851,1.8,0.46,21.0,54.0,22.0,17.6,
1852,1.8,0.46,21.0,54.0,22.0,17.6,
1853,1.5,0.46,4.0,53.0,25.0,16.7,
1854,1.4,0.47,4.0,53.0,26.0,15.1,
1855,1.5,0.49,4.0,54.0,27.0,15.2,
1856,2.1,0.5,5.0,56.0,28.0,16.7,
1857,1.7,0.51,7.0,56.0,28.0,21.5,
1858,1.5,0.51,13.0,58.0,28.0,13.8,
1859,1.3,0.5,19.0,59.0,27.0,10.1,
1860,1.3,0.5,19.0,59.0,27.0,10.1,
1861,2.8,0.52,34.0,56.0,24.0,19.0,
1862,1.6,0.51,41.0,58.0,23.0,12.1,
1863,1.8,0.49,46.0,60.0,21.0,14.6,
1864,1.6,0.47,50.0,60.0,22.0,17.3,
1865,2.1,0.46,53.0,60.0,21.0,15.7,
1866,1.9,0.49,51.0,55.0,21.0,27.0,
1867,2.1,0.55,46.0,56.0,23.0,33.0,
1868,2.5,0.59,39.0,57.0,24.0,31.8,
1869,2.1,0.61,34.0,59.0,25.0,20.7,
1870,1.6,0.64,29.0,58.0,25.0,15.1,
1871,1.2,0.65,24.0,57.0,25.0,14.3,
1872,1.0,0.64,19.0,56.0,24.0,12.4,
1873,1.5,0.62,15.0,53.0,24.0,11.3,
1874,1.5,0.57,14.0,51.0,25.0,9.0,
1875,1.3,0.49,16.0,46.0,23.0,7.3,
1876,1.4,0.41,19.0,42.0,21.0,7.1,
1877,1.2,0.35,21.0,38.0,18.0,7.1,
1878,1.2,0.31,20.0,34.0,16.0,10.1,
1879,1.3,0.29,21.0,33.0,16.0,11.5,
1880,1.7,0.28,24.0,32.0,16.0,11.8,
1881,1.5,0.28,27.0,30.0,15.0,10.7,
1882,1.7,0.3,28.0,30.0,14.0,12.2,
1883,1.9,0.35,28.0,30.0,13.0,12.4,
1884,2.2,0.41,29.0,32.0,14.0,13.1,
1885,2.1,0.49,30.0,40.0,19.0,13.1,
1886,2.1,0.55,33.0,50.0,25.0,15.5,
1887,2.2,0.61,35.0,60.0,33.0,18.6,
1888,1.8,0.68,35.0,68.0,39.0,19.9,
1889,1.7,0.72,34.0,70.0,41.0,19.8,
1890,1.7,0.76,34.0,68.0,41.0,16.1,
1891,1.5,0.77,33.0,66.0,40.0,16.7,
1892,1.6,0.76,31.0,62.0,39.0,13.9,
1893,1.9,0.74,29.0,60.0,37.0,14.6,
1894,1.7,0.73,26.0,58.0,36.0,17.0,
1895,1.5,0.7,25.0,56.0,34.0,14.8,
1896,1.5,0.68,23.0,52.0,32.0,10.5,
1897,1.8,0.65,23.0,52.0,33.0,13.5,
1898,1.8,0.64,22.0,50.0,32.0,12.5,
1899,1.8,0.65,20.0,48.0,31.0,10.7,
1900,2.0,0.66,18.0,48.0,31.0,10.8,
1901,2.0,0.66,18.0,48.0,31.0,10.8,
1902,2.1,0.69,14.0,46.0,30.0,10.5,
1903,2.2,0.71,12.0,46.0,31.0,11.5,
1904,2.4,0.72,12.0,45.0,30.0,16.4,
1905,2.9,0.75,11.0,46.0,30.0,22.1,
1906,3.0,0.75,12.0,46.0,29.0,18.7,
1907,2.9,0.71,16.0,48.0,29.0,14.3,
1908,2.3,0.69,22.0,50.0,28.0,11.5,
1909,2.3,0.65,28.0,49.0,26.0,10.8,
1910,2.5,0.61,35.0,50.0,25.0,14.0,
1911,2.9,0.57,42.0,52.0,24.0,15.9,
1912,2.7,0.56,47.0,54.0,25.0,18.4,
1913,2.9,0.55,49.0,56.0,25.0,23.3,
1914,2.5,0.55,49.0,59.0,26.0,25.5,
1915,2.8,0.59,46.0,60.0,27.0,27.9,
1916,2.7,0.62,41.0,60.0,26.0,31.6,
1917,2.2,0.68,34.0,60.0,27.0,24.6,
1918,2.3,0.7,27.0,60.0,28.0,19.8,
1919,2.0,0.71,21.0,58.0,28.0,14.4,
1920,1.8,0.71,16.0,58.0,29.0,14.0,
1921,1.3,0.69,12.0,58.0,29.0,13.6,
1922,1.6,0.66,10.0,56.0,29.0,12.9,
1923,1.5,0.61,9.0,54.0,28.0,10.5,
1924,2.0,0.56,9.0,52.0,28.0,12.4,
1925,1.8,0.51,10.0,50.0,27.0,8.6,
1926,2.0,0.47,10.0,48.0,25.0,11.2,
1927,2.1,0.47,9.0,44.0,24.0,15.6,
1928,2.5,0.54,9.0,46.0,24.0,28.6,
1929,3.9,0.62,11.0,50.0,26.0,42.1,
1930,5.1,0.69,15.0,56.0,28.0,38.6,
1931,3.5,0.73,20.0,62.0,31.0,34.1,
1932,3.2,0.75,25.0,63.0,30.0,22.7,
1933,2.3,0.76,30.0,62.0,29.0,17.2,
1934,2.2,0.76,36.0,58.0,26.0,19.7,
1935,2.2,0.76,36.0,58.0,26.0,19.7,
1936,2.8,0.65,47.0,54.0,22.0,25.1,
1937,2.5,0.57,48.0,56.0,22.0,33.9,
1938,2.9,0.56,44.0,61.0,23.0,45.0,
1939,2.9,0.55,40.0,66.0,25.0,28.2,
1940,2.6,0.55,34.0,69.0,26.0,25.5,
1941,2.3,0.55,29.0,70.0,26.0,20.9,
1942,1.9,0.56,23.0,67.0,25.0,15.8,
1943,1.8,0.56,17.0,62.0,24.0,13.7,
1944,1.8,0.56,17.0,62.0,24.0,13.7,
1945,1.0,0.56,11.0,56.0,23.0,12.4,
1946,1.0,0.52,11.0,52.0,23.0,12.9,
1947,1.0,0.53,11.0,51.0,23.0,10.4,
1948,0.8,0.5,11.0,50.0,23.0,12.0,
1949,0.8,0.51,11.0,48.0,23.0,11.8,
1950,0.8,0.52,11.0,48.0,23.0,12.5,
1951,1.0,0.57,11.0,47.0,22.0,18.8,
1952,3.2,0.69,10.0,48.0,22.0,25.9,
1953,2.9,0.74,10.0,52.0,24.0,29.6,
1954,2.4,0.76,13.0,56.0,27.0,25.1,
1955,2.3,0.76,18.0,60.0,29.0,16.7,
1956,2.9,0.79,26.0,64.0,30.0,16.8,
1957,2.8,0.79,36.0,68.0,31.0,14.9,
1958,3.6,0.79,44.0,70.0,31.0,25.8,
1959,3.5,0.76,53.0,78.0,33.0,30.2,
1960,3.3,0.69,60.0,90.0,39.0,33.1,
1961,3.6,0.66,64.0,98.0,45.0,39.6,
1962,3.7,0.71,63.0,105.0,49.0,50.1,
1963,3.7,0.75,60.0,110.0,53.0,32.6,
1964,2.2,0.77,52.0,112.0,57.0,26.7,
1965,2.2,0.77,52.0,112.0,57.0,26.7,
1966,2.2,0.77,0.0,112.0,57.0,26.7,
1967,2.2,0.82,27.0,114.0,64.0,25.8,
1968,1.7,0.77,21.0,114.0,65.0,20.0,
1969,1.4,0.75,16.0,112.0,64.0,14.4,
1970,1.4,0.65,14.0,110.0,63.0,11.6,
1971,1.6,0.59,13.0,107.0,63.0,13.0,
1972,2.3,0.52,13.0,102.0,62.0,13.7,
1973,1.6,0.46,13.0,102.0,62.0,11.9,
1974,3.7,0.55,11.0,103.0,63.0,27.1,
1975,5.0,0.55,10.0,110.0,67.0,32.4,
1976,4.9,0.56,10.0,118.0,70.0,39.9,
1977,4.0,0.6,10.0,126.0,76.0,47.1,
1978,3.9,0.71,11.0,136.0,81.0,51.8,
1979,3.4,0.78,15.0,140.0,83.0,41.4,
1980,2.1,0.81,19.0,139.0,81.0,23.5,
1981,2.0,0.79,22.0,132.0,73.0,18.8,
1982,2.0,0.79,22.0,132.0,73.0,18.8,
1983,1.6,0.65,27.0,100.0,52.0,25.1,
1984,1.7,0.66,28.0,88.0,44.0,34.2,
1985,1.9,0.62,27.0,80.0,41.0,38.9,
1986,1.0,0.68,26.0,78.0,40.0,26.8,
