,SO2,CO,O3,PM10,PM25,NO2,NO,pr
450,2.0,0.69,3.8,73.0,39.0,29.0,5.7,
451,2.8,0.68,3.1,62.0,46.0,25.0,6.2,
452,2.0,0.5,9.9,67.0,57.0,18.0,1.1,
453,1.3,0.47,9.3,79.0,61.0,16.0,3.2,
454,0.8,0.35,12.0,75.0,40.0,12.0,2.4,
455,1.3,0.38,9.7,58.0,34.0,13.0,2.9,
456,1.4,0.35,8.5,34.0,29.0,14.0,2.8,
457,1.3,0.48,5.1,39.0,29.0,15.0,6.8,
458,3.4,0.63,7.6,40.0,32.0,18.0,13.0,
459,3.4,0.65,18.0,48.0,36.0,19.0,10.0,
460,3.0,0.71,36.0,55.0,39.0,24.0,7.2,
461,2.0,0.55,46.0,64.0,39.0,20.0,5.2,
462,1.6,0.36,47.0,59.0,34.0,13.0,3.7,
463,1.2,0.3,53.0,40.0,15.0,12.0,3.2,
464,1.0,0.22,56.0,23.0,13.0,7.3,2.3,
465,0.3,0.19,55.0,19.0,12.0,5.8,2.4,
466,0.6,0.26,52.0,16.0,14.0,8.9,2.7,
467,0.8,0.32,48.0,19.0,12.0,12.0,2.3,
468,0.9,0.34,43.0,28.0,11.0,14.0,1.9,
469,0.8,0.37,37.0,56.0,22.0,16.0,1.9,
470,4.5,0.48,24.0,64.0,29.0,25.0,4.7,
471,1.4,0.42,23.0,78.0,32.0,19.0,2.2,
472,0.8,0.61,17.0,60.0,34.0,24.0,2.7,
473,0.8,0.49,18.0,69.0,36.0,22.0,2.4,
474,0.6,0.55,8.9,61.0,31.0,27.0,2.7,
475,0.4,0.43,11.0,67.0,31.0,20.0,2.2,
476,2.2,0.5,3.2,57.0,23.0,21.0,5.1,
477,1.8,0.48,3.5,50.0,25.0,23.0,4.7,
478,2.1,0.48,4.2,48.0,28.0,20.0,5.0,
479,2.1,0.38,8.2,54.0,28.0,12.0,3.3,
480,2.1,0.43,7.1,52.0,31.0,15.0,4.3,
481,2.1,0.46,3.4,44.0,13.0,14.0,9.1,
482,2.7,0.62,6.4,29.0,23.0,14.0,15.0,
483,2.9,0.54,16.0,29.0,23.0,14.0,9.9,
484,2.8,0.44,31.0,33.0,23.0,14.0,7.0,
485,2.4,0.43,43.0,42.0,36.0,12.0,5.5,
486,2.7,0.4,54.0,47.0,39.0,13.0,5.3,
487,2.6,0.32,59.0,50.0,32.0,9.9,4.8,
488,2.2,0.21,56.0,50.0,26.0,4.7,4.1,
489,2.1,0.2,56.0,42.0,15.0,5.0,3.9,
490,2.0,0.21,54.0,34.0,8.0,6.0,4.3,
491,2.0,0.26,47.0,21.0,6.0,9.2,4.4,
492,3.7,0.44,34.0,19.0,7.0,20.0,4.4,
493,4.0,0.47,28.0,27.0,23.0,22.0,4.3,
494,3.5,0.41,27.0,47.0,32.0,19.0,3.8,
495,2.6,0.45,24.0,71.0,45.0,21.0,4.1,
496,2.8,0.41,21.0,74.0,41.0,20.0,4.1,
497,3.0,0.45,18.0,70.0,36.0,23.0,4.2,
498,2.7,0.28,35.0,54.0,26.0,11.0,3.8,
499,3.2,0.24,39.0,46.0,21.0,8.9,3.4,
500,1.4,0.39,12.0,35.0,12.0,16.0,4.4,
501,1.5,0.38,13.0,44.0,12.0,15.0,1.1,
502,1.4,0.39,10.0,57.0,30.0,16.0,1.2,
503,1.2,0.39,8.1,56.0,39.0,17.0,1.5,
504,1.5,0.46,4.7,43.0,37.0,18.0,3.4,
505,1.8,0.55,5.6,37.0,37.0,17.0,8.3,
506,2.8,0.54,16.0,37.0,26.0,16.0,6.3,
507,1.7,0.44,23.0,43.0,36.0,12.0,4.6,
508,1.9,0.47,40.0,37.0,30.0,15.0,3.8,
509,2.2,0.51,53.0,31.0,30.0,16.0,3.0,
510,1.8,0.53,52.0,37.0,30.0,10.0,1.8,
511,1.6,0.53,44.0,67.0,32.0,9.9,1.9,
512,1.3,0.45,42.0,77.0,41.0,9.5,2.1,
513,1.3,0.39,38.0,70.0,21.0,8.9,1.5,
514,1.4,0.38,35.0,43.0,10.0,10.0,1.5,
515,1.5,0.4,28.0,29.0,5.0,13.0,1.3,
516,1.6,0.45,22.0,23.0,7.0,16.0,1.3,
517,1.6,0.45,21.0,14.0,13.0,15.0,0.9,
518,1.5,0.44,22.0,9.0,6.0,15.0,0.7,
519,1.6,0.43,23.0,5.0,8.0,14.0,1.1,
520,1.8,0.41,24.0,7.0,2.0,13.0,0.9,
521,1.5,0.43,23.0,5.0,3.0,13.0,0.9,
522,1.0,0.38,26.0,2.0,5.0,11.0,0.7,
523,2.6,0.35,28.0,2.0,7.0,9.2,0.7,
524,2.6,0.34,28.0,2.0,13.0,9.0,0.6,
525,2.3,0.33,28.0,2.0,6.0,7.8,1.4,
526,2.1,0.28,28.0,1.0,12.0,7.3,1.5,
527,2.1,0.3,25.0,1.0,6.0,8.2,1.3,
528,2.4,0.28,24.0,1.0,12.0,9.8,1.6,
529,2.6,0.33,22.0,5.0,2.0,11.0,2.8,
530,3.0,0.48,18.0,9.0,6.0,15.0,6.1,
531,3.0,0.35,27.0,10.0,6.0,11.0,4.1,
532,2.6,0.3,35.0,13.0,10.0,10.0,4.0,
533,2.5,0.3,42.0,16.0,6.0,9.4,3.0,
534,2.5,0.27,50.0,18.0,12.0,8.4,2.1,
535,2.4,0.24,52.0,16.0,7.0,7.7,1.9,
536,2.6,0.23,49.0,25.0,15.0,8.1,2.5,
537,2.7,0.25,44.0,34.0,9.0,9.6,2.3,
538,2.6,0.23,40.0,44.0,14.0,10.0,1.8,
539,2.6,0.37,29.0,42.0,14.0,18.0,2.1,
540,2.7,0.5,19.0,41.0,22.0,26.0,1.8,
541,3.0,0.48,15.0,37.0,14.0,27.0,1.8,
542,2.6,0.48,13.0,33.0,12.0,27.0,2.1,
543,2.6,0.51,10.0,29.0,6.0,29.0,2.4,
544,2.4,0.48,9.7,25.0,9.0,27.0,2.0,
545,2.6,0.4,14.0,20.0,3.0,22.0,2.1,
546,2.7,0.28,20.0,16.0,6.0,15.0,1.5,
547,1.8,0.26,20.0,13.0,9.0,15.0,1.7,
548,1.9,0.26,17.0,13.0,9.0,16.0,1.6,
549,1.7,0.26,17.0,11.0,9.0,15.0,1.0,
550,1.6,0.26,20.0,14.0,7.0,12.0,1.0,
551,1.4,0.24,25.0,12.0,6.0,8.5,0.7,
552,1.6,0.25,24.0,9.0,6.0,8.9,0.7,
553,1.6,0.26,24.0,6.0,5.0,9.4,1.9,
554,1.6,0.29,25.0,9.0,6.0,8.9,2.8,
555,2.0,0.3,27.0,14.0,7.0,10.0,3.5,
556,1.7,0.32,28.0,15.0,8.0,11.0,3.7,
557,1.7,0.33,31.0,18.0,6.0,11.0,3.5,
558,1.9,0.3,36.0,22.0,9.0,9.3,3.0,
559,1.4,0.28,39.0,31.0,8.0,8.0,2.1,
560,1.5,0.27,39.0,33.0,5.0,7.7,2.4,
561,1.4,0.25,38.0,24.0,6.0,7.7,1.2,
562,1.6,0.27,35.0,11.0,5.0,8.8,1.1,
563,1.9,0.32,30.0,4.0,4.0,11.0,0.8,
564,2.1,0.34,29.0,4.0,3.0,12.0,1.5,
565,1.8,0.33,28.0,4.0,2.0,11.0,1.7,
566,1.7,0.34,26.0,10.0,6.0,12.0,1.0,
567,1.7,0.33,25.0,18.0,2.0,12.0,1.2,
568,2.0,0.33,24.0,25.0,9.0,13.0,1.3,
569,1.6,0.3,26.0,25.0,7.0,11.0,1.8,
570,2.2,0.28,27.0,25.0,6.0,9.3,1.3,
571,0.9,0.23,27.0,16.0,3.0,7.9,1.6,
572,0.8,0.21,29.0,12.0,2.0,5.8,1.2,
573,0.7,0.21,28.0,3.0,2.0,5.6,1.1,
574,0.6,0.2,29.0,5.0,2.0,4.7,1.0,
575,0.4,0.21,28.0,2.0,13.0,5.7,0.6,
576,0.6,0.25,27.0,8.0,12.0,6.2,0.7,
577,0.6,0.36,25.0,9.0,12.0,11.0,1.8,
578,1.1,0.46,25.0,9.0,6.0,14.0,2.0,
579,1.5,0.41,28.0,7.0,12.0,14.0,3.1,
580,1.7,0.41,36.0,15.0,11.0,11.0,3.4,
581,1.3,0.4,41.0,14.0,9.0,11.0,2.8,
582,1.1,0.42,46.0,10.0,5.0,11.0,2.6,
583,0.9,0.34,53.0,1.0,9.0,7.6,1.3,
584,0.6,0.37,52.0,1.0,9.0,7.6,1.3,
585,0.7,0.38,51.0,1.0,29.0,12.0,0.8,
586,0.9,0.43,46.0,28.0,17.0,14.0,0.7,
587,1.3,0.53,34.0,43.0,20.0,18.0,0.6,
588,1.2,0.58,26.0,46.0,25.0,23.0,0.6,
589,1.1,0.58,22.0,49.0,26.0,24.0,0.2,
590,1.2,0.68,16.0,44.0,33.0,29.0,1.4,
591,1.2,0.69,11.0,45.0,21.0,32.0,1.9,
592,1.0,0.65,8.3,49.0,31.0,31.0,1.6,
593,1.3,0.57,9.9,53.0,22.0,28.0,1.2,
594,1.1,0.56,7.7,53.0,32.0,27.0,0.6,
595,1.2,0.52,10.0,45.0,26.0,26.0,0.3,
596,1.1,0.5,9.2,41.0,30.0,25.0,0.3,
597,1.1,0.49,8.9,33.0,18.0,22.0,1.0,
598,1.0,0.5,8.0,39.0,29.0,22.0,1.4,
599,1.3,0.55,4.6,41.0,25.0,25.0,2.9,
600,1.3,0.64,3.2,54.0,33.0,27.0,7.7,
601,1.5,0.88,2.8,61.0,26.0,26.0,29.0,
602,2.5,0.92,5.2,63.0,28.0,28.0,31.0,
603,3.0,0.99,13.0,63.0,29.0,33.0,25.0,
604,1.9,0.62,32.0,72.0,27.0,23.0,7.6,
605,1.7,0.45,50.0,74.0,29.0,14.0,2.7,
606,1.4,0.37,57.0,73.0,28.0,12.0,1.8,
607,1.4,0.3,55.0,57.0,24.0,11.0,2.5,
608,1.6,0.3,56.0,53.0,19.0,12.0,1.7,
609,1.4,0.33,56.0,50.0,16.0,14.0,1.6,
610,1.1,0.32,42.0,45.0,12.0,15.0,1.9,
611,0.9,0.47,30.0,55.0,12.0,20.0,2.2,
612,1.1,0.44,27.0,57.0,23.0,20.0,1.5,
613,1.0,0.38,29.0,63.0,28.0,16.0,1.0,
614,1.0,0.39,23.0,60.0,23.0,20.0,1.4,
615,1.0,0.37,22.0,56.0,13.0,19.0,1.3,
616,1.1,0.32,26.0,54.0,11.0,15.0,0.9,
617,0.8,0.3,22.0,57.0,8.0,18.0,1.2,
618,0.3,0.26,22.0,63.0,9.0,16.0,1.0,
619,2.0,0.25,18.0,69.0,5.0,15.0,0.4,
620,1.8,0.22,19.0,61.0,10.0,13.0,1.1,
621,1.9,0.18,24.0,54.0,8.0,11.0,1.7,
622,2.1,0.24,22.0,53.0,12.0,13.0,0.6,
623,2.0,0.38,9.6,51.0,15.0,21.0,2.2,
624,2.3,0.48,7.2,55.0,15.0,25.0,6.8,
625,2.1,0.41,19.0,61.0,24.0,18.0,2.4,
626,2.9,0.44,21.0,68.0,24.0,19.0,4.4,
627,2.8,0.56,25.0,65.0,25.0,23.0,6.2,
628,2.9,0.63,34.0,72.0,25.0,24.0,5.5,
629,2.5,0.51,39.0,82.0,24.0,23.0,5.0,
630,2.3,0.41,44.0,93.0,28.0,21.0,3.2,
631,3.9,0.4,39.0,91.0,26.0,23.0,4.0,
632,3.5,0.4,32.0,84.0,30.0,22.0,2.6,
633,3.9,0.49,28.0,72.0,33.0,25.0,3.0,
634,3.2,0.59,20.0,68.0,31.0,32.0,3.6,
635,2.7,0.56,17.0,68.0,36.0,31.0,2.7,
636,3.9,0.65,9.7,77.0,39.0,36.0,4.4,
637,3.0,0.87,4.4,86.0,50.0,40.0,6.6,
638,3.1,0.96,2.8,95.0,44.0,40.0,11.0,
639,2.7,0.85,2.7,101.0,46.0,38.0,9.4,
640,4.6,0.88,2.8,102.0,46.0,38.0,9.4,
641,4.7,0.78,3.0,106.0,47.0,34.0,6.8,
642,1.8,0.72,2.5,105.0,45.0,33.0,7.1,
643,1.4,0.77,2.5,113.0,44.0,33.0,8.4,
644,1.5,0.79,2.6,104.0,39.0,28.0,10.0,
645,1.4,0.69,2.5,102.0,50.0,26.0,9.4,
646,1.1,0.66,2.8,95.0,43.0,25.0,8.5,
647,1.0,0.6,3.1,93.0,46.0,24.0,6.8,
648,1.1,0.45,48.0,49.0,28.0,13.0,2.6,
649,1.4,0.51,59.0,49.0,63.0,19.0,1.6,
650,1.7,0.58,45.0,111.0,73.0,22.0,1.7,
651,1.7,0.57,33.0,107.0,50.0,26.0,0.9,
652,1.2,0.51,32.0,108.0,42.0,22.0,1.0,
653,0.9,0.48,31.0,98.0,45.0,20.0,0.9,
654,1.1,0.54,24.0,85.0,52.0,24.0,1.2,
655,1.2,0.71,16.0,65.0,46.0,31.0,1.7,
656,1.5,0.47,24.0,62.0,42.0,21.0,1.4,
657,1.9,0.35,31.0,58.0,27.0,14.0,1.0,
658,2.8,0.37,24.0,59.0,31.0,19.0,1.0,
659,2.2,0.37,22.0,57.0,31.0,18.0,1.0,
660,1.9,0.31,25.0,65.0,34.0,13.0,0.3,
661,1.9,0.3,26.0,64.0,39.0,13.0,0.1,
662,2.2,0.32,25.0,61.0,31.0,14.0,-0.1,
663,2.3,0.42,23.0,57.0,38.0,18.0,1.0,
664,3.3,0.85,9.9,60.0,35.0,33.0,13.0,
665,3.8,0.79,12.0,71.0,42.0,35.0,13.0,
666,3.6,0.93,16.0,70.0,38.0,39.0,17.0,
667,3.2,1.02,31.0,77.0,44.0,40.0,11.0,
668,3.3,0.59,50.0,83.0,49.0,24.0,3.9,
669,3.0,0.52,62.0,114.0,54.0,21.0,2.8,
670,2.6,0.44,71.0,114.0,46.0,15.0,1.6,
671,2.3,0.39,68.0,112.0,43.0,15.0,1.3,
672,2.4,0.34,56.0,93.0,37.0,17.0,1.7,
673,2.4,0.4,47.0,96.0,29.0,21.0,1.5,
674,2.5,0.61,33.0,100.0,26.0,31.0,1.1,
675,2.7,0.73,20.0,95.0,22.0,38.0,0.8,
676,3.1,0.88,9.7,87.0,37.0,46.0,4.1,
677,3.3,0.88,3.7,79.0,30.0,48.0,8.0,
678,3.2,0.86,3.0,81.0,45.0,45.0,12.0,
679,3.1,0.71,2.5,87.0,41.0,42.0,13.0,
680,3.3,0.7,2.5,91.0,42.0,39.0,15.0,
681,3.2,0.66,2.9,93.0,37.0,38.0,13.0,
682,2.2,0.52,2.4,96.0,29.0,34.0,6.1,
683,1.6,0.49,3.4,89.0,29.0,28.0,1.1,
684,1.4,0.46,4.0,85.0,29.0,27.0,2.5,
685,1.9,0.45,5.6,76.0,29.0,28.0,3.1,
686,1.9,0.47,2.2,70.0,29.0,33.0,10.0,
687,2.3,0.51,3.0,60.0,29.0,32.0,13.0,
688,2.7,0.63,5.2,59.0,29.0,29.0,13.0,
689,2.7,0.54,12.0,56.0,29.0,26.0,7.8,
690,3.6,0.57,21.0,64.0,29.0,25.0,12.0,
691,2.8,0.56,33.0,72.0,29.0,26.0,7.9,
692,3.1,0.51,47.0,72.0,29.0,25.0,5.4,
693,2.9,0.4,54.0,72.0,42.0,22.0,4.8,
694,1.9,0.34,54.0,72.0,39.0,16.0,3.3,
695,1.9,0.34,55.0,72.0,33.0,16.0,3.3,
696,1.7,0.3,64.0,101.0,34.0,14.0,2.5,
697,1.8,0.34,63.0,96.0,28.0,18.0,2.3,
698,2.0,0.62,27.0,91.0,32.0,33.0,3.2,
699,1.9,0.54,22.0,93.0,26.0,28.0,1.5,
700,1.7,0.41,23.0,93.0,28.0,22.0,2.2,
701,2.4,0.56,14.0,84.0,23.0,28.0,1.9,
702,2.3,0.54,13.0,70.0,26.0,27.0,3.1,
703,1.4,0.31,21.0,62.0,23.0,16.0,1.4,
704,1.4,0.2,29.0,60.0,25.0,11.0,1.0,
705,1.1,0.16,34.0,51.0,24.0,8.3,1.6,
706,1.3,0.14,34.0,50.0,17.0,6.6,1.5,
707,1.4,0.14,36.0,31.0,6.0,5.8,1.1,
708,1.4,0.13,35.0,19.0,6.0,7.4,-0.3,
709,1.3,0.18,32.0,19.0,4.0,6.3,-0.3,
710,1.2,0.19,30.0,2.0,5.0,6.5,-0.4,
711,1.2,0.25,25.0,7.0,5.0,9.4,-0.4,
712,1.3,0.35,20.0,7.0,5.0,13.0,0.8,
713,1.9,0.41,19.0,6.0,6.0,13.0,0.8,
714,1.9,0.35,22.0,5.0,8.0,12.0,2.2,
715,1.8,0.4,22.0,15.0,8.0,13.0,4.1,
716,1.7,0.41,25.0,17.0,4.0,11.0,4.6,
717,1.9,0.44,28.0,16.0,5.0,11.0,3.8,
718,1.9,0.42,30.0,10.0,9.0,11.0,3.0,
719,1.9,0.43,29.0,14.0,11.0,12.0,2.3,
720,1.8,0.45,28.0,33.0,16.0,14.0,2.2,
721,1.8,0.47,29.0,43.0,8.0,14.0,1.4,
722,1.9,0.6,23.0,50.0,14.0,20.0,1.6,
723,1.8,0.58,24.0,43.0,9.0,19.0,0.6,
724,2.1,0.56,26.0,42.0,18.0,17.0,0.4,
725,2.2,0.57,29.0,41.0,17.0,16.0,1.0,
726,2.7,0.62,31.0,42.0,26.0,15.0,0.7,
727,3.6,0.63,41.0,45.0,24.0,10.0,0.1,
728,4.1,0.59,48.0,59.0,42.0,7.0,0.1,
729,3.2,0.55,47.0,72.0,46.0,6.8,0.4,
730,3.7,0.47,45.0,76.0,45.0,6.2,0.8,
731,3.0,0.4,45.0,67.0,36.0,3.4,0.6,
732,3.1,0.38,43.0,52.0,33.0,7.0,0.8,
733,2.5,0.39,42.0,47.0,37.0,5.1,1.1,
734,3.2,0.39,42.0,46.0,37.0,8.9,1.4,
735,2.8,0.42,42.0,55.0,32.0,8.6,0.9,
736,2.9,0.51,39.0,62.0,34.0,12.0,1.4,
737,2.7,0.59,35.0,70.0,37.0,14.0,2.6,
738,2.7,0.54,37.0,64.0,43.0,14.0,3.6,
739,3.0,0.56,39.0,53.0,45.0,15.0,3.7,
740,3.1,0.52,45.0,50.0,40.0,16.0,3.3,
741,3.1,0.51,48.0,64.0,40.0,15.0,3.0,
742,3.2,0.49,45.0,76.0,31.0,16.0,2.4,
743,3.9,0.47,41.0,80.0,34.0,19.0,2.9,
744,3.8,0.5,37.0,80.0,32.0,21.0,2.9,
745,3.6,0.56,30.0,87.0,42.0,25.0,2.3,
746,3.7,0.65,27.0,91.0,47.0,27.0,1.6,
747,4.1,0.66,27.0,95.0,53.0,26.0,1.8,
748,4.0,0.57,31.0,93.0,50.0,22.0,0.8,
749,3.7,0.52,33.0,88.0,47.0,20.0,1.7,
750,4.0,0.51,33.0,75.0,44.0,18.0,1.6,
751,4.0,0.5,32.0,67.0,41.0,19.0,0.9,
752,4.9,0.49,36.0,64.0,46.0,16.0,1.5,
753,3.4,0.47,39.0,74.0,43.0,12.0,1.3,
754,3.1,0.37,42.0,78.0,48.0,10.0,0.9,
755,2.7,0.32,43.0,81.0,35.0,8.3,0.8,
756,2.5,0.27,44.0,71.0,22.0,6.1,1.9,
757,2.3,0.25,45.0,65.0,15.0,4.9,1.9,
758,2.0,0.26,44.0,49.0,13.0,5.2,1.8,
759,2.8,0.29,41.0,37.0,17.0,8.8,1.9,
760,2.4,0.35,40.0,26.0,14.0,8.6,2.1,
761,2.6,0.45,36.0,26.0,19.0,15.0,3.1,
762,2.7,0.43,37.0,31.0,24.0,15.0,3.6,
763,3.3,0.43,36.0,41.0,26.0,16.0,3.1,
764,3.3,0.45,38.0,42.0,26.0,15.0,2.8,
765,3.3,0.44,43.0,46.0,25.0,13.0,3.0,
766,3.5,0.44,50.0,44.0,26.0,12.0,3.9,
767,3.3,0.4,51.0,49.0,27.0,11.0,3.1,
768,3.5,0.38,50.0,48.0,31.0,11.0,2.8,
769,4.0,0.4,43.0,54.0,29.0,14.0,2.8,
770,4.1,0.44,37.0,64.0,26.0,18.0,2.8,
771,3.4,0.57,28.0,74.0,27.0,23.0,2.3,
772,3.5,0.59,21.0,75.0,25.0,28.0,2.4,
773,3.6,0.51,23.0,61.0,31.0,24.0,2.4,
774,3.2,0.47,24.0,51.0,27.0,22.0,2.3,
775,3.1,0.46,23.0,47.0,35.0,22.0,2.5,
776,2.4,0.45,24.0,51.0,21.0,19.0,2.6,
777,3.3,0.47,20.0,51.0,18.0,21.0,2.2,
778,2.6,0.45,18.0,48.0,12.0,20.0,2.3,
779,2.2,0.38,22.0,52.0,26.0,17.0,2.2,
780,2.4,0.37,23.0,55.0,25.0,16.0,0.9,
781,1.9,0.27,27.0,53.0,22.0,12.0,0.5,
782,2.0,0.3,26.0,43.0,25.0,14.0,0.9,
783,2.5,0.42,17.0,41.0,30.0,23.0,1.7,
784,2.0,0.43,14.0,45.0,39.0,23.0,5.3,
785,1.8,0.48,20.0,46.0,22.0,20.0,5.9,
786,1.7,0.52,26.0,47.0,21.0,21.0,5.6,
787,2.5,0.51,33.0,46.0,24.0,20.0,5.7,
788,2.5,0.43,42.0,51.0,32.0,16.0,3.8,
789,1.6,0.37,52.0,50.0,31.0,12.0,2.3,
790,1.6,0.37,58.0,50.0,23.0,9.9,1.2,
791,1.3,0.35,61.0,44.0,23.0,9.4,0.4,
792,1.9,0.42,57.0,41.0,24.0,15.0,0.8,
793,2.5,0.43,47.0,41.0,29.0,19.0,1.1,
794,1.9,0.44,41.0,60.0,32.0,19.0,0.6,
795,2.1,0.46,27.0,69.0,28.0,24.0,0.9,
796,1.9,0.5,19.0,68.0,27.0,29.0,0.9,
797,2.1,0.46,17.0,54.0,13.0,27.0,0.9,
798,2.2,0.43,18.0,43.0,15.0,24.0,1.5,
799,2.0,0.4,20.0,40.0,10.0,22.0,0.9,
800,2.1,0.42,16.0,42.0,12.0,23.0,0.6,
801,1.5,0.4,15.0,44.0,6.0,23.0,0.7,
802,2.1,0.39,11.0,32.0,16.0,21.0,1.4,
803,2.2,0.44,6.2,39.0,19.0,22.0,1.8,
804,2.3,0.51,6.3,47.0,18.0,19.0,1.9,
805,2.3,0.46,3.9,43.0,18.0,22.0,4.1,
806,4.7,0.65,4.2,30.0,26.0,22.0,14.0,
807,5.1,1.21,4.0,32.0,21.0,20.0,40.0,
808,6.4,1.07,7.0,43.0,23.0,27.0,35.0,
809,6.4,0.97,15.0,62.0,26.0,35.0,25.0,
810,4.1,0.94,32.0,75.0,37.0,41.0,13.0,
811,3.0,0.55,48.0,77.0,42.0,41.0,13.0,
812,3.0,0.4,57.0,69.0,37.0,15.0,2.6,
813,2.4,0.38,65.0,53.0,21.0,13.0,2.0,
814,1.9,0.37,65.0,47.0,17.0,13.0,1.8,
815,2.0,0.41,65.0,47.0,13.0,15.0,2.1,
816,2.0,0.41,65.0,52.0,27.0,15.0,2.1,
817,2.5,0.41,39.0,58.0,22.0,23.0,2.1,
818,2.5,0.66,26.0,66.0,30.0,31.0,1.8,
819,2.8,0.73,14.0,66.0,28.0,40.0,0.6,
820,3.0,0.72,9.7,62.0,32.0,41.0,0.3,
821,2.6,0.81,5.7,58.0,30.0,42.0,3.0,
822,2.9,0.89,4.1,67.0,34.0,40.0,7.7,
823,3.1,0.65,12.0,75.0,29.0,29.0,0.1,
824,3.4,0.68,7.1,65.0,30.0,30.0,2.3,
825,2.4,0.64,5.0,51.0,27.0,28.0,3.6,
826,2.4,0.53,7.1,40.0,30.0,23.0,0.3,
827,1.8,0.46,8.2,46.0,26.0,19.0,1.4,
828,1.8,0.47,4.8,39.0,19.0,21.0,2.4,
829,2.0,0.55,2.4,36.0,28.0,25.0,10.0,
830,3.4,0.61,3.9,38.0,24.0,23.0,16.0,
831,6.3,1.19,4.3,50.0,35.0,27.0,40.0,
832,5.7,1.29,9.3,57.0,30.0,36.0,33.0,
833,5.6,0.95,22.0,63.0,37.0,41.0,20.0,
834,3.8,0.63,38.0,74.0,34.0,33.0,8.9,
835,3.6,0.7,42.0,81.0,43.0,43.0,10.0,
836,2.4,0.42,66.0,87.0,39.0,18.0,2.7,
837,1.9,0.37,71.0,79.0,36.0,14.0,2.0,
838,2.0,0.35,69.0,75.0,27.0,14.0,1.9,
839,2.4,0.38,69.0,61.0,32.0,16.0,2.5,
840,2.7,0.45,60.0,68.0,27.0,20.0,2.0,
841,3.3,0.69,41.0,72.0,26.0,32.0,2.4,
842,3.3,0.78,30.0,86.0,30.0,36.0,1.5,
843,3.6,0.72,25.0,88.0,43.0,35.0,1.6,
844,3.3,0.83,14.0,88.0,49.0,43.0,2.6,
845,3.4,0.95,7.8,83.0,39.0,47.0,4.3,
846,3.1,0.8,7.1,79.0,34.0,44.0,4.4,
847,3.0,0.63,7.3,89.0,33.0,38.0,2.5,
848,3.4,0.57,8.8,88.0,35.0,34.0,1.9,
849,3.9,0.58,6.0,88.0,37.0,35.0,2.4,
850,4.2,0.62,3.0,79.0,28.0,37.0,2.6,
851,4.2,0.65,2.5,81.0,39.0,37.0,8.4,
852,4.0,0.62,3.0,84.0,44.0,33.0,9.1,
853,3.6,0.64,3.6,92.0,50.0,27.0,7.9,
854,3.5,0.67,3.1,88.0,37.0,26.0,12.0,
855,4.5,0.97,7.0,76.0,39.0,27.0,19.0,
856,6.6,1.18,11.0,69.0,48.0,37.0,26.0,
857,6.6,0.79,24.0,76.0,60.0,32.0,12.0,
858,5.9,0.57,44.0,97.0,56.0,24.0,5.1,
859,9.0,0.67,54.0,106.0,59.0,29.0,5.0,
860,7.5,0.52,58.0,117.0,54.0,21.0,3.7,
861,6.5,0.36,60.0,108.0,41.0,17.0,3.2,
862,3.8,0.31,67.0,96.0,27.0,13.0,1.7,
863,3.1,0.35,66.0,72.0,29.0,13.0,1.9,
864,3.2,0.37,62.0,59.0,29.0,15.0,1.4,
865,3.3,0.55,50.0,55.0,32.0,25.0,1.6,
866,3.5,0.63,37.0,59.0,29.0,32.0,2.0,
867,3.6,0.56,36.0,74.0,34.0,28.0,1.6,
868,3.7,0.54,34.0,76.0,37.0,27.0,1.4,
869,3.8,0.6,27.0,84.0,39.0,29.0,1.7,
870,3.5,0.63,20.0,80.0,39.0,31.0,1.7,
871,3.2,0.61,12.0,86.0,37.0,28.0,1.5,
872,5.2,0.5,17.0,83.0,47.0,26.0,0.6,
873,2.9,0.48,14.0,94.0,46.0,26.0,1.0,
874,3.6,0.37,21.0,97.0,50.0,22.0,1.2,
875,6.1,0.38,26.0,100.0,41.0,19.0,0.5,
876,4.7,0.39,24.0,90.0,43.0,17.0,0.1,
877,4.0,0.42,20.0,99.0,49.0,17.0,0.7,
878,3.4,0.55,12.0,107.0,47.0,21.0,1.6,
879,3.1,0.92,6.9,115.0,54.0,30.0,15.0,
880,1.1,0.78,19.0,127.0,55.0,36.0,1.2,
881,2.4,0.67,31.0,100.0,24.0,30.0,0.9,
882,2.0,0.38,20.0,100.0,4.0,25.0,2.6,
883,1.9,0.48,20.0,18.0,4.0,25.0,2.9,
884,1.9,0.63,11.0,20.0,6.0,30.0,6.5,
885,1.5,0.4,18.0,19.0,8.0,25.0,1.5,
886,1.9,0.5,11.0,16.0,12.0,31.0,2.5,
887,2.0,0.45,12.0,16.0,12.0,27.0,2.3,
888,2.1,0.41,12.0,16.0,10.0,26.0,1.3,
889,1.9,0.33,18.0,20.0,8.0,19.0,1.3,
890,2.3,0.3,18.0,21.0,2.0,17.0,0.7,
891,0.4,0.27,20.0,24.0,4.0,15.0,1.1,
892,0.4,0.27,20.0,24.0,4.0,15.0,1.1,
893,0.4,0.22,24.0,22.0,6.0,10.0,0.5,
894,0.6,0.22,24.0,21.0,16.0,11.0,0.6,
895,1.0,0.26,22.0,20.0,12.0,11.0,0.4,
896,0.8,0.31,15.0,14.0,12.0,16.0,1.3,
897,0.8,0.3,25.0,14.0,13.0,15.0,0.5,
898,0.8,0.48,17.0,8.0,10.0,22.0,3.8,
899,1.2,0.55,12.0,10.0,11.0,27.0,5.3,
