,SO2,CO,PM10,PM25,NO2,pr
3942,1.7,0.49,84.0,36.0,9.8,
3943,2.3,0.49,83.0,36.0,11.8,
3944,2.6,0.49,82.0,35.0,12.8,
3945,3.0,0.49,82.0,34.0,15.3,
3946,3.5,0.5,82.0,34.0,14.6,
3947,2.9,0.52,82.0,35.0,16.3,
3948,2.8,0.55,83.0,36.0,14.2,
3949,2.5,0.56,83.0,37.0,11.4,
3950,4.1,0.56,81.0,37.0,13.0,
3951,4.0,0.55,78.0,37.0,12.8,
3952,4.8,0.54,74.0,36.0,15.2,
3953,5.1,0.52,70.0,34.0,16.0,
3954,4.1,0.5,68.0,34.0,15.3,
3955,5.2,0.47,66.0,32.0,16.4,
3956,3.9,0.46,63.0,31.0,18.3,
3957,2.6,0.49,60.0,31.0,21.4,
3958,4.3,0.5,60.0,30.0,17.3,
3959,3.7,0.5,58.0,29.0,11.4,
3960,4.2,0.5,59.0,28.0,10.7,
3961,2.1,0.51,59.0,27.0,6.9,
3962,2.0,0.52,58.0,27.0,6.8,
3963,1.5,0.52,58.0,27.0,6.4,
3964,1.4,0.51,58.0,27.0,7.0,
3965,1.2,0.47,58.0,27.0,6.6,
3966,1.5,0.44,66.0,24.0,9.2,
3967,1.7,0.44,67.0,23.0,10.4,
3968,1.9,0.44,68.0,23.0,8.9,
3969,2.1,0.44,68.0,25.0,8.6,
3970,2.1,0.44,68.0,25.0,8.6,
3971,2.1,0.45,70.0,22.0,15.0,
3972,2.8,0.46,70.0,20.0,15.7,
3973,2.4,0.48,72.0,18.0,17.9,
3974,2.4,0.48,72.0,18.0,17.9,
3975,4.2,0.55,76.0,19.0,32.1,
3976,4.4,0.57,77.0,19.0,24.6,
3977,4.0,0.61,78.0,19.0,28.1,
3978,3.7,0.64,82.0,20.0,25.9,
3979,3.8,0.66,84.0,20.0,26.9,
3980,4.1,0.69,88.0,21.0,23.4,
3981,4.3,0.71,89.0,20.0,18.9,
3982,5.4,0.7,88.0,21.0,15.3,
3983,4.2,0.66,86.0,22.0,11.4,
3984,3.3,0.64,84.0,23.0,7.1,
3985,3.1,0.6,82.0,23.0,6.6,
3986,2.7,0.57,81.0,24.0,6.8,
3987,2.9,0.54,79.0,23.0,5.6,
3988,4.2,0.51,78.0,24.0,7.2,
3989,3.5,0.49,80.0,24.0,10.7,
3990,3.3,0.49,80.0,25.0,14.5,
3991,3.2,0.5,80.0,25.0,13.6,
3992,3.3,0.51,80.0,25.0,11.3,
3993,2.9,0.52,77.0,25.0,9.5,
3994,3.3,0.54,74.0,24.0,10.5,
3995,2.2,0.56,71.0,23.0,13.9,
3996,2.7,0.57,71.0,24.0,12.4,
3997,2.6,0.6,72.0,25.0,18.5,
3998,4.2,0.62,77.0,27.0,23.5,
3999,3.3,0.65,86.0,31.0,21.4,
4000,3.3,0.66,92.0,34.0,21.8,
4001,2.7,0.68,98.0,36.0,21.8,
4002,2.3,0.67,98.0,36.0,23.6,
4003,2.0,0.66,95.0,35.0,19.2,
4004,2.2,0.66,89.0,33.0,26.8,
4005,2.4,0.68,84.0,31.0,25.8,
4006,5.1,0.68,80.0,30.0,20.8,
4007,7.0,0.65,81.0,30.0,13.1,
4008,6.9,0.65,85.0,32.0,16.3,
4009,4.2,0.65,92.0,34.0,12.6,
4010,2.9,0.64,94.0,35.0,9.4,
4011,2.4,0.62,92.0,34.0,12.1,
4012,2.0,0.6,86.0,32.0,10.0,
4013,1.4,0.54,78.0,29.0,7.4,
4014,1.6,0.49,74.0,28.0,9.3,
4015,1.8,0.47,74.0,27.0,12.9,
4016,2.2,0.45,76.0,28.0,12.5,
4017,2.7,0.44,78.0,29.0,13.2,
4018,2.8,0.44,76.0,29.0,18.8,
4019,1.9,0.44,74.0,28.0,14.1,
4020,1.6,0.43,68.0,26.0,12.4,
4021,1.8,0.43,64.0,24.0,13.8,
4022,2.6,0.43,60.0,22.0,16.3,
4023,5.0,0.41,58.0,21.0,18.9,
4024,5.5,0.4,58.0,21.0,16.7,
4025,3.6,0.39,58.0,21.0,13.7,
4026,3.0,0.38,57.0,21.0,11.5,
4027,3.2,0.38,58.0,21.0,14.8,
4028,3.2,0.4,58.0,21.0,16.4,
4029,3.2,0.4,58.0,21.0,16.4,
4030,3.2,0.4,58.0,21.0,16.4,
4031,6.1,0.49,60.0,22.0,22.1,
4032,6.9,0.5,64.0,24.0,18.1,
4033,4.0,0.5,70.0,27.0,12.9,
4034,3.1,0.5,72.0,27.0,7.8,
4035,2.6,0.49,70.0,26.0,7.8,
4036,3.1,0.46,70.0,26.0,9.3,
4037,2.7,0.4,71.0,26.0,7.8,
4038,2.6,0.38,72.0,27.0,8.7,
4039,4.7,0.39,77.0,29.0,13.8,
4040,3.5,0.41,83.0,31.0,14.9,
4041,3.5,0.41,83.0,31.0,14.9,
4042,3.5,0.41,83.0,31.0,14.9,
4043,3.6,0.49,97.0,36.0,17.8,
4044,4.1,0.55,98.0,36.0,27.2,
4045,5.6,0.61,97.0,36.0,28.4,
4046,6.5,0.65,98.0,36.0,23.6,
4047,4.1,0.65,100.0,37.0,20.4,
4048,4.8,0.65,102.0,38.0,15.5,
4049,4.9,0.65,102.0,38.0,16.3,
4050,4.4,0.62,102.0,38.0,14.6,
4051,3.5,0.61,102.0,38.0,16.1,
4052,2.3,0.59,102.0,38.0,19.1,
4053,2.9,0.57,99.0,37.0,24.5,
4054,2.8,0.55,98.0,36.0,18.3,
4055,3.0,0.55,96.0,36.0,20.4,
4056,20.6,0.68,96.0,35.0,13.6,
4057,5.7,0.54,96.0,35.0,9.5,
4058,4.5,0.54,106.0,45.0,8.4,
4059,3.3,0.51,119.0,57.0,7.3,
4060,3.3,0.49,118.0,56.0,7.6,
4061,2.4,0.43,118.0,56.0,7.3,
4062,1.8,0.41,122.0,57.0,7.4,
4063,2.3,0.39,120.0,56.0,10.2,
4064,2.0,0.39,119.0,56.0,11.8,
4065,2.6,0.38,120.0,58.0,12.0,
4066,3.7,0.4,118.0,58.0,16.8,
4067,3.4,0.44,121.0,60.0,18.2,
4068,2.6,0.45,122.0,59.0,16.5,
4069,1.7,0.48,122.0,59.0,17.2,
4070,3.4,0.5,120.0,60.0,20.8,
4071,4.1,0.52,116.0,60.0,21.5,
4072,4.7,0.56,114.0,62.0,21.7,
4073,4.6,0.59,113.0,65.0,18.1,
4074,4.8,0.56,118.0,68.0,12.8,
4075,4.4,0.55,124.0,70.0,15.2,
4076,3.5,0.54,128.0,71.0,14.0,
4077,3.8,0.52,131.0,69.0,11.3,
4078,4.1,0.51,129.0,65.0,13.5,
4079,3.5,0.49,128.0,64.0,6.8,
4080,3.9,0.45,125.0,62.0,6.5,
4081,3.2,0.43,120.0,62.0,6.5,
4082,2.9,0.43,117.0,60.0,5.5,
4083,2.7,0.4,112.0,60.0,5.3,
4084,2.6,0.39,108.0,56.0,5.3,
4085,2.5,0.38,104.0,51.0,5.5,
4086,2.2,0.35,101.0,48.0,5.6,
4087,2.2,0.35,101.0,48.0,5.6,
4088,2.4,0.36,92.0,43.0,13.2,
4089,2.7,0.39,87.0,44.0,23.0,
4090,3.3,0.44,84.0,44.0,30.0,
4091,5.2,0.49,84.0,44.0,33.3,
4092,5.8,0.55,84.0,43.0,35.8,
4093,6.9,0.61,85.0,42.0,35.8,
4094,6.1,0.69,89.0,42.0,35.3,
4095,3.8,0.74,90.0,40.0,28.0,
4096,3.2,0.76,88.0,40.0,23.5,
4097,3.9,0.78,86.0,40.0,26.7,
4098,2.9,0.75,82.0,40.0,27.7,
4099,2.0,0.74,81.0,41.0,27.1,
4100,2.1,0.71,82.0,39.0,26.9,
4101,3.2,0.73,81.0,39.0,28.2,
4102,5.5,0.69,81.0,38.0,18.1,
4103,5.5,0.65,84.0,37.0,11.7,
4104,2.6,0.61,84.0,38.0,5.7,
4105,1.6,0.57,80.0,35.0,4.4,
4106,0.9,0.55,76.0,33.0,3.6,
4107,0.8,0.52,70.0,31.0,3.5,
4108,1.1,0.5,68.0,28.0,3.8,
4109,0.4,0.44,70.0,27.0,3.7,
4110,1.2,0.41,72.0,28.0,6.8,
4111,1.9,0.41,76.0,27.0,8.4,
4112,1.6,0.43,78.0,28.0,6.4,
4113,1.7,0.45,80.0,29.0,9.5,
4114,1.9,0.49,82.0,30.0,11.6,
4115,2.5,0.51,86.0,32.0,14.5,
4116,4.1,0.54,92.0,33.0,13.7,
4117,2.7,0.56,96.0,35.0,20.8,
4118,1.9,0.57,100.0,37.0,13.9,
4119,2.1,0.57,96.0,36.0,13.2,
4120,1.7,0.56,90.0,35.0,9.2,
4121,1.8,0.54,82.0,34.0,9.5,
4122,1.5,0.5,74.0,33.0,12.7,
4123,1.5,0.49,70.0,33.0,17.1,
4124,1.6,0.49,68.0,34.0,17.9,
4125,2.4,0.5,68.0,34.0,22.8,
4126,3.6,0.54,68.0,34.0,18.6,
4127,3.4,0.54,70.0,34.0,7.9,
4128,3.2,0.54,72.0,32.0,5.8,
4129,3.1,0.54,72.0,32.0,5.3,
4130,2.5,0.54,72.0,31.0,4.2,
4131,2.1,0.51,77.0,30.0,4.2,
4132,1.1,0.47,69.0,29.0,3.2,
4133,1.1,0.43,68.0,26.0,4.1,
4134,1.7,0.38,68.0,24.0,6.2,
4135,2.4,0.38,61.0,22.0,9.9,
4136,2.4,0.39,66.0,22.0,8.7,
4137,2.3,0.4,66.0,24.0,11.3,
4138,2.9,0.42,67.0,25.0,12.4,
4139,2.8,0.45,73.0,27.0,10.9,
4140,3.9,0.49,81.0,31.0,13.6,
4141,3.4,0.51,92.0,34.0,11.1,
4142,3.4,0.51,92.0,34.0,11.1,
4143,3.4,0.51,92.0,34.0,11.1,
4144,3.4,0.51,92.0,34.0,11.1,
4145,3.4,0.51,92.0,34.0,11.1,
4146,3.4,0.51,92.0,34.0,11.1,
4147,5.5,0.45,93.0,43.0,11.2,
4148,4.6,0.44,93.0,43.0,13.7,
4149,4.7,0.44,92.0,43.0,12.3,
4150,5.4,0.43,94.0,43.0,9.0,
4151,5.3,0.43,92.0,42.0,9.3,
4152,4.4,0.43,92.0,40.0,7.7,
4153,4.1,0.41,88.0,37.0,6.2,
4154,3.1,0.4,82.0,35.0,5.5,
4155,3.3,0.39,78.0,33.0,5.7,
4156,2.9,0.36,72.0,31.0,6.3,
4157,2.0,0.34,66.0,29.0,6.4,
4158,2.2,0.33,64.0,27.0,6.0,
4159,2.2,0.32,64.0,25.0,9.0,
4160,2.8,0.32,63.0,24.0,10.3,
4161,2.6,0.34,66.0,24.0,11.4,
4162,3.2,0.39,66.0,25.0,21.2,
4163,3.3,0.41,68.0,27.0,15.7,
4164,4.4,0.44,66.0,28.0,17.8,
4165,4.6,0.46,64.0,28.0,20.5,
4166,4.7,0.51,67.0,28.0,25.5,
4167,4.2,0.55,66.0,28.0,26.7,
4168,4.2,0.56,70.0,29.0,15.6,
4169,4.2,0.59,74.0,31.0,21.5,
4170,3.1,0.56,70.0,32.0,16.2,
4171,3.1,0.56,70.0,32.0,16.2,
4172,2.8,0.56,70.0,34.0,17.3,
4173,3.5,0.57,68.0,34.0,17.4,
4174,4.7,0.55,72.0,34.0,9.7,
4175,3.5,0.51,72.0,34.0,7.9,
4176,4.0,0.5,70.0,31.0,7.1,
4177,3.1,0.49,69.0,27.0,8.5,
4178,1.5,0.49,72.0,25.0,8.1,
4179,1.3,0.49,72.0,22.0,8.5,
4180,1.0,0.49,76.0,20.0,8.5,
4181,1.1,0.46,74.0,18.0,8.0,
4182,1.1,0.45,70.0,16.0,7.8,
4183,1.3,0.46,70.0,15.0,10.0,
4184,1.5,0.47,65.0,14.0,9.5,
4185,1.3,0.46,62.0,13.0,7.8,
4186,1.3,0.45,60.0,13.0,6.2,
4187,1.0,0.43,82.0,16.0,4.9,
4188,1.0,0.4,104.0,21.0,4.1,
4189,0.8,0.38,118.0,26.0,3.2,
4190,1.7,0.36,126.0,28.0,3.3,
4191,2.5,0.34,122.0,28.0,3.3,
4192,2.1,0.31,120.0,27.0,2.3,
4193,2.2,0.29,114.0,26.0,2.5,
4194,1.7,0.26,106.0,26.0,2.2,
4195,1.9,0.25,102.0,26.0,2.6,
4196,1.9,0.24,92.0,26.0,3.5,
4197,2.1,0.25,91.0,26.0,3.9,
4198,2.1,0.25,90.0,26.0,4.9,
4199,2.5,0.26,78.0,25.0,6.7,
4200,2.4,0.28,71.0,24.0,5.3,
4201,2.6,0.3,82.0,26.0,6.0,
4202,2.7,0.33,90.0,29.0,6.1,
4203,2.4,0.35,97.0,33.0,5.1,
4204,2.5,0.38,104.0,35.0,6.7,
4205,2.8,0.39,104.0,36.0,8.0,
4206,2.8,0.39,104.0,36.0,8.0,
4207,2.8,0.39,104.0,36.0,8.0,
4208,2.8,0.39,104.0,36.0,8.0,
4209,3.8,0.4,118.0,37.0,9.3,
4210,3.7,0.39,120.0,36.0,7.3,
4211,3.0,0.36,116.0,35.0,6.0,
4212,2.7,0.34,112.0,33.0,3.5,
4213,2.5,0.31,101.0,31.0,3.3,
4214,2.6,0.29,90.0,29.0,3.3,
4215,3.1,0.26,84.0,26.0,4.9,
4216,3.5,0.25,79.0,25.0,5.4,
4217,3.2,0.23,85.0,24.0,4.3,
4218,2.9,0.21,80.0,23.0,4.2,
4219,2.5,0.21,73.0,23.0,4.8,
4220,3.0,0.23,69.0,23.0,9.3,
4221,3.8,0.26,58.0,23.0,13.8,
4222,3.8,0.29,56.0,22.0,10.2,
4223,3.7,0.31,55.0,22.0,7.1,
4224,4.5,0.33,54.0,21.0,8.4,
4225,8.4,0.38,54.0,21.0,8.9,
4226,8.9,0.41,56.0,22.0,10.2,
4227,3.6,0.43,55.0,22.0,6.1,
4228,2.7,0.43,56.0,22.0,4.9,
4229,2.8,0.4,50.0,22.0,4.5,
4230,3.4,0.39,50.0,21.0,4.4,
4231,3.4,0.39,52.0,21.0,4.9,
4232,3.3,0.39,53.0,21.0,5.9,
4233,3.3,0.36,58.0,22.0,8.1,
4234,3.3,0.36,60.0,22.0,11.3,
4235,3.3,0.4,63.0,24.0,23.8,
4236,3.6,0.45,64.0,24.0,25.8,
4237,3.5,0.49,67.0,25.0,24.6,
4238,3.4,0.53,66.0,26.0,20.9,
4239,2.6,0.55,68.0,27.0,20.4,
4240,3.2,0.57,68.0,26.0,18.5,
4241,4.2,0.6,68.0,27.0,21.1,
4242,2.8,0.6,67.0,27.0,24.8,
4243,2.3,0.57,64.0,28.0,17.5,
4244,2.1,0.55,60.0,28.0,21.5,
4245,2.4,0.55,56.0,27.0,17.9,
4246,3.4,0.52,53.0,26.0,12.3,
4247,3.7,0.49,52.0,23.0,10.0,
4248,4.2,0.46,58.0,22.0,10.6,
4249,4.6,0.44,59.0,23.0,9.1,
4250,7.2,0.43,60.0,24.0,9.6,
4251,6.5,0.42,59.0,26.0,8.6,
4252,3.8,0.41,56.0,26.0,8.2,
4253,3.0,0.39,54.0,25.0,7.7,
4254,3.1,0.39,56.0,24.0,10.4,
4255,3.1,0.43,58.0,24.0,14.9,
4256,3.0,0.45,60.0,25.0,12.4,
4257,3.3,0.46,66.0,25.0,12.1,
4258,3.3,0.49,69.0,27.0,13.5,
4259,3.6,0.5,67.0,28.0,20.9,
4260,3.1,0.51,68.0,29.0,18.8,
4261,2.4,0.51,70.0,30.0,15.7,
4262,2.1,0.54,70.0,30.0,19.9,
4263,3.0,0.54,82.0,32.0,17.3,
4264,3.9,0.55,85.0,35.0,16.1,
4265,4.1,0.57,92.0,37.0,19.7,
4266,3.6,0.57,91.0,40.0,22.3,
4267,3.3,0.6,84.0,41.0,23.4,
4268,3.5,0.62,85.0,41.0,25.5,
4269,3.5,0.66,80.0,41.0,24.2,
4270,5.0,0.66,77.0,40.0,19.6,
4271,4.4,0.64,77.0,37.0,10.9,
4272,10.3,0.6,74.0,34.0,7.1,
4273,22.6,0.56,72.0,30.0,7.5,
4274,3.4,0.54,68.0,27.0,4.5,
4275,2.7,0.51,68.0,27.0,4.5,
4276,2.7,0.47,62.0,26.0,4.6,
4277,2.3,0.43,58.0,26.0,5.3,
4278,2.7,0.4,53.0,25.0,8.9,
4279,3.2,0.4,52.0,25.0,8.3,
4280,2.1,0.4,51.0,25.0,12.6,
4281,2.2,0.41,48.0,24.0,18.5,
4282,7.0,0.45,55.0,24.0,31.1,
4283,4.6,0.53,60.0,27.0,36.5,
4284,3.8,0.55,60.0,28.0,22.3,
4285,4.5,0.58,59.0,30.0,22.5,
4286,6.0,0.62,62.0,32.0,40.1,
4287,6.7,0.68,66.0,33.0,34.6,
4288,5.0,0.7,74.0,35.0,22.8,
4289,5.4,0.71,74.0,37.0,25.2,
4290,5.1,0.69,76.0,37.0,23.5,
4291,4.9,0.62,76.0,37.0,21.3,
4292,4.3,0.62,72.0,37.0,29.0,
4293,5.6,0.66,72.0,36.0,34.5,
4294,5.0,0.64,70.0,37.0,23.0,
4295,12.7,0.61,74.0,37.0,25.5,
4296,9.7,0.6,78.0,37.0,11.6,
4297,5.9,0.57,80.0,40.0,6.2,
4298,5.0,0.56,87.0,40.0,4.8,
4299,4.5,0.55,82.0,38.0,4.7,
4300,4.2,0.52,83.0,37.0,4.9,
4301,3.3,0.46,82.0,34.0,3.9,
4302,3.2,0.44,74.0,31.0,4.4,
4303,3.3,0.41,72.0,29.0,5.6,
4304,3.1,0.4,68.0,28.0,8.4,
4305,2.8,0.43,68.0,27.0,14.3,
4306,5.1,0.46,74.0,28.0,23.4,
4307,6.7,0.5,74.0,29.0,27.3,
4308,5.1,0.53,74.0,29.0,20.8,
4309,5.1,0.54,79.0,29.0,13.0,
4310,6.5,0.55,82.0,29.0,13.9,
4311,5.7,0.56,84.0,27.0,15.7,
4312,4.2,0.56,88.0,28.0,11.7,
4313,3.8,0.54,84.0,27.0,13.0,
4314,4.2,0.5,78.0,28.0,14.7,
4315,4.6,0.46,78.0,29.0,15.0,
4316,4.6,0.45,69.0,27.0,15.4,
4317,4.6,0.46,68.0,25.0,14.5,
4318,3.9,0.46,71.0,23.0,14.5,
4319,3.7,0.45,63.0,21.0,9.5,
4320,3.5,0.44,65.0,21.0,4.6,
4321,3.1,0.43,62.0,21.0,4.6,
4322,2.6,0.41,53.0,20.0,5.4,
4323,2.8,0.4,52.0,18.0,5.9,
4324,2.8,0.38,48.0,17.0,5.5,
4325,2.6,0.34,47.0,16.0,6.4,
4326,2.8,0.31,46.0,14.0,5.5,
4327,4.0,0.31,41.0,13.0,9.3,
4328,4.2,0.32,44.0,12.0,11.7,
4329,4.5,0.39,40.0,12.0,22.7,
4330,4.5,0.5,39.0,13.0,32.1,
4331,4.5,0.5,39.0,13.0,32.1,
4332,4.5,0.5,39.0,13.0,32.1,
4333,4.5,0.5,39.0,13.0,32.1,
4334,4.5,0.5,39.0,13.0,32.1,
4335,4.5,0.5,39.0,13.0,32.1,
4336,4.5,0.5,39.0,13.0,32.1,
4337,4.5,0.5,39.0,13.0,32.1,
4338,4.2,0.61,38.0,16.0,19.2,
4339,3.9,0.56,46.0,16.0,22.4,
4340,4.4,0.54,46.0,17.0,24.7,
4341,3.9,0.54,42.0,19.0,21.3,
4342,4.6,0.54,43.0,20.0,17.2,
4343,5.1,0.55,41.0,20.0,15.3,
4344,7.4,0.56,44.0,21.0,15.0,
4345,6.7,0.59,52.0,23.0,10.4,
4346,7.3,0.6,56.0,22.0,9.0,
4347,7.6,0.59,62.0,24.0,8.6,
4348,5.6,0.56,74.0,27.0,7.3,
4349,4.8,0.52,70.0,27.0,5.9,
4350,4.7,0.5,72.0,29.0,5.8,
4351,4.1,0.49,70.0,30.0,7.3,
4352,3.9,0.47,65.0,28.0,7.7,
4353,5.0,0.47,69.0,28.0,13.0,
4354,8.8,0.5,72.0,29.0,26.2,
4355,6.3,0.54,80.0,29.0,24.7,
4356,11.4,0.56,74.0,29.0,19.0,
4357,5.0,0.6,79.0,32.0,19.4,
4358,3.9,0.61,75.0,30.0,13.8,
4359,3.0,0.6,72.0,27.0,10.8,
4360,3.5,0.6,72.0,25.0,16.0,
4361,2.8,0.59,69.0,21.0,9.5,
4362,2.6,0.54,65.0,19.0,8.5,
4363,2.8,0.49,64.0,20.0,9.9,
4364,3.0,0.46,64.0,19.0,13.2,
4365,3.5,0.46,59.0,20.0,14.6,
4366,3.4,0.48,62.0,21.0,13.6,
4367,3.1,0.48,64.0,21.0,10.5,
4368,2.7,0.46,67.0,22.0,8.7,
4369,4.0,0.46,62.0,20.0,8.1,
4370,3.5,0.46,65.0,19.0,6.0,
4371,2.9,0.45,64.0,18.0,4.7,
4372,2.7,0.43,60.0,16.0,4.5,
4373,3.3,0.38,59.0,13.0,7.7,
4374,4.8,0.35,54.0,13.0,7.9,
4375,4.7,0.36,51.0,12.0,10.7,
4376,4.1,0.39,44.0,12.0,12.1,
4377,5.2,0.39,44.0,13.0,11.0,
4378,4.7,0.42,44.0,12.0,13.2,
4379,3.8,0.44,48.0,12.0,9.4,
4380,3.3,0.46,50.0,12.0,14.3,
4381,3.0,0.49,52.0,12.0,14.6,
4382,3.7,0.5,52.0,13.0,17.0,
4383,3.9,0.5,50.0,14.0,15.8,
4384,4.4,0.48,54.0,14.0,8.6,
4385,4.4,0.48,54.0,14.0,8.6,
4386,3.7,0.46,52.0,14.0,11.0,
4387,3.3,0.46,52.0,14.0,8.9,
4388,3.2,0.45,53.0,14.0,8.3,
4389,3.4,0.44,43.0,14.0,7.4,
4390,3.0,0.43,42.0,14.0,7.6,
4391,3.2,0.41,38.0,12.0,7.9,
4392,3.0,0.4,33.0,11.0,6.5,
4393,3.6,0.39,34.0,11.0,5.9,
4394,3.4,0.38,34.0,10.0,6.6,
4395,3.3,0.38,34.0,11.0,6.5,
4396,3.6,0.38,34.0,13.0,6.3,
4397,3.6,0.38,30.0,14.0,6.4,
4398,3.4,0.38,28.0,14.0,7.0,
4399,3.5,0.38,31.0,15.0,7.1,
4400,3.8,0.39,37.0,16.0,7.8,
4401,4.2,0.4,52.0,19.0,9.3,
4402,3.8,0.4,68.0,23.0,6.9,
4403,3.1,0.4,85.0,25.0,5.7,
4404,2.9,0.4,92.0,28.0,5.0,
4405,3.5,0.4,92.0,29.0,6.8,
4406,3.8,0.4,91.0,30.0,6.5,
4407,3.8,0.4,94.0,32.0,6.5,
4408,3.4,0.41,105.0,33.0,5.4,
4409,3.5,0.43,112.0,36.0,7.9,
4410,4.0,0.43,118.0,39.0,6.3,
4411,4.4,0.43,112.0,38.0,7.4,
4412,3.7,0.43,106.0,38.0,7.2,
4413,3.6,0.43,96.0,34.0,7.4,
4414,3.5,0.43,88.0,31.0,8.0,
4415,4.1,0.43,83.0,29.0,10.9,
4416,4.0,0.41,81.0,26.0,12.8,
4417,4.1,0.41,80.0,26.0,12.9,
4418,4.3,0.43,84.0,25.0,11.9,
4419,4.0,0.44,85.0,25.0,10.7,
4420,3.9,0.45,90.0,25.0,11.9,
4421,4.0,0.46,94.0,24.0,13.3,
4422,3.8,0.48,94.0,24.0,16.9,
4423,4.1,0.49,99.0,24.0,18.0,
4424,4.1,0.49,95.0,25.0,14.2,
4425,3.7,0.47,94.0,24.0,14.4,
4426,3.9,0.47,89.0,23.0,14.2,
4427,3.3,0.46,84.0,22.0,10.3,
4428,3.3,0.45,81.0,22.0,10.9,
4429,3.0,0.44,81.0,23.0,10.3,
4430,2.6,0.43,74.0,23.0,10.1,
4431,3.0,0.41,72.0,24.0,11.3,
4432,2.9,0.41,72.0,24.0,9.1,
4433,2.8,0.41,68.0,25.0,9.2,
4434,2.9,0.39,66.0,26.0,12.8,
4435,2.8,0.38,58.0,25.0,10.0,
4436,2.7,0.36,48.0,26.0,8.4,
4437,3.0,0.36,41.0,24.0,10.8,
4438,3.0,0.36,41.0,24.0,10.8,
4439,2.6,0.34,32.0,21.0,6.7,
4440,2.6,0.34,29.0,16.0,10.7,
4441,2.4,0.34,26.0,15.0,9.7,
4442,2.7,0.35,33.0,15.0,8.7,
4443,2.9,0.36,36.0,13.0,10.8,
4444,2.9,0.38,44.0,15.0,10.4,
4445,3.2,0.38,46.0,15.0,11.8,
4446,2.7,0.39,48.0,14.0,11.4,
4447,2.9,0.41,53.0,16.0,13.1,
4448,2.5,0.41,56.0,16.0,11.2,
4449,3.2,0.4,58.0,16.0,9.3,
4450,3.2,0.4,60.0,15.0,8.3,
4451,3.4,0.39,62.0,14.0,7.9,
4452,5.2,0.38,60.0,14.0,9.2,
4453,4.3,0.36,61.0,14.0,8.6,
4454,2.6,0.34,60.0,14.0,6.5,
4455,3.2,0.3,60.0,14.0,7.7,
4456,2.7,0.28,60.0,14.0,7.7,
4457,3.9,0.26,60.0,14.0,10.1,
4458,4.2,0.24,60.0,13.0,11.0,
4459,5.5,0.22,62.0,12.0,15.1,
4460,5.3,0.21,61.0,12.0,15.4,
4461,3.5,0.21,62.0,13.0,13.2,
4462,3.4,0.23,62.0,13.0,13.7,
4463,4.3,0.24,60.0,13.0,14.5,
4464,4.5,0.26,60.0,13.0,16.9,
4465,4.8,0.29,62.0,14.0,14.9,
4466,5.6,0.31,65.0,16.0,13.8,
4467,4.4,0.34,68.0,17.0,9.2,
4468,3.8,0.35,70.0,18.0,8.5,
4469,3.6,0.35,70.0,17.0,8.6,
4470,3.3,0.36,70.0,16.0,11.2,
4471,3.4,0.38,70.0,16.0,14.3,
4472,3.7,0.39,72.0,15.0,14.7,
4473,4.9,0.4,76.0,15.0,16.3,
4474,4.8,0.41,78.0,16.0,19.5,
4475,4.8,0.44,82.0,18.0,26.4,
4476,5.1,0.46,84.0,20.0,24.4,
4477,3.4,0.49,84.0,21.0,24.7,
4478,3.3,0.51,81.0,22.0,21.4,
4479,4.4,0.52,80.0,23.0,17.6,
4480,4.2,0.54,79.0,24.0,18.8,
4481,4.3,0.55,78.0,24.0,17.4,
4482,4.0,0.55,80.0,24.0,19.0,
4483,5.3,0.55,80.0,26.0,23.6,
4484,6.5,0.59,81.0,26.0,24.9,
4485,4.4,0.64,82.0,28.0,22.8,
4486,5.1,0.66,82.0,30.0,20.2,
4487,6.2,0.69,84.0,32.0,17.5,
4488,7.8,0.7,88.0,35.0,15.1,
4489,9.8,0.7,90.0,37.0,15.4,
4490,10.6,0.73,92.0,38.0,15.0,
4491,10.6,0.73,90.0,38.0,14.2,
4492,9.3,0.7,88.0,37.0,11.1,
4493,7.5,0.66,86.0,35.0,13.7,
4494,7.1,0.65,84.0,33.0,18.4,
4495,4.3,0.65,85.0,32.0,19.0,
4496,4.5,0.65,86.0,30.0,18.9,
4497,4.0,0.66,86.0,29.0,16.9,
4498,3.2,0.68,84.0,28.0,20.0,
4499,4.4,0.7,79.0,26.0,21.6,
4500,3.2,0.7,76.0,26.0,14.1,
4501,3.2,0.71,75.0,25.0,20.9,
4502,5.4,0.72,76.0,27.0,30.0,
4503,5.7,0.74,82.0,30.0,30.0,
4504,5.7,0.75,88.0,33.0,23.6,
4505,6.4,0.76,95.0,37.0,26.5,
4506,6.2,0.75,101.0,40.0,27.8,
4507,4.2,0.72,104.0,43.0,22.0,
4508,4.2,0.74,104.0,43.0,24.9,
4509,4.5,0.75,102.0,43.0,23.5,
4510,4.8,0.74,101.0,44.0,22.1,
4511,7.7,0.7,100.0,45.0,19.3,
4512,9.3,0.65,102.0,46.0,12.8,
4513,7.7,0.59,102.0,47.0,9.8,
4514,7.1,0.54,102.0,47.0,9.3,
4515,6.3,0.5,99.0,44.0,9.0,
4516,6.2,0.45,94.0,41.0,8.6,
4517,6.4,0.39,91.0,39.0,10.7,
4518,6.4,0.35,88.0,37.0,18.7,
4519,6.0,0.38,90.0,37.0,25.5,
4520,5.9,0.39,91.0,38.0,20.0,
4521,6.9,0.41,94.0,40.0,17.2,
4522,6.9,0.44,96.0,42.0,17.1,
4523,5.6,0.46,98.0,42.0,16.6,
