,SO2,O3,PM10,PM25,NO2,pr
662,3.0,8,65.0,27.0,27.1,
663,2.3,11,74.0,30.0,19.7,
664,2.1,15,80.0,33.0,14.9,
665,2.2,19,82.0,32.0,11.0,
666,2.1,23,81.0,29.0,11.1,
667,2.2,28,79.0,26.0,12.7,
668,2.1,33,80.0,23.0,12.3,
669,2.1,37,83.0,21.0,12.1,
670,2.2,40,88.0,24.0,13.3,
671,2.1,39,91.0,25.0,14.9,
672,2.2,37,94.0,25.0,14.8,
673,2.1,35,95.0,24.0,14.4,
674,2.1,33,96.0,22.0,12.6,
675,2.2,31,98.0,21.0,12.0,
676,2.7,28,100.0,21.0,14.8,
677,2.6,25,96.0,21.0,15.3,
678,2.6,23,94.0,23.0,17.8,
679,2.6,21,88.0,23.0,15.3,
680,2.6,21,82.0,23.0,9.8,
681,2.6,21,82.0,23.0,9.8,
682,2.3,24,68.0,21.0,10.7,
683,2.2,25,66.0,22.0,14.5,
684,2.5,25,68.0,23.0,18.1,
685,2.6,28,73.0,28.0,16.4,
686,2.5,32,78.0,32.0,15.0,
687,2.2,36,74.0,32.0,14.8,
688,2.5,38,70.0,32.0,14.9,
689,2.5,41,65.0,30.0,14.3,
690,2.3,41,60.0,27.0,16.1,
691,2.3,42,58.0,26.0,13.2,
692,2.2,44,54.0,25.0,14.2,
693,2.5,44,51.0,24.0,20.1,
694,2.5,44,51.0,24.0,20.1,
695,2.2,40,54.0,26.0,12.6,
696,2.1,38,50.0,24.0,10.7,
697,1.7,37,47.0,22.0,11.4,
698,2.0,36,42.0,19.0,12.5,
699,2.0,36,42.0,19.0,12.5,
700,2.3,32,36.0,18.0,14.0,
701,2.5,31,34.0,17.0,10.6,
702,2.2,31,32.0,16.0,8.8,
703,2.1,30,32.0,14.0,9.2,
704,2.3,29,30.0,13.0,10.7,
705,2.2,27,29.0,11.0,10.5,
706,2.2,25,28.0,9.0,11.8,
707,2.2,25,28.0,9.0,11.8,
708,2.2,24,28.0,10.0,12.9,
709,2.1,24,26.0,10.0,12.3,
710,2.2,25,26.0,11.0,12.2,
711,2.1,25,30.0,11.0,12.5,
712,2.1,26,33.0,12.0,11.5,
713,2.2,28,36.0,13.0,10.4,
714,2.2,29,40.0,13.0,10.4,
715,2.2,30,42.0,13.0,11.6,
716,2.1,31,43.0,13.0,13.4,
717,2.3,31,44.0,14.0,17.6,
718,2.2,30,44.0,15.0,17.3,
719,2.2,28,44.0,16.0,18.3,
720,2.3,26,44.0,17.0,17.8,
721,2.3,23,43.0,16.0,18.3,
722,2.6,20,44.0,16.0,20.6,
723,2.6,18,42.0,15.0,17.9,
724,2.7,16,40.0,13.0,17.1,
725,2.3,15,40.0,13.0,16.0,
726,2.6,14,38.0,12.0,15.8,
727,2.5,14,37.0,12.0,15.0,
728,2.5,13,36.0,11.0,14.7,
729,2.3,13,34.0,11.0,13.8,
730,2.3,13,32.0,11.0,14.9,
731,2.3,13,30.0,11.0,21.6,
732,2.5,13,29.0,10.0,16.1,
733,2.3,14,30.0,10.0,14.4,
734,2.3,16,32.0,10.0,13.6,
735,2.2,18,33.0,11.0,10.3,
736,2.3,20,38.0,13.0,12.9,
737,2.3,21,43.0,13.0,17.0,
738,2.2,23,46.0,14.0,12.6,
739,2.3,26,49.0,14.0,14.7,
740,2.3,26,50.0,15.0,21.0,
741,2.3,25,50.0,17.0,27.6,
742,2.3,23,50.0,17.0,26.5,
743,2.3,20,50.0,19.0,23.4,
744,2.2,18,52.0,20.0,22.2,
745,2.5,16,52.0,19.0,24.9,
746,2.5,13,52.0,20.0,21.9,
747,2.6,10,52.0,20.0,24.2,
748,2.8,7,50.0,20.0,25.5,
749,2.5,6,48.0,21.0,25.2,
750,2.6,6,49.0,21.0,25.5,
751,2.8,4,49.0,22.0,24.5,
752,2.6,4,50.0,23.0,18.8,
753,2.7,4,51.0,23.0,22.3,
754,2.6,4,51.0,23.0,19.5,
755,2.3,4,49.0,20.0,21.4,
756,2.6,5,46.0,19.0,18.1,
757,2.2,6,44.0,19.0,15.9,
758,2.1,9,43.0,18.0,14.8,
759,2.1,12,44.0,20.0,14.3,
760,2.2,15,44.0,20.0,12.8,
761,1.8,19,44.0,18.0,10.9,
762,2.1,23,43.0,17.0,12.0,
763,2.2,27,43.0,14.0,11.6,
764,2.3,30,42.0,13.0,14.0,
765,2.3,30,42.0,13.0,21.0,
766,2.3,30,42.0,13.0,21.7,
767,2.3,29,42.0,14.0,22.0,
768,2.2,26,42.0,14.0,24.2,
769,2.2,22,42.0,14.0,24.7,
770,2.2,19,42.0,15.0,23.1,
771,2.3,16,40.0,15.0,21.5,
772,2.2,14,40.0,15.0,19.7,
773,2.5,13,38.0,15.0,17.8,
774,2.5,12,36.0,15.0,22.1,
775,2.2,12,36.0,15.0,19.5,
776,2.3,12,35.0,15.0,18.2,
777,2.5,12,35.0,15.0,21.9,
778,2.6,11,36.0,16.0,22.7,
779,2.5,12,36.0,16.0,19.4,
780,2.2,13,37.0,16.0,15.0,
781,2.0,15,38.0,15.0,13.4,
782,1.8,19,36.0,13.0,14.2,
783,2.0,23,36.0,12.0,13.7,
784,2.0,28,37.0,11.0,11.4,
785,2.0,34,40.0,12.0,12.0,
786,2.0,38,44.0,12.0,12.0,
787,2.7,42,46.0,13.0,14.3,
788,2.2,43,47.0,13.0,17.6,
789,2.3,42,48.0,14.0,27.8,
790,2.3,39,48.0,15.0,31.5,
791,2.3,34,48.0,15.0,29.9,
792,2.6,29,50.0,16.0,26.6,
793,2.7,25,52.0,17.0,28.0,
794,2.3,21,54.0,17.0,26.7,
795,2.6,17,54.0,18.0,22.6,
796,2.8,14,54.0,18.0,22.7,
797,2.8,12,52.0,18.0,26.4,
798,2.7,11,50.0,18.0,22.2,
799,2.7,11,50.0,18.0,22.2,
800,2.7,0,50.0,18.0,22.2,
801,3.0,9,43.0,16.0,22.8,
802,3.0,7,42.0,15.0,19.5,
803,3.1,6,41.0,17.0,21.7,
804,2.7,7,42.0,17.0,20.0,
805,2.7,9,44.0,17.0,18.7,
806,2.5,13,46.0,18.0,18.6,
807,2.6,17,50.0,20.0,17.0,
808,2.3,23,52.0,21.0,15.5,
809,2.3,31,54.0,23.0,13.2,
810,2.3,39,54.0,23.0,13.9,
811,2.2,44,54.0,24.0,11.1,
812,2.2,48,56.0,23.0,12.1,
813,2.3,50,55.0,22.0,16.4,
814,2.1,50,59.0,25.0,14.8,
815,2.3,48,58.0,24.0,16.1,
816,2.3,44,58.0,26.0,17.5,
817,2.5,38,60.0,27.0,21.5,
818,2.6,32,57.0,24.0,21.9,
819,2.6,27,60.0,24.0,25.8,
820,2.7,25,64.0,25.0,14.7,
821,2.7,24,66.0,25.0,9.4,
822,2.8,23,72.0,25.0,10.1,
823,2.5,23,81.0,25.0,10.0,
824,2.5,24,87.0,26.0,8.8,
825,2.6,25,94.0,28.0,10.5,
826,2.3,25,97.0,30.0,14.5,
827,2.5,25,108.0,32.0,17.9,
828,2.5,24,116.0,35.0,22.7,
829,2.8,23,126.0,40.0,26.0,
830,2.3,24,133.0,44.0,23.8,
831,2.7,24,131.0,47.0,33.0,
832,3.3,25,136.0,51.0,32.6,
833,3.5,27,138.0,53.0,35.3,
834,3.1,32,142.0,55.0,21.4,
835,2.7,38,140.0,58.0,17.1,
836,2.6,44,139.0,61.0,19.8,
837,2.5,48,141.0,66.0,20.1,
838,2.3,49,143.0,73.0,23.1,
839,2.6,48,150.0,82.0,28.9,
840,2.7,44,156.0,86.0,43.5,
841,2.8,40,160.0,93.0,34.3,
842,2.6,33,150.0,87.0,37.4,
843,2.7,26,136.0,80.0,30.5,
844,2.6,20,114.0,69.0,32.7,
845,2.8,14,93.0,56.0,39.8,
846,2.8,10,84.0,53.0,24.1,
847,2.7,7,76.0,48.0,40.0,
848,2.8,8,80.0,51.0,29.5,
849,2.7,9,81.0,52.0,25.5,
850,2.6,9,78.0,49.0,27.6,
851,2.7,9,76.0,47.0,29.2,
852,2.8,9,74.0,46.0,25.5,
853,2.7,12,74.0,43.0,17.1,
854,2.2,14,76.0,42.0,13.7,
855,2.2,19,72.0,38.0,11.7,
856,2.3,22,64.0,30.0,12.3,
857,2.3,24,56.0,24.0,11.4,
858,2.5,28,50.0,19.0,12.0,
859,2.6,32,48.0,18.0,11.5,
860,2.3,35,48.0,16.0,11.8,
861,2.6,36,46.0,15.0,13.9,
862,2.3,36,45.0,14.0,11.8,
863,2.3,36,41.0,12.0,11.0,
864,2.5,35,36.0,9.0,10.1,
865,2.6,34,32.0,8.0,9.2,
866,2.6,33,28.0,5.0,9.3,
867,2.6,33,28.0,5.0,7.8,
868,2.5,33,26.0,5.0,6.5,
869,2.6,33,24.0,4.0,4.6,
870,2.3,33,22.0,4.0,4.9,
871,2.3,34,20.0,3.0,4.8,
872,2.3,34,17.0,3.0,5.3,
873,2.5,34,16.0,3.0,6.5,
874,2.2,34,14.0,3.0,6.7,
875,2.5,34,14.0,3.0,8.4,
876,2.3,33,14.0,3.0,9.4,
877,2.2,32,13.0,4.0,9.6,
878,2.5,31,14.0,4.0,9.0,
879,2.6,30,14.0,4.0,8.5,
880,2.3,30,16.0,4.0,10.6,
881,2.1,29,16.0,4.0,10.3,
882,2.1,29,16.0,3.0,12.2,
883,2.5,28,17.0,5.0,12.1,
884,2.3,27,18.0,6.0,15.3,
885,2.3,26,20.0,7.0,18.9,
886,2.3,25,24.0,10.0,18.7,
887,2.3,23,26.0,11.0,18.1,
888,2.5,21,27.0,11.0,19.5,
889,2.5,19,28.0,11.0,22.8,
890,2.6,16,29.0,10.0,23.8,
891,2.5,14,28.0,9.0,22.0,
892,2.5,12,27.0,8.0,20.8,
893,2.5,11,27.0,8.0,17.2,
894,2.5,10,26.0,8.0,16.6,
895,2.6,10,26.0,8.0,14.0,
896,2.5,10,26.0,9.0,11.0,
897,2.6,11,24.0,9.0,10.7,
898,2.6,12,24.0,8.0,13.9,
899,2.5,13,23.0,8.0,18.7,
900,2.6,14,23.0,9.0,19.5,
901,2.7,14,24.0,9.0,19.4,
902,2.7,16,25.0,9.0,18.4,
903,2.7,18,28.0,9.0,15.1,
904,2.3,19,29.0,10.0,13.4,
905,2.5,21,29.0,10.0,14.3,
906,2.5,22,30.0,9.0,16.0,
907,2.5,23,30.0,9.0,16.5,
908,2.5,24,28.0,8.0,19.3,
909,2.6,25,29.0,9.0,21.7,
910,2.2,25,28.0,9.0,18.4,
911,2.3,24,30.0,9.0,18.8,
912,2.6,23,30.0,9.0,19.2,
913,2.6,22,29.0,8.0,19.8,
914,2.3,21,28.0,8.0,19.3,
915,2.6,20,26.0,8.0,19.0,
916,2.6,19,24.0,7.0,16.6,
917,2.3,19,22.0,6.0,15.8,
918,2.3,19,22.0,6.0,15.3,
919,2.3,18,20.0,5.0,16.0,
920,2.5,17,20.0,5.0,16.4,
921,2.2,16,19.0,4.0,13.7,
922,2.3,15,18.0,4.0,17.2,
923,2.6,15,18.0,5.0,20.9,
924,2.8,13,16.0,6.0,20.1,
925,2.7,13,18.0,6.0,17.9,
926,2.3,13,20.0,6.0,18.4,
927,2.3,15,26.0,7.0,19.4,
928,2.2,19,30.0,7.0,17.5,
929,2.1,22,34.0,7.0,15.3,
930,2.1,25,35.0,7.0,15.6,
931,2.1,28,37.0,7.0,12.8,
932,2.2,32,38.0,9.0,12.3,
933,2.2,33,38.0,8.0,13.9,
934,2.1,34,40.0,8.0,15.5,
935,2.3,33,42.0,7.0,18.2,
936,2.3,31,44.0,7.0,16.2,
937,2.3,28,48.0,8.0,19.9,
938,2.2,25,50.0,11.0,19.3,
939,2.5,22,54.0,14.0,17.9,
940,2.5,21,55.0,16.0,9.0,
941,2.2,21,53.0,16.0,11.1,
942,2.2,21,48.0,14.0,10.5,
943,2.6,22,44.0,12.0,8.7,
944,2.7,22,42.0,10.0,11.1,
945,2.3,22,40.0,11.0,14.7,
946,2.3,23,40.0,10.0,13.3,
947,2.7,23,39.0,10.0,13.4,
948,2.6,22,40.0,11.0,15.5,
949,2.5,21,38.0,10.0,15.4,
950,2.6,19,38.0,10.0,17.1,
951,2.6,18,36.0,10.0,19.0,
952,2.7,18,36.0,10.0,17.0,
953,2.7,19,36.0,10.0,14.7,
954,2.6,21,36.0,11.0,15.6,
955,2.8,22,36.0,10.0,17.2,
956,2.7,23,32.0,9.0,17.6,
957,2.6,23,32.0,10.0,21.2,
958,2.5,23,32.0,11.0,19.0,
959,2.6,24,32.0,11.0,21.4,
960,2.7,23,34.0,11.0,21.0,
961,2.7,23,32.0,11.0,17.7,
962,2.5,22,31.0,10.0,16.6,
963,2.2,21,29.0,9.0,15.3,
964,2.5,20,26.0,8.0,15.1,
965,2.5,20,25.0,7.0,13.8,
966,2.6,19,22.0,6.0,14.3,
967,2.7,20,22.0,6.0,12.7,
968,2.7,21,24.0,8.0,13.9,
969,2.7,21,24.0,8.0,13.9,
970,2.7,22,34.0,15.0,17.3,
971,2.6,22,37.0,19.0,20.1,
972,2.7,23,40.0,21.0,17.2,
973,2.3,25,40.0,20.0,16.2,
974,2.3,28,42.0,20.0,16.1,
975,2.0,31,48.0,22.0,15.1,
976,2.2,34,55.0,26.0,15.6,
977,2.3,36,63.0,31.0,15.4,
978,2.1,38,70.0,33.0,14.4,
979,2.1,40,72.0,33.0,14.5,
980,2.1,40,70.0,31.0,18.4,
981,2.1,39,67.0,28.0,21.9,
982,2.1,34,58.0,23.0,17.6,
983,2.3,32,58.0,23.0,21.6,
984,2.3,31,59.0,22.0,14.4,
985,2.1,31,58.0,22.0,11.2,
986,2.2,32,55.0,19.0,13.6,
987,2.5,32,53.0,18.0,17.5,
988,2.3,32,50.0,16.0,13.1,
989,2.5,32,48.0,15.0,12.0,
990,2.3,32,48.0,15.0,10.4,
991,2.0,33,46.0,15.0,14.3,
992,1.8,33,44.0,13.0,16.4,
993,1.8,33,44.0,13.0,16.4,
994,2.1,31,42.0,12.0,17.1,
995,2.2,31,42.0,12.0,18.2,
996,2.2,31,43.0,12.0,15.3,
997,2.2,31,44.0,12.0,17.0,
998,2.1,31,44.0,12.0,16.7,
999,2.1,31,44.0,13.0,16.7,
1000,1.8,31,42.0,18.0,15.9,
1001,1.7,31,50.0,19.0,19.7,
1002,1.8,30,51.0,19.0,21.7,
1003,2.5,29,56.0,20.0,25.2,
1004,2.5,29,56.0,20.0,25.2,
1005,2.5,29,56.0,20.0,25.2,
1006,2.5,29,56.0,20.0,25.2,
1007,2.3,23,53.0,19.0,23.9,
1008,2.5,20,52.0,19.0,20.5,
1009,2.5,18,51.0,18.0,24.8,
1010,2.6,16,48.0,17.0,21.1,
1011,2.5,16,46.0,16.0,18.4,
1012,2.8,15,44.0,14.0,17.9,
1013,2.8,14,41.0,15.0,18.8,
1014,2.8,13,40.0,16.0,17.8,
1015,2.7,12,38.0,17.0,21.5,
1016,2.5,13,38.0,17.0,16.0,
1017,2.6,14,36.0,17.0,14.8,
1018,2.5,17,34.0,16.0,12.5,
1019,2.7,19,31.0,14.0,16.8,
1020,2.7,22,28.0,12.0,13.1,
1021,2.6,25,26.0,11.0,12.6,
1022,2.5,28,24.0,9.0,11.5,
1023,2.2,32,24.0,9.0,12.1,
1024,2.5,34,23.0,9.0,11.6,
1025,2.6,35,22.0,8.0,15.1,
1026,2.3,35,23.0,7.0,15.5,
1027,2.5,36,24.0,7.0,15.4,
1028,2.3,35,25.0,8.0,14.0,
1029,2.6,35,24.0,8.0,13.1,
1030,2.6,33,25.0,8.0,14.7,
1031,2.7,31,26.0,9.0,19.5,
1032,2.6,29,28.0,10.0,17.5,
1033,2.6,27,31.0,11.0,14.2,
1034,2.5,26,34.0,13.0,13.2,
1035,2.5,26,36.0,13.0,8.3,
1036,2.3,25,38.0,13.0,9.6,
1037,2.6,24,39.0,14.0,10.3,
1038,2.6,23,39.0,15.0,11.1,
1039,2.6,23,40.0,16.0,12.2,
1040,2.5,23,42.0,16.0,12.9,
1041,2.6,23,44.0,16.0,13.8,
1042,2.6,23,48.0,16.0,13.9,
1043,2.6,22,48.0,16.0,13.3,
1044,2.7,22,49.0,16.0,14.3,
1045,2.5,22,48.0,15.0,11.0,
1046,2.3,24,47.0,15.0,10.5,
1047,2.3,27,45.0,15.0,10.6,
1048,2.2,29,46.0,15.0,10.6,
1049,2.3,31,46.0,14.0,10.9,
1050,2.3,33,46.0,15.0,11.7,
1051,2.3,33,44.0,13.0,14.0,
1052,2.3,34,40.0,12.0,13.4,
1053,2.5,33,36.0,12.0,14.7,
1054,2.5,32,32.0,10.0,15.9,
1055,2.5,30,30.0,10.0,13.1,
1056,2.5,28,32.0,10.0,12.5,
1057,2.6,28,32.0,11.0,9.2,
1058,2.5,28,34.0,12.0,8.3,
1059,2.7,28,35.0,12.0,8.1,
1060,2.7,28,35.0,11.0,8.3,
1061,2.7,29,34.0,10.0,7.9,
1062,2.6,30,32.0,9.0,7.9,
1063,2.5,31,32.0,9.0,9.2,
1064,2.3,31,32.0,9.0,13.7,
1065,2.7,30,32.0,8.0,18.9,
1066,2.6,28,33.0,9.0,20.0,
1067,2.8,27,33.0,10.0,16.1,
1068,2.5,27,32.0,11.0,14.0,
1069,2.6,28,31.0,10.0,13.8,
1070,2.3,30,33.0,10.0,11.4,
1071,2.5,32,39.0,10.0,10.3,
1072,2.5,34,46.0,12.0,11.6,
1073,2.5,36,53.0,13.0,14.3,
1074,2.3,38,56.0,14.0,16.5,
1075,2.3,38,59.0,15.0,25.6,
1076,2.5,37,62.0,16.0,25.3,
1077,2.6,34,67.0,18.0,21.7,
1078,2.6,31,69.0,19.0,21.7,
1079,2.6,26,70.0,18.0,25.5,
1080,2.6,20,68.0,17.0,28.7,
1081,2.5,16,64.0,16.0,27.4,
1082,2.7,12,62.0,17.0,28.3,
1083,2.6,9,58.0,18.0,27.0,
1084,2.7,7,58.0,18.0,26.6,
1085,3.0,4,59.0,19.0,28.2,
1086,2.8,3,61.0,20.0,24.3,
1087,2.8,2,60.0,21.0,24.4,
1088,3.1,2,58.0,20.0,25.3,
1089,3.5,2,56.0,22.0,25.2,
1090,3.7,2,57.0,23.0,30.2,
1091,3.2,4,62.0,26.0,28.6,
1092,2.6,7,71.0,31.0,23.6,
1093,2.1,12,77.0,33.0,15.5,
1094,2.1,17,76.0,33.0,12.0,
1095,2.1,23,76.0,31.0,10.6,
1096,1.8,30,76.0,28.0,11.6,
1097,2.2,35,80.0,27.0,15.3,
1098,2.1,41,89.0,29.0,14.4,
1099,2.1,45,98.0,31.0,16.5,
1100,1.8,46,104.0,34.0,17.0,
1101,1.8,46,104.0,34.0,17.0,
1102,2.1,42,110.0,35.0,18.1,
1103,2.1,38,108.0,35.0,20.3,
1104,2.2,33,112.0,34.0,20.9,
1105,2.2,28,114.0,35.0,23.8,
1106,2.5,24,118.0,37.0,23.1,
1107,2.2,19,122.0,40.0,21.7,
1108,2.5,16,129.0,47.0,18.7,
1109,2.5,15,134.0,52.0,16.6,
1110,2.3,14,138.0,57.0,16.1,
1111,2.3,14,145.0,64.0,15.8,
1112,2.2,13,144.0,66.0,19.5,
1113,2.2,13,144.0,68.0,20.9,
1114,2.2,13,144.0,68.0,20.9,
1115,2.0,17,136.0,67.0,19.8,
1116,2.1,20,133.0,68.0,23.1,
1117,2.2,25,137.0,71.0,21.0,
1118,2.2,30,141.0,74.0,28.0,
1119,2.6,35,144.0,74.0,26.4,
1120,3.1,41,139.0,71.0,15.4,
1121,2.5,48,130.0,66.0,15.0,
1122,2.1,49,122.0,64.0,18.1,
1123,2.2,51,118.0,64.0,25.5,
1124,2.1,51,121.0,69.0,23.1,
1125,2.2,48,122.0,70.0,19.0,
1126,2.5,46,116.0,64.0,15.9,
1127,2.3,44,108.0,57.0,13.9,
1128,2.3,41,97.0,49.0,11.7,
1129,2.5,39,88.0,42.0,10.1,
1130,2.3,36,84.0,38.0,11.5,
1131,2.1,35,78.0,33.0,12.3,
1132,2.3,34,74.0,28.0,12.0,
1133,2.7,34,69.0,24.0,16.6,
1134,2.5,33,67.0,21.0,14.5,
1135,2.6,32,67.0,20.0,18.2,
1136,2.3,30,62.0,16.0,18.4,
1137,2.6,27,60.0,15.0,18.8,
1138,2.5,26,54.0,13.0,15.9,
1139,2.5,24,52.0,11.0,15.9,
1140,2.6,24,52.0,10.0,12.5,
1141,2.5,25,50.0,9.0,11.4,
1142,2.3,27,52.0,10.0,11.4,
1143,2.5,28,54.0,10.0,13.2,
1144,2.6,29,53.0,9.0,14.0,
1145,2.6,31,54.0,10.0,14.0,
1146,2.6,32,54.0,10.0,15.5,
1147,2.6,32,52.0,9.0,17.8,
1148,2.7,31,52.0,10.0,17.2,
1149,2.7,30,49.0,10.0,16.2,
1150,3.0,29,46.0,10.0,15.5,
1151,3.0,28,44.0,11.0,15.0,
1152,3.1,28,42.0,10.0,13.7,
1153,3.0,27,41.0,10.0,12.7,
1154,3.0,27,39.0,9.0,12.7,
1155,2.8,27,37.0,8.0,11.8,
1156,3.0,27,36.0,8.0,12.1,
1157,3.0,28,34.0,8.0,11.2,
1158,3.0,29,32.0,8.0,11.0,
1159,3.0,29,31.0,9.0,10.7,
1160,3.0,30,30.0,9.0,11.7,
1161,3.1,30,31.0,9.0,13.7,
1162,2.8,31,30.0,9.0,14.0,
1163,3.2,31,32.0,8.0,13.7,
1164,3.1,30,32.0,7.0,15.9,
1165,3.1,30,34.0,6.0,14.4,
1166,3.0,30,36.0,7.0,14.0,
1167,3.0,30,36.0,8.0,12.3,
1168,3.0,31,36.0,9.0,13.3,
1169,2.8,31,37.0,10.0,14.8,
1170,2.8,31,36.0,10.0,18.9,
1171,3.0,29,38.0,10.0,23.0,
1172,3.0,28,39.0,10.0,21.9,
1173,3.2,27,39.0,10.0,19.8,
1174,3.1,26,39.0,10.0,19.4,
1175,3.0,25,38.0,11.0,17.5,
1176,3.0,24,36.0,11.0,15.5,
1177,3.1,23,32.0,10.0,14.4,
1178,3.1,23,30.0,10.0,15.6,
1179,3.0,24,30.0,10.0,12.2,
1180,3.0,25,30.0,10.0,10.7,
1181,3.1,26,30.0,10.0,12.7,
1182,3.0,27,34.0,11.0,9.9,
1183,2.8,27,32.0,10.0,9.9,
1184,2.8,28,34.0,11.0,11.2,
1185,3.1,28,34.0,11.0,12.6,
1186,2.8,28,33.0,11.0,13.6,
1187,2.8,28,34.0,12.0,14.2,
1188,3.0,27,33.0,12.0,15.4,
1189,2.7,28,34.0,12.0,13.9,
1190,2.6,29,36.0,12.0,10.3,
1191,2.8,30,38.0,12.0,9.8,
1192,2.7,31,43.0,13.0,9.4,
1193,2.6,32,46.0,13.0,11.0,
1194,2.6,32,48.0,12.0,13.3,
1195,2.6,32,50.0,11.0,17.2,
1196,2.6,32,50.0,11.0,16.4,
1197,2.6,31,49.0,11.0,15.4,
1198,2.7,29,48.0,11.0,14.7,
1199,2.8,27,46.0,11.0,13.3,
1200,2.6,25,42.0,11.0,12.3,
1201,2.7,25,42.0,11.0,10.6,
1202,2.8,25,42.0,11.0,9.2,
1203,2.6,25,40.0,10.0,8.8,
1204,2.8,26,40.0,9.0,8.7,
1205,2.5,28,37.0,8.0,8.4,
1206,2.7,29,36.0,7.0,7.3,
1207,2.6,30,34.0,8.0,8.2,
1208,2.3,31,30.0,8.0,8.7,
1209,2.6,31,30.0,8.0,9.5,
1210,2.6,32,28.0,8.0,9.2,
1211,2.6,32,30.0,10.0,9.3,
1212,2.6,32,34.0,10.0,8.9,
1213,2.5,32,34.0,11.0,10.3,
1214,2.6,32,34.0,12.0,10.6,
1215,2.5,32,34.0,12.0,9.2,
1216,2.5,33,31.0,12.0,9.3,
1217,2.6,33,30.0,11.0,10.3,
1218,2.3,33,29.0,10.0,13.7,
1219,2.5,33,34.0,12.0,13.2,
1220,2.6,33,38.0,14.0,12.3,
1221,2.6,32,38.0,14.0,12.7,
1222,2.6,32,40.0,15.0,12.8,
1223,2.6,31,37.0,13.0,9.5,
1224,2.7,32,36.0,11.0,6.7,
1225,2.7,32,36.0,11.0,6.0,
1226,2.7,33,36.0,10.0,6.6,
1227,2.8,33,35.0,10.0,7.2,
1228,2.7,34,32.0,10.0,7.2,
1229,2.6,35,31.0,9.0,7.0,
1230,2.6,36,30.0,8.0,8.7,
1231,2.3,36,30.0,8.0,9.2,
1232,2.6,35,30.0,11.0,10.5,
1233,2.5,33,32.0,12.0,16.4,
1234,2.6,31,36.0,15.0,15.9,
1235,2.8,30,40.0,16.0,14.3,
1236,3.0,29,43.0,15.0,11.6,
1237,2.7,29,46.0,15.0,11.2,
1238,2.5,31,46.0,15.0,9.0,
1239,2.8,32,52.0,15.0,10.5,
1240,3.0,34,54.0,17.0,11.1,
1241,4.1,37,56.0,20.0,15.8,
1242,4.1,37,56.0,20.0,15.8,
1243,2.3,40,62.0,25.0,24.9,
1244,2.3,40,66.0,28.0,25.8,
1245,2.5,41,74.0,33.0,20.9,
1246,2.3,41,82.0,38.0,18.4,
1247,2.2,41,84.0,40.0,16.5,
1248,2.2,41,82.0,40.0,13.9,
1249,2.2,41,78.0,39.0,10.5,
1250,2.1,42,72.0,36.0,9.4,
1251,2.3,43,68.0,34.0,13.3,
1252,2.3,45,67.0,37.0,10.3,
1253,2.6,45,67.0,37.0,12.3,
1254,2.2,45,67.0,37.0,10.7,
1255,2.5,44,68.0,38.0,11.1,
1256,2.5,44,66.0,34.0,11.7,
1257,2.2,43,64.0,32.0,13.1,
1258,2.2,42,60.0,30.0,12.0,
1259,2.3,41,56.0,28.0,12.3,
1260,2.5,41,56.0,27.0,11.4,
1261,2.2,40,54.0,25.0,11.4,
1262,2.2,40,56.0,25.0,13.9,
1263,2.3,39,56.0,26.0,10.9,
1264,2.1,39,56.0,25.0,8.7,
1265,2.3,39,56.0,28.0,13.4,
1266,2.3,38,54.0,27.0,15.5,
1267,2.5,37,54.0,26.0,18.4,
1268,2.3,36,54.0,26.0,17.0,
1269,2.3,35,52.0,23.0,11.7,
1270,2.2,35,52.0,23.0,10.1,
1271,2.2,35,52.0,23.0,10.7,
1272,2.2,35,50.0,21.0,9.2,
1273,2.0,35,48.0,21.0,10.0,
1274,2.0,36,44.0,21.0,12.5,
1275,2.2,37,43.0,21.0,6.8,
1276,1.8,38,40.0,21.0,7.1,
1277,1.7,38,38.0,19.0,7.4,
1278,2.0,37,37.0,19.0,15.9,
1279,2.2,36,36.0,18.0,12.5,
1280,2.1,34,34.0,17.0,12.7,
1281,2.1,31,34.0,16.0,23.0,
1282,2.2,30,34.0,15.0,16.2,
1283,2.2,29,32.0,14.0,16.1,
1284,2.3,28,36.0,16.0,17.3,
1285,2.1,27,40.0,17.0,19.3,
1286,2.1,27,40.0,17.0,19.3,
1287,2.2,27,45.0,20.0,21.7,
1288,2.6,25,46.0,19.0,26.7,
1289,2.7,25,46.0,19.0,27.4,
1290,2.7,24,47.0,19.0,31.3,
1291,2.7,22,50.0,20.0,31.0,
1292,2.3,20,53.0,22.0,27.2,
1293,2.5,17,52.0,23.0,22.8,
1294,2.1,15,50.0,23.0,23.3,
1295,2.3,12,48.0,23.0,21.1,
1296,2.2,11,46.0,23.0,17.9,
1297,2.5,10,44.0,22.0,14.2,
1298,2.3,10,42.0,21.0,14.0,
1299,2.5,10,38.0,20.0,13.3,
1300,2.5,9,36.0,19.0,16.2,
1301,2.5,10,36.0,20.0,11.0,
1302,2.5,10,34.0,19.0,11.7,
1303,2.5,10,32.0,18.0,14.5,
1304,2.6,10,30.0,18.0,17.0,
1305,2.6,9,31.0,17.0,18.9,
1306,2.8,8,31.0,16.0,20.3,
1307,2.8,8,32.0,17.0,19.2,
1308,2.6,9,32.0,17.0,16.8,
1309,2.6,9,31.0,17.0,21.9,
1310,2.5,10,32.0,18.0,20.9,
1311,2.7,11,35.0,17.0,19.3,
