,SO2,CO,PM10,PM25,NO2,pr
602,1.3,0.24,67.0,20.0,8.4,
603,1.3,0.23,59.0,17.0,6.3,
604,2.7,0.18,51.0,14.0,7.2,
605,4.8,0.15,45.0,13.0,6.3,
606,5.1,0.12,40.0,12.0,4.3,
607,5.2,0.1,35.0,10.0,4.9,
608,2.3,0.09,31.0,9.0,6.7,
609,2.3,0.08,29.0,7.0,11.4,
610,1.2,0.09,28.0,8.0,13.3,
611,2.0,0.11,26.0,8.0,13.5,
612,4.7,0.12,26.0,8.0,12.0,
613,3.8,0.13,28.0,8.0,11.7,
614,3.5,0.14,30.0,8.0,11.8,
615,3.4,0.15,34.0,8.0,9.2,
616,3.4,0.15,38.0,10.0,9.2,
617,6.2,0.15,41.0,9.0,10.8,
618,6.9,0.13,45.0,8.0,14.1,
619,6.6,0.12,50.0,7.0,16.4,
620,5.8,0.12,52.0,7.0,17.4,
621,5.9,0.13,53.0,7.0,16.7,
622,6.0,0.14,51.0,7.0,14.2,
623,5.9,0.14,47.0,7.0,13.8,
624,2.9,0.15,42.0,7.0,15.0,
625,4.5,0.17,38.0,7.0,16.4,
626,2.8,0.2,34.0,7.0,18.8,
627,2.7,0.23,34.0,6.0,20.0,
628,4.3,0.24,34.0,8.0,16.9,
629,7.5,0.25,36.0,9.0,16.7,
630,7.5,0.25,36.0,9.0,16.7,
631,6.8,0.27,35.0,10.0,16.9,
632,2.6,0.27,34.0,9.0,14.9,
633,1.7,0.26,32.0,8.0,13.0,
634,2.2,0.27,31.0,8.0,20.6,
635,2.7,0.31,32.0,8.0,22.7,
636,4.9,0.34,32.0,8.0,21.1,
637,3.9,0.34,35.0,9.0,13.9,
638,3.8,0.34,38.0,9.0,11.0,
639,3.0,0.33,39.0,10.0,13.8,
640,4.1,0.33,38.0,12.0,14.0,
641,8.2,0.34,38.0,14.0,14.1,
642,7.9,0.32,44.0,16.0,15.7,
643,7.1,0.27,53.0,20.0,29.7,
644,6.2,0.27,66.0,28.0,35.9,
645,6.3,0.34,78.0,30.0,39.4,
646,6.1,0.43,84.0,31.0,40.6,
647,5.8,0.52,88.0,33.0,35.5,
648,2.3,0.59,88.0,29.0,30.6,
649,6.0,0.62,84.0,28.0,25.5,
650,5.7,0.65,81.0,27.0,26.1,
651,4.2,0.67,77.0,27.0,24.4,
652,5.0,0.67,74.0,27.0,23.4,
653,6.2,0.62,74.0,29.0,23.5,
654,6.1,0.56,75.0,30.0,23.0,
655,6.0,0.49,76.0,28.0,22.1,
656,2.1,0.44,76.0,25.0,22.3,
657,4.2,0.45,74.0,24.0,22.4,
658,5.3,0.53,71.0,23.0,23.4,
659,3.6,0.58,71.0,26.0,27.0,
660,6.2,0.59,73.0,30.0,23.2,
661,5.8,0.58,76.0,32.0,18.5,
662,7.8,0.59,80.0,36.0,33.7,
663,6.8,0.57,84.0,39.0,16.3,
664,2.5,0.55,86.0,38.0,11.9,
665,5.5,0.51,85.0,37.0,13.8,
666,6.6,0.38,85.0,34.0,16.3,
667,6.4,0.29,83.0,29.0,17.8,
668,5.0,0.24,80.0,28.0,16.8,
669,4.9,0.21,79.0,27.0,15.0,
670,4.9,0.21,77.0,25.0,13.8,
671,2.5,0.22,74.0,23.0,14.4,
672,2.5,0.23,72.0,23.0,16.0,
673,2.5,0.24,70.0,22.0,15.4,
674,2.5,0.25,70.0,22.0,16.2,
675,3.5,0.25,70.0,19.0,15.0,
676,5.3,0.24,68.0,19.0,12.9,
677,5.5,0.22,66.0,18.0,10.2,
678,5.0,0.2,63.0,17.0,7.8,
679,5.0,0.2,63.0,17.0,7.8,
680,5.0,0.17,54.0,18.0,6.4,
681,5.0,0.16,48.0,17.0,9.6,
682,0.8,0.15,45.0,17.0,15.0,
683,4.2,0.14,43.0,17.0,14.7,
684,4.8,0.15,43.0,16.0,14.6,
685,6.3,0.17,46.0,17.0,16.8,
686,5.4,0.18,47.0,17.0,13.6,
687,3.1,0.2,47.0,18.0,14.1,
688,4.5,0.22,46.0,19.0,16.4,
689,5.3,0.24,46.0,18.0,20.2,
690,4.6,0.24,45.0,17.0,20.4,
691,5.2,0.25,45.0,16.0,20.2,
692,5.2,0.25,45.0,16.0,20.2,
693,5.1,0.28,46.0,14.0,19.0,
694,5.9,0.29,46.0,14.0,18.9,
695,2.6,0.3,45.0,15.0,13.6,
696,4.2,0.3,43.0,14.0,13.5,
697,4.2,0.3,43.0,14.0,13.5,
698,0.7,0.3,37.0,13.0,8.0,
699,2.0,0.3,35.0,10.0,7.1,
700,3.8,0.28,33.0,10.0,7.9,
701,4.6,0.26,30.0,9.0,6.4,
702,4.8,0.23,26.0,8.0,6.5,
703,1.7,0.22,24.0,8.0,6.2,
704,3.4,0.2,22.0,7.0,9.8,
705,3.4,0.2,22.0,7.0,9.8,
706,1.3,0.2,20.0,7.0,12.3,
707,3.2,0.21,18.0,6.0,15.5,
708,4.7,0.22,16.0,6.0,16.1,
709,5.0,0.22,17.0,6.0,12.7,
710,4.7,0.22,17.0,7.0,10.3,
711,3.8,0.22,18.0,7.0,10.5,
712,3.0,0.22,19.0,7.0,11.3,
713,3.9,0.21,20.0,7.0,12.4,
714,4.1,0.2,20.0,6.0,13.4,
715,5.0,0.19,22.0,5.0,15.8,
716,5.2,0.18,24.0,5.0,17.4,
717,5.0,0.18,26.0,6.0,18.4,
718,5.5,0.2,28.0,7.0,17.7,
719,2.3,0.2,28.0,7.0,14.0,
720,4.5,0.2,28.0,7.0,14.5,
721,4.0,0.21,28.0,6.0,14.4,
722,1.7,0.21,27.0,5.0,12.9,
723,2.8,0.21,26.0,5.0,13.4,
724,4.8,0.19,26.0,5.0,11.4,
725,5.4,0.17,26.0,5.0,11.0,
726,5.0,0.16,26.0,5.0,10.4,
727,2.8,0.15,26.0,5.0,11.0,
728,2.8,0.14,24.0,5.0,10.9,
729,4.3,0.2,24.0,5.0,14.8,
730,3.9,0.27,22.0,5.0,16.8,
731,2.6,0.28,22.0,5.0,15.0,
732,3.8,0.28,24.0,5.0,14.4,
733,4.1,0.28,26.0,6.0,13.7,
734,4.5,0.29,30.0,7.0,16.0,
735,3.8,0.3,32.0,8.0,17.1,
736,4.9,0.31,32.0,9.0,18.7,
737,5.9,0.25,34.0,11.0,18.9,
738,6.3,0.18,36.0,11.0,23.2,
739,6.2,0.2,39.0,12.0,28.0,
740,6.2,0.26,42.0,14.0,29.7,
741,6.3,0.3,45.0,14.0,27.3,
742,6.4,0.34,47.0,14.0,25.2,
743,3.1,0.38,48.0,15.0,23.1,
744,4.2,0.4,49.0,15.0,20.5,
745,5.9,0.42,49.0,15.0,18.9,
746,6.0,0.43,48.0,15.0,18.5,
747,4.2,0.41,44.0,14.0,16.5,
748,5.6,0.38,42.0,15.0,16.3,
749,5.8,0.35,40.0,14.0,14.1,
750,5.8,0.31,38.0,15.0,15.2,
751,2.5,0.27,39.0,16.0,16.9,
752,0.9,0.26,40.0,17.0,17.1,
753,2.2,0.28,39.0,18.0,17.2,
754,1.3,0.33,38.0,17.0,19.3,
755,3.8,0.35,36.0,16.0,18.9,
756,4.2,0.35,34.0,15.0,17.2,
757,4.1,0.34,33.0,14.0,15.6,
758,3.4,0.34,32.0,13.0,12.4,
759,3.4,0.33,34.0,13.0,10.9,
760,6.0,0.31,34.0,13.0,14.3,
761,7.5,0.27,36.0,14.0,16.6,
762,7.5,0.21,38.0,14.0,19.8,
763,6.1,0.19,40.0,14.0,25.4,
764,6.2,0.21,44.0,13.0,27.2,
765,6.5,0.23,48.0,13.0,24.0,
766,6.1,0.25,48.0,13.0,21.0,
767,2.5,0.29,48.0,14.0,23.5,
768,5.8,0.32,45.0,15.0,22.4,
769,6.0,0.35,42.0,15.0,20.4,
770,3.2,0.35,42.0,15.0,14.2,
771,2.9,0.33,41.0,14.0,13.6,
772,0.5,0.29,39.0,13.0,14.5,
773,0.5,0.27,38.0,11.0,14.3,
774,0.8,0.25,36.0,10.0,14.4,
775,0.8,0.21,35.0,10.0,14.6,
776,1.6,0.19,35.0,11.0,17.1,
777,3.5,0.18,35.0,11.0,15.4,
778,1.8,0.2,35.0,11.0,15.0,
779,1.8,0.2,35.0,11.0,15.0,
780,1.6,0.25,36.0,10.0,21.6,
781,0.8,0.29,38.0,13.0,19.7,
782,1.2,0.31,42.0,14.0,15.4,
783,1.7,0.31,46.0,15.0,12.5,
784,1.0,0.3,50.0,15.0,15.0,
785,0.5,0.29,54.0,14.0,16.5,
786,0.7,0.27,57.0,14.0,22.3,
787,2.1,0.27,60.0,13.0,30.0,
788,2.1,0.3,62.0,13.0,29.5,
789,1.6,0.36,63.0,13.0,37.6,
790,2.1,0.4,64.0,14.0,35.3,
791,1.8,0.43,64.0,15.0,24.2,
792,1.8,0.45,62.0,14.0,23.3,
793,1.5,0.47,58.0,13.0,24.1,
794,1.4,0.48,54.0,12.0,21.5,
795,1.4,0.46,50.0,12.0,23.1,
796,1.4,0.43,47.0,12.0,22.0,
797,1.4,0.35,48.0,14.0,16.2,
798,0.4,0.3,49.0,13.0,16.9,
799,1.1,0.31,50.0,15.0,17.7,
800,5.5,0.41,51.0,16.0,18.9,
801,4.1,0.5,54.0,18.0,20.5,
802,3.9,0.58,61.0,20.0,28.6,
803,1.3,0.63,66.0,21.0,31.1,
804,1.3,0.68,69.0,23.0,31.1,
805,5.8,0.69,69.0,21.0,22.6,
806,5.8,0.69,69.0,21.0,22.6,
807,8.0,0.64,65.0,19.0,21.9,
808,6.8,0.51,66.0,20.0,19.1,
809,7.7,0.38,68.0,21.0,20.0,
810,6.2,0.27,70.0,22.0,17.1,
811,5.9,0.17,72.0,22.0,17.5,
812,5.9,0.18,72.0,23.0,16.9,
813,5.7,0.19,68.0,21.0,19.3,
814,5.5,0.21,64.0,21.0,21.4,
815,5.7,0.23,59.0,20.0,20.5,
816,5.5,0.24,56.0,20.0,15.0,
817,6.3,0.25,56.0,21.0,14.3,
818,6.0,0.26,56.0,22.0,15.3,
819,4.9,0.26,58.0,23.0,11.4,
820,5.4,0.25,62.0,23.0,10.9,
821,6.2,0.24,64.0,24.0,11.6,
822,6.7,0.22,66.0,24.0,13.8,
823,5.4,0.2,67.0,26.0,15.8,
824,5.7,0.2,68.0,27.0,17.7,
825,5.0,0.22,70.0,28.0,16.4,
826,3.9,0.24,72.0,30.0,15.4,
827,4.1,0.25,72.0,31.0,16.6,
828,4.3,0.25,74.0,30.0,13.6,
829,4.9,0.26,74.0,30.0,14.9,
830,4.7,0.27,75.0,30.0,13.0,
831,4.9,0.28,78.0,30.0,10.3,
832,4.4,0.27,78.0,33.0,11.5,
833,6.6,0.23,77.0,34.0,19.0,
834,10.6,0.22,78.0,33.0,27.5,
835,11.0,0.28,80.0,35.0,43.0,
836,10.1,0.36,86.0,39.0,51.2,
837,8.4,0.43,96.0,44.0,50.2,
838,7.1,0.51,103.0,49.0,44.3,
839,6.3,0.63,106.0,53.0,44.5,
840,5.5,0.76,106.0,57.0,43.1,
841,5.5,0.9,104.0,60.0,37.5,
842,5.7,0.93,104.0,62.0,24.5,
843,4.8,0.87,102.0,60.0,20.8,
844,4.6,0.79,98.0,56.0,14.3,
845,4.2,0.7,92.0,50.0,10.0,
846,3.9,0.61,84.0,44.0,8.5,
847,3.8,0.49,77.0,39.0,12.3,
848,3.9,0.38,72.0,36.0,15.1,
849,4.1,0.28,68.0,37.0,18.0,
850,4.1,0.28,68.0,37.0,18.0,
851,6.2,0.24,66.0,36.0,13.3,
852,4.7,0.23,65.0,33.0,11.6,
853,4.2,0.23,66.0,28.0,11.0,
854,3.8,0.23,66.0,23.0,7.3,
855,3.7,0.22,65.0,18.0,8.7,
856,3.6,0.19,66.0,15.0,9.2,
857,4.0,0.15,63.0,12.0,8.9,
858,3.9,0.11,58.0,11.0,13.1,
859,4.0,0.11,54.0,9.0,14.0,
860,4.3,0.12,51.0,9.0,12.5,
861,4.3,0.12,48.0,7.0,9.5,
862,4.3,0.13,44.0,6.0,7.7,
863,3.6,0.13,40.0,5.0,6.4,
864,3.3,0.13,38.0,4.0,5.2,
865,2.8,0.12,35.0,3.0,4.0,
866,2.9,0.12,32.0,3.0,4.3,
867,2.5,0.11,30.0,3.0,2.4,
868,2.8,0.1,26.0,3.0,2.9,
869,3.2,0.08,22.0,2.0,2.2,
870,3.6,0.07,22.0,1.0,2.8,
871,3.4,0.06,20.0,1.0,3.1,
872,2.9,0.06,19.0,1.0,3.6,
873,2.8,0.06,18.0,1.0,6.4,
874,2.8,0.06,18.0,1.0,8.9,
875,2.9,0.07,18.0,2.0,12.2,
876,3.4,0.08,18.0,4.0,12.7,
877,3.9,0.1,19.0,4.0,12.1,
878,3.9,0.1,21.0,5.0,8.8,
879,3.2,0.11,26.0,6.0,8.8,
880,3.2,0.12,27.0,5.0,10.5,
881,3.8,0.13,28.0,6.0,12.0,
882,3.8,0.14,30.0,7.0,14.7,
883,3.6,0.14,30.0,7.0,20.1,
884,4.2,0.15,32.0,8.0,23.3,
885,4.3,0.17,34.0,10.0,26.4,
886,4.4,0.18,36.0,11.0,23.2,
887,3.7,0.19,37.0,12.0,21.1,
888,2.9,0.2,38.0,12.0,22.7,
889,2.4,0.21,38.0,12.0,21.2,
890,2.8,0.22,37.0,11.0,21.8,
891,3.1,0.21,36.0,10.0,17.4,
892,3.4,0.2,35.0,11.0,14.2,
893,3.5,0.19,34.0,10.0,16.4,
894,3.9,0.17,32.0,11.0,13.5,
895,3.7,0.16,30.0,12.0,9.3,
896,3.6,0.15,30.0,11.0,12.1,
897,3.5,0.16,29.0,11.0,17.6,
898,3.8,0.17,29.0,11.0,18.4,
899,3.6,0.23,30.0,11.0,17.9,
900,3.6,0.24,30.0,11.0,17.9,
901,4.9,0.25,32.0,10.0,15.8,
902,4.5,0.25,34.0,8.0,15.3,
903,4.8,0.26,36.0,8.0,14.0,
904,5.1,0.25,36.0,8.0,14.7,
905,5.0,0.22,38.0,8.0,20.7,
906,5.1,0.2,40.0,8.0,20.7,
907,4.7,0.14,40.0,7.0,23.3,
908,4.4,0.14,40.0,7.0,20.4,
909,4.8,0.13,40.0,8.0,17.1,
910,4.7,0.13,36.0,8.0,15.4,
911,4.6,0.14,33.0,7.0,15.3,
912,4.5,0.14,30.0,7.0,16.7,
913,4.6,0.14,28.0,7.0,18.4,
914,4.8,0.14,27.0,6.0,15.3,
915,3.9,0.13,24.0,6.0,13.4,
916,3.4,0.12,22.0,6.0,10.5,
917,4.0,0.11,20.0,4.0,14.8,
918,4.4,0.1,18.0,4.0,18.3,
919,4.4,0.1,20.0,4.0,18.9,
920,5.7,0.11,20.0,5.0,18.0,
921,5.6,0.14,24.0,6.0,19.9,
922,6.6,0.18,27.0,7.0,20.5,
923,6.6,0.21,30.0,8.0,25.6,
924,7.0,0.24,34.0,10.0,30.7,
925,6.2,0.28,40.0,13.0,35.2,
926,4.5,0.28,45.0,14.0,18.6,
927,4.8,0.29,49.0,14.0,16.3,
928,5.4,0.29,51.0,14.0,22.1,
929,5.4,0.25,51.0,13.0,22.6,
930,4.9,0.22,51.0,13.0,21.9,
931,5.0,0.21,51.0,15.0,24.6,
932,4.6,0.19,53.0,14.0,20.4,
933,4.6,0.19,53.0,14.0,20.4,
934,4.6,0.19,53.0,14.0,20.4,
935,4.6,0.19,53.0,14.0,20.4,
936,5.7,0.2,46.0,13.0,22.3,
937,5.2,0.21,44.0,15.0,21.1,
938,4.2,0.22,42.0,16.0,17.7,
939,4.0,0.21,42.0,17.0,12.3,
940,4.1,0.19,43.0,17.0,12.1,
941,3.2,0.17,43.0,17.0,6.4,
942,3.2,0.15,42.0,15.0,4.8,
943,3.7,0.13,38.0,13.0,6.5,
944,3.4,0.12,34.0,11.0,11.0,
945,4.0,0.12,30.0,9.0,14.0,
946,4.8,0.12,28.0,9.0,15.4,
947,3.8,0.13,30.0,10.0,15.7,
948,4.2,0.14,34.0,10.0,16.3,
949,4.6,0.15,36.0,10.0,17.5,
950,4.5,0.17,37.0,10.0,14.5,
951,4.9,0.18,36.0,8.0,12.7,
952,4.8,0.17,36.0,8.0,14.3,
953,4.9,0.16,40.0,8.0,14.8,
954,4.9,0.15,42.0,7.0,16.7,
955,4.5,0.15,45.0,8.0,20.7,
956,4.4,0.16,46.0,7.0,17.8,
957,4.1,0.16,44.0,7.0,13.8,
958,4.1,0.16,40.0,7.0,12.6,
959,4.3,0.17,37.0,6.0,13.0,
960,4.1,0.18,33.0,6.0,11.6,
961,3.9,0.19,30.0,6.0,9.6,
962,4.1,0.21,28.0,6.0,8.7,
963,3.5,0.21,28.0,5.0,8.1,
964,3.6,0.22,28.0,4.0,8.4,
965,4.0,0.23,26.0,3.0,8.6,
966,4.3,0.23,25.0,4.0,7.1,
967,4.3,0.23,25.0,4.0,7.1,
968,4.5,0.24,26.0,7.0,10.0,
969,4.5,0.26,27.0,9.0,14.0,
970,4.4,0.29,30.0,10.0,15.2,
971,4.2,0.3,32.0,10.0,13.5,
972,4.2,0.3,36.0,10.0,13.7,
973,4.6,0.3,42.0,10.0,15.3,
974,4.9,0.3,48.0,12.0,12.2,
975,5.0,0.31,56.0,14.0,11.9,
976,4.2,0.3,64.0,17.0,11.9,
977,5.0,0.28,72.0,18.0,14.7,
978,4.8,0.24,76.0,18.0,19.4,
979,4.6,0.22,78.0,18.0,23.8,
980,5.1,0.21,68.0,17.0,18.8,
981,4.7,0.2,64.0,17.0,13.7,
982,4.3,0.19,62.0,16.0,11.7,
983,4.2,0.18,59.0,15.0,8.7,
984,4.1,0.17,56.0,13.0,7.4,
985,3.3,0.15,52.0,12.0,5.6,
986,3.3,0.13,48.0,11.0,4.6,
987,3.4,0.11,43.0,10.0,5.3,
988,3.2,0.1,40.0,10.0,4.8,
989,3.3,0.09,37.0,10.0,5.0,
990,4.3,0.08,35.0,10.0,8.6,
991,4.2,0.08,34.0,9.0,16.8,
992,4.3,0.09,35.0,9.0,16.8,
993,4.0,0.09,38.0,9.0,14.8,
994,3.6,0.09,42.0,9.0,15.3,
995,3.5,0.1,46.0,9.0,14.0,
996,3.2,0.1,48.0,8.0,12.0,
997,3.5,0.11,48.0,8.0,14.5,
998,3.7,0.11,46.0,8.0,15.8,
999,4.4,0.1,45.0,8.0,17.4,
1000,4.4,0.1,44.0,9.0,21.5,
1001,3.7,0.11,46.0,9.0,21.2,
1002,3.7,0.11,46.0,9.0,21.2,
1003,3.7,0.11,46.0,9.0,21.2,
1004,3.7,0.11,46.0,9.0,21.2,
1005,3.7,0.16,49.0,10.0,21.4,
1006,4.1,0.18,46.0,11.0,24.8,
1007,4.0,0.19,42.0,11.0,21.0,
1008,3.9,0.19,41.0,11.0,20.3,
1009,4.0,0.19,41.0,12.0,18.4,
1010,3.6,0.17,40.0,12.0,16.9,
1011,4.0,0.17,40.0,12.0,16.7,
1012,3.7,0.15,39.0,12.0,18.3,
1013,3.6,0.14,37.0,12.0,19.2,
1014,3.6,0.14,37.0,12.0,19.2,
1015,4.1,0.12,36.0,12.0,15.0,
1016,4.0,0.11,35.0,12.0,14.9,
1017,3.1,0.12,34.0,10.0,17.3,
1018,2.8,0.13,32.0,9.0,15.2,
1019,2.6,0.14,30.0,7.0,15.4,
1020,2.4,0.15,29.0,7.0,13.6,
1021,2.9,0.15,30.0,7.0,13.4,
1022,3.3,0.16,31.0,8.0,15.9,
1023,3.1,0.16,30.0,7.0,20.9,
1024,3.2,0.17,32.0,7.0,22.1,
1025,3.0,0.17,33.0,7.0,20.9,
1026,3.2,0.17,34.0,6.0,16.8,
1027,3.6,0.17,34.0,5.0,21.7,
1028,3.6,0.18,34.0,6.0,22.1,
1029,3.6,0.19,33.0,7.0,21.3,
1030,4.4,0.19,30.0,8.0,18.6,
1031,4.1,0.2,30.0,9.0,18.3,
1032,4.2,0.2,30.0,10.0,18.5,
1033,3.6,0.19,28.0,11.0,11.1,
1034,3.6,0.18,28.0,12.0,10.9,
1035,3.4,0.17,28.0,14.0,9.6,
1036,3.4,0.17,28.0,14.0,9.6,
1037,3.8,0.14,28.0,16.0,15.1,
1038,4.2,0.14,31.0,16.0,15.0,
1039,4.3,0.13,34.0,17.0,11.8,
1040,4.3,0.13,34.0,17.0,11.8,
1041,3.8,0.13,36.0,16.0,14.9,
1042,3.1,0.13,36.0,15.0,12.4,
1043,3.2,0.14,34.0,13.0,10.6,
1044,2.9,0.14,34.0,12.0,10.4,
1045,2.9,0.13,34.0,11.0,8.4,
1046,2.4,0.12,35.0,10.0,7.9,
1047,2.4,0.12,36.0,10.0,9.5,
1048,3.3,0.11,37.0,11.0,11.9,
1049,3.1,0.1,37.0,10.0,13.3,
1050,2.9,0.11,37.0,10.0,15.0,
1051,3.0,0.11,36.0,8.0,15.9,
1052,2.9,0.12,34.0,7.0,14.6,
1053,3.8,0.13,32.0,7.0,17.7,
1054,4.1,0.14,30.0,6.0,11.3,
1055,3.9,0.14,30.0,6.0,10.0,
1056,3.8,0.14,28.0,6.0,7.0,
1057,3.3,0.13,26.0,6.0,6.9,
1058,3.0,0.12,24.0,6.0,7.3,
1059,3.3,0.11,24.0,6.0,6.8,
1060,3.2,0.1,23.0,6.0,6.7,
1061,3.3,0.08,24.0,6.0,6.8,
1062,4.2,0.08,23.0,5.0,9.7,
1063,4.3,0.09,22.0,4.0,17.1,
1064,4.6,0.12,21.0,4.0,19.6,
1065,4.0,0.14,22.0,5.0,17.2,
1066,4.0,0.15,22.0,5.0,17.2,
1067,5.3,0.17,24.0,5.0,21.1,
1068,4.8,0.18,26.0,5.0,18.1,
1069,4.8,0.19,26.0,6.0,13.6,
1070,5.0,0.2,27.0,6.0,16.2,
1071,6.2,0.18,27.0,7.0,21.0,
1072,6.5,0.16,28.0,9.0,25.2,
1073,5.7,0.16,30.0,10.0,26.2,
1074,6.0,0.19,36.0,11.0,33.2,
1075,6.4,0.21,40.0,12.0,36.8,
1076,6.2,0.24,40.0,14.0,33.2,
1077,6.0,0.28,38.0,16.0,31.3,
1078,6.1,0.32,36.0,18.0,28.9,
1079,6.8,0.36,38.0,19.0,28.6,
1080,6.8,0.4,39.0,18.0,25.1,
1081,6.6,0.43,40.0,17.0,23.0,
1082,6.3,0.43,42.0,17.0,21.3,
1083,5.5,0.41,41.0,19.0,15.3,
1084,6.4,0.4,39.0,20.0,19.9,
1085,6.7,0.4,38.0,21.0,20.5,
1086,7.7,0.41,36.0,24.0,19.7,
1087,8.4,0.49,36.0,26.0,23.2,
1088,7.9,0.61,36.0,29.0,37.9,
1089,6.4,0.68,42.0,31.0,46.3,
1090,5.0,0.69,46.0,32.0,40.8,
1091,4.7,0.71,46.0,33.0,38.4,
1092,3.3,0.69,48.0,32.0,20.4,
1093,3.2,0.66,46.0,32.0,13.6,
1094,2.6,0.61,48.0,32.0,16.4,
1095,2.3,0.49,51.0,32.0,19.4,
1096,2.9,0.34,56.0,32.0,24.6,
1097,3.2,0.25,62.0,31.0,27.0,
1098,3.6,0.24,68.0,32.0,24.4,
1099,3.6,0.24,68.0,32.0,24.4,
1100,2.4,0.29,75.0,32.0,31.6,
1101,2.4,0.35,77.0,33.0,28.4,
1102,3.2,0.38,80.0,32.0,24.6,
1103,4.0,0.42,82.0,34.0,26.3,
1104,8.0,0.44,84.0,34.0,21.5,
1105,3.9,0.44,86.0,35.0,20.2,
1106,3.5,0.43,88.0,40.0,19.9,
1107,2.4,0.42,90.0,44.0,14.7,
1108,2.3,0.37,90.0,48.0,13.2,
1109,2.1,0.33,90.0,50.0,14.7,
1110,2.6,0.31,90.0,50.0,15.4,
1111,2.9,0.31,86.0,50.0,15.9,
1112,2.9,0.32,84.0,49.0,18.0,
1113,2.7,0.32,86.0,51.0,19.3,
1114,2.7,0.31,91.0,52.0,15.3,
1115,2.7,0.31,98.0,53.0,16.6,
1116,2.9,0.3,106.0,55.0,13.7,
1117,2.3,0.3,111.0,54.0,12.8,
1118,2.4,0.29,114.0,53.0,14.2,
1119,4.9,0.25,118.0,51.0,23.5,
1120,5.2,0.23,118.0,47.0,28.7,
1121,3.3,0.23,120.0,47.0,26.3,
1122,3.6,0.26,126.0,49.0,24.9,
1123,3.3,0.28,132.0,55.0,18.8,
1124,2.4,0.28,136.0,62.0,11.2,
1125,2.3,0.29,138.0,66.0,13.0,
1126,2.3,0.29,133.0,63.0,12.2,
1127,2.0,0.29,126.0,59.0,9.6,
1128,2.2,0.29,118.0,54.0,8.4,
1129,1.3,0.27,115.0,52.0,7.5,
1130,1.3,0.22,112.0,48.0,7.6,
1131,1.2,0.19,106.0,42.0,8.7,
1132,1.0,0.17,100.0,37.0,9.1,
1133,1.5,0.16,92.0,31.0,8.8,
1134,2.6,0.15,86.0,27.0,9.9,
1135,2.6,0.16,82.0,24.0,16.5,
1136,3.1,0.16,78.0,21.0,18.1,
1137,2.4,0.16,77.0,17.0,16.1,
1138,2.4,0.16,77.0,16.0,16.8,
1139,2.3,0.16,77.0,16.0,14.8,
1140,1.6,0.16,79.0,13.0,11.8,
1141,1.6,0.15,79.0,13.0,11.7,
1142,1.6,0.15,80.0,12.0,14.9,
1143,1.2,0.14,82.0,11.0,15.8,
1144,1.2,0.13,83.0,11.0,18.8,
1145,1.6,0.12,84.0,11.0,20.6,
1146,1.8,0.12,86.0,10.0,18.5,
1147,1.5,0.13,85.0,8.0,13.2,
1148,1.8,0.13,82.0,8.0,14.0,
1149,2.5,0.14,79.0,7.0,12.5,
1150,3.3,0.14,74.0,6.0,10.5,
1151,3.0,0.13,71.0,5.0,9.6,
1152,2.8,0.13,68.0,6.0,6.4,
1153,2.0,0.11,66.0,5.0,5.4,
1154,1.8,0.1,64.0,5.0,5.6,
1155,2.2,0.09,62.0,4.0,5.5,
1156,1.8,0.08,59.0,3.0,4.5,
1157,2.5,0.07,58.0,3.0,6.1,
1158,2.9,0.07,57.0,2.0,7.6,
1159,2.8,0.08,57.0,2.0,13.7,
1160,2.8,0.09,58.0,2.0,14.0,
1161,1.9,0.1,58.0,2.0,12.3,
1162,1.7,0.1,60.0,2.0,11.9,
1163,1.8,0.11,62.0,2.0,13.1,
1164,1.7,0.12,66.0,3.0,11.7,
1165,2.1,0.12,67.0,3.0,13.1,
1166,2.5,0.13,68.0,3.0,12.7,
1167,2.3,0.12,70.0,3.0,14.6,
1168,2.1,0.11,71.0,3.0,17.3,
1169,2.3,0.12,72.0,3.0,23.5,
1170,2.6,0.15,74.0,4.0,24.6,
1171,2.4,0.16,74.0,5.0,18.3,
1172,2.2,0.16,74.0,5.0,17.7,
1173,2.3,0.17,73.0,5.0,16.6,
1174,2.7,0.18,70.0,5.0,14.4,
1175,3.6,0.19,68.0,5.0,14.5,
1176,3.6,0.19,66.0,6.0,14.1,
1177,2.5,0.18,66.0,6.0,11.0,
1178,2.2,0.16,68.0,6.0,10.0,
1179,2.4,0.15,68.0,5.0,10.7,
1180,2.6,0.15,67.0,5.0,16.8,
1181,2.9,0.15,66.0,6.0,10.9,
1182,3.0,0.14,65.0,5.0,9.2,
1183,3.1,0.14,58.0,5.0,15.5,
1184,3.4,0.14,52.0,6.0,15.5,
1185,2.7,0.15,48.0,5.0,17.0,
1186,2.3,0.16,44.0,7.0,16.0,
1187,2.0,0.17,46.0,7.0,14.0,
1188,1.6,0.16,46.0,7.0,11.7,
1189,1.8,0.16,45.0,6.0,13.3,
1190,2.0,0.17,45.0,7.0,14.6,
1191,2.1,0.16,48.0,7.0,14.5,
1192,2.1,0.16,50.0,7.0,17.5,
1193,2.6,0.16,52.0,7.0,21.4,
1194,2.5,0.17,51.0,7.0,18.5,
1195,2.5,0.17,48.0,7.0,18.3,
1196,2.5,0.18,46.0,8.0,19.9,
1197,2.8,0.19,44.0,8.0,17.4,
1198,3.2,0.2,42.0,9.0,16.7,
1199,3.0,0.2,38.0,8.0,13.0,
