,SO2,CO,O3,PM10,PM25,NO2,NO,pr
10932,3.1,0.43,23.0,33.0,14.0,14.0,0.2,
10933,2.4,0.42,23.0,38.0,18.0,12.0,0.1,
10934,2.5,0.45,13.0,41.0,22.0,24.0,1.4,
10935,3.6,0.44,14.0,45.0,35.0,17.0,0.6,
10936,3.1,0.46,17.0,45.0,33.0,17.0,1.8,
10937,3.5,0.55,23.0,51.0,35.0,19.0,4.2,
10938,3.9,0.65,31.0,63.0,28.0,26.0,6.0,
10939,4.0,0.49,52.0,65.0,31.0,18.0,2.4,
10940,3.5,0.43,75.0,60.0,38.0,16.0,1.4,
10941,3.2,0.29,84.0,54.0,36.0,9.6,0.5,
10942,9.5,0.46,74.0,51.0,36.0,16.0,1.4,
10943,8.6,0.38,73.0,48.0,28.0,14.0,1.4,
10944,8.7,0.38,66.0,52.0,33.0,15.0,1.3,
10945,19.0,0.63,41.0,57.0,28.0,30.0,4.4,
10946,13.0,0.51,47.0,64.0,29.0,23.0,2.4,
10947,3.7,0.27,62.0,62.0,23.0,11.0,0.7,
10948,2.1,0.35,52.0,55.0,19.0,17.0,0.3,
10949,2.1,0.41,46.0,50.0,22.0,16.0,0.2,
10950,2.3,0.52,31.0,46.0,26.0,27.0,0.4,
10951,5.6,0.76,13.0,49.0,30.0,39.0,0.2,
10952,6.0,0.68,14.0,52.0,33.0,35.0,0.2,
10953,6.5,0.7,8.7,61.0,35.0,36.0,0.5,
10954,6.8,0.59,11.0,61.0,38.0,30.0,0.1,
10955,3.8,0.41,17.0,52.0,35.0,19.0,0.5,
10956,2.9,0.35,17.0,43.0,27.0,17.0,0.3,
10957,2.6,0.27,23.0,27.0,24.0,11.0,0.3,
10958,2.0,0.26,17.0,27.0,21.0,13.0,0.4,
10959,1.7,0.24,17.0,25.0,14.0,16.0,0.8,
10960,1.9,0.28,16.0,30.0,10.0,18.0,2.3,
10961,2.6,0.39,19.0,29.0,16.0,19.0,5.1,
10962,3.8,0.35,40.0,37.0,25.0,14.0,3.1,
10963,2.8,0.24,53.0,50.0,30.0,8.6,1.3,
10964,2.5,0.21,59.0,52.0,27.0,7.0,1.0,
10965,3.2,0.19,60.0,49.0,33.0,8.0,1.0,
10966,3.6,0.18,63.0,42.0,29.0,6.4,0.6,
10967,3.3,0.16,56.0,45.0,25.0,6.1,0.8,
10968,2.8,0.16,44.0,47.0,14.0,5.8,0.9,
10969,2.8,0.12,34.0,53.0,14.0,5.7,1.3,
10970,2.2,0.12,33.0,47.0,16.0,5.3,1.0,
10971,2.8,0.17,30.0,41.0,19.0,5.7,1.0,
10972,2.2,0.15,27.0,28.0,14.0,5.3,0.7,
10973,1.7,0.19,22.0,28.0,13.0,7.7,0.4,
10974,2.1,0.27,18.0,22.0,12.0,12.0,0.5,
10975,1.5,0.23,15.0,27.0,18.0,11.0,0.6,
10976,2.1,0.23,9.9,28.0,14.0,15.0,0.9,
10977,1.3,0.18,15.0,34.0,10.0,11.0,0.5,
10978,1.7,0.17,13.0,34.0,7.0,10.0,0.4,
10979,2.7,0.19,12.0,36.0,5.0,13.0,0.4,
10980,2.6,0.17,13.0,22.0,7.0,11.0,0.3,
10981,2.5,0.18,12.0,13.0,9.0,12.0,0.3,
10982,2.4,0.19,10.0,13.0,11.0,12.0,0.2,
10983,3.0,0.19,11.0,22.0,9.0,12.0,0.4,
10984,2.5,0.22,13.0,30.0,11.0,11.0,2.6,
10985,2.4,0.23,19.0,26.0,10.0,8.9,3.7,
10986,2.4,0.16,29.0,26.0,15.0,5.1,1.4,
10987,1.9,0.17,37.0,28.0,11.0,4.8,0.8,
10988,2.1,0.16,45.0,30.0,11.0,4.8,0.4,
10989,2.0,0.14,42.0,30.0,10.0,4.8,0.6,
10990,2.1,0.12,39.0,36.0,12.0,4.6,0.5,
10991,2.1,0.12,38.0,38.0,13.0,5.0,0.9,
10992,2.4,0.12,41.0,41.0,14.0,5.0,0.7,
10993,2.4,0.12,42.0,36.0,15.0,5.4,0.7,
10994,2.8,0.14,47.0,42.0,14.0,6.4,0.5,
10995,2.8,0.16,46.0,43.0,15.0,6.7,0.3,
10996,2.9,0.23,42.0,48.0,15.0,9.2,0.2,
10997,2.2,0.26,33.0,41.0,13.0,11.0,-0.1,
10998,4.1,0.27,30.0,44.0,9.0,12.0,-0.4,
10999,2.7,0.24,21.0,46.0,13.0,11.0,0.1,
11000,2.0,0.24,15.0,44.0,12.0,9.3,0.1,
11001,1.7,0.24,15.0,38.0,16.0,9.8,0.1,
11002,1.2,0.22,14.0,31.0,10.0,8.9,0.1,
11003,2.6,0.23,11.0,33.0,17.0,14.0,0.1,
11004,2.7,0.19,14.0,31.0,14.0,11.0,-0.1,
11005,2.4,0.15,16.0,26.0,16.0,8.2,-0.2,
11006,2.3,0.15,14.0,23.0,11.0,7.0,-0.2,
11007,2.6,0.15,13.0,25.0,10.0,9.2,0.2,
11008,1.9,0.15,19.0,22.0,11.0,6.1,0.8,
11009,1.7,0.18,25.0,21.0,15.0,7.2,1.8,
11010,3.2,0.16,34.0,21.0,16.0,6.4,1.5,
11011,2.2,0.11,37.0,27.0,14.0,3.4,0.4,
11012,2.2,0.11,42.0,30.0,13.0,2.8,0.1,
11013,2.3,0.1,45.0,35.0,14.0,2.4,0.2,
11014,2.3,0.09,44.0,35.0,11.0,2.4,-0.1,
11015,2.4,0.08,39.0,32.0,12.0,1.8,-0.1,
11016,2.8,0.08,37.0,32.0,19.0,2.2,-0.1,
11017,2.8,0.08,36.0,44.0,22.0,2.6,0.2,
11018,2.8,0.1,35.0,57.0,22.0,2.1,0.2,
11019,2.7,0.11,33.0,56.0,18.0,2.7,0.1,
11020,2.5,0.11,29.0,45.0,15.0,3.0,0.1,
11021,2.9,0.13,19.0,32.0,14.0,7.1,0.1,
11022,2.1,0.18,18.0,25.0,14.0,8.0,-0.1,
11023,2.1,0.17,17.0,31.0,17.0,6.9,-0.1,
11024,2.5,0.15,17.0,38.0,16.0,6.6,-0.1,
11025,3.0,0.17,14.0,35.0,19.0,9.0,-0.1,
11026,2.1,0.2,11.0,29.0,14.0,9.6,-0.1,
11027,2.3,0.18,8.9,22.0,11.0,11.0,0.3,
11028,2.6,0.21,8.6,24.0,10.0,11.0,0.3,
11029,2.9,0.23,7.6,23.0,9.0,13.0,0.4,
11030,3.1,0.19,4.2,21.0,14.0,16.0,3.0,
11031,2.4,0.19,6.5,27.0,12.0,13.0,1.2,
11032,2.8,0.23,8.2,28.0,22.0,12.0,6.1,
11033,2.6,0.26,16.0,36.0,18.0,9.9,5.2,
11034,3.1,0.19,27.0,35.0,21.0,9.2,3.1,
11035,2.6,0.15,38.0,38.0,15.0,6.7,1.9,
11036,2.5,0.14,46.0,37.0,15.0,6.2,1.1,
11037,2.7,0.13,49.0,35.0,9.0,5.3,0.9,
11038,3.0,0.13,54.0,33.0,15.0,5.2,0.7,
11039,3.4,0.13,48.0,24.0,16.0,6.1,1.0,
11040,3.8,0.13,46.0,22.0,22.0,6.5,1.0,
11041,3.8,0.13,43.0,30.0,14.0,7.3,1.2,
11042,3.8,0.16,41.0,44.0,17.0,7.9,1.2,
11043,3.8,0.17,40.0,44.0,15.0,7.6,0.6,
11044,4.0,0.19,29.0,39.0,21.0,10.0,0.5,
11045,3.7,0.18,26.0,36.0,20.0,11.0,0.4,
11046,3.1,0.21,25.0,36.0,16.0,9.5,0.4,
11047,3.3,0.23,23.0,39.0,14.0,11.0,0.4,
11048,2.9,0.24,23.0,40.0,17.0,12.0,0.3,
11049,3.5,0.26,18.0,46.0,18.0,14.0,0.4,
11050,3.0,0.2,19.0,39.0,18.0,12.0,0.5,
11051,2.5,0.17,28.0,44.0,16.0,7.6,-0.2,
11052,2.2,0.15,34.0,43.0,19.0,6.9,-0.1,
11053,1.9,0.16,29.0,53.0,19.0,8.4,0.2,
11054,3.5,0.15,24.0,58.0,19.0,8.5,0.2,
11055,2.6,0.2,8.1,51.0,19.0,16.0,1.0,
11056,2.0,0.19,26.0,43.0,19.0,9.2,1.8,
11057,2.0,0.23,36.0,34.0,22.0,7.6,0.6,
11058,2.5,0.24,38.0,41.0,22.0,8.5,1.5,
11059,2.5,0.21,52.0,43.0,22.0,7.0,0.9,
11060,2.2,0.17,56.0,48.0,23.0,7.4,0.7,
11061,3.1,0.16,59.0,51.0,29.0,6.7,0.7,
11062,3.3,0.18,60.0,47.0,25.0,6.1,0.5,
11063,2.1,0.15,59.0,36.0,20.0,5.2,0.5,
11064,2.0,0.14,52.0,29.0,11.0,4.2,0.4,
11065,2.6,0.15,55.0,29.0,11.0,4.3,0.5,
11066,2.5,0.16,54.0,30.0,14.0,5.4,0.5,
11067,2.5,0.22,53.0,24.0,20.0,7.6,0.2,
11068,2.7,0.26,50.0,29.0,22.0,12.0,0.2,
11069,2.5,0.31,42.0,39.0,21.0,13.0,0.1,
11070,2.6,0.31,34.0,50.0,15.0,14.0,0.3,
11071,3.2,0.31,35.0,45.0,19.0,13.0,0.3,
11072,3.1,0.32,33.0,41.0,16.0,13.0,0.2,
11073,3.1,0.26,32.0,38.0,20.0,10.0,0.1,
11074,2.4,0.25,31.0,44.0,16.0,12.0,0.1,
11075,4.5,0.2,30.0,34.0,16.0,9.6,-0.1,
11076,3.8,0.19,23.0,33.0,16.0,12.0,-0.1,
11077,3.2,0.21,18.0,31.0,17.0,10.0,-0.3,
11078,2.7,0.23,12.0,38.0,14.0,14.0,-0.2,
11079,2.6,0.25,8.8,39.0,17.0,17.0,3.3,
11080,2.3,0.24,15.0,31.0,14.0,13.0,1.4,
11081,2.2,0.26,21.0,33.0,18.0,12.0,3.3,
11082,2.0,0.19,29.0,23.0,10.0,7.4,1.5,
11083,2.1,0.18,43.0,27.0,15.0,6.4,0.9,
11084,2.1,0.18,43.0,27.0,15.0,6.4,0.9,
11085,2.1,0.17,49.0,22.0,14.0,6.4,0.9,
11086,3.2,0.17,48.0,39.0,30.0,5.7,0.8,
11087,3.1,0.15,55.0,41.0,20.0,5.5,0.6,
11088,2.7,0.14,42.0,41.0,24.0,5.0,0.7,
11089,2.8,0.13,37.0,33.0,7.0,4.8,0.8,
11090,2.4,0.15,38.0,34.0,17.0,6.4,0.8,
11091,2.5,0.3,50.0,40.0,11.0,14.0,0.7,
11092,3.2,0.19,22.0,36.0,12.0,9.7,0.1,
11093,3.1,0.19,22.0,27.0,12.0,8.5,-0.1,
11094,3.6,0.16,21.0,22.0,14.0,6.7,-0.2,
11095,2.9,0.19,14.0,22.0,13.0,9.4,-0.2,
11096,3.1,0.25,11.0,31.0,10.0,17.0,-0.1,
11097,0.9,0.2,14.0,33.0,12.0,13.0,0.4,
11098,0.8,0.19,11.0,30.0,11.0,13.0,0.1,
11099,1.5,0.18,8.7,23.0,14.0,15.0,0.5,
11100,0.7,0.16,14.0,29.0,13.0,11.0,0.5,
11101,0.8,0.16,14.0,26.0,20.0,10.0,0.7,
11102,1.0,0.19,15.0,20.0,15.0,9.8,2.3,
11103,1.3,0.29,17.0,18.0,17.0,13.0,4.9,
11104,2.8,0.27,27.0,22.0,14.0,9.5,3.8,
11105,2.7,0.21,36.0,35.0,16.0,6.9,2.2,
11106,3.2,0.19,43.0,32.0,20.0,8.0,1.7,
11107,2.2,0.13,49.0,38.0,22.0,5.5,1.1,
11108,1.9,0.13,52.0,38.0,28.0,5.1,0.8,
11109,2.3,0.11,50.0,48.0,23.0,4.3,0.9,
11110,2.2,0.11,45.0,39.0,19.0,5.0,1.0,
11111,2.0,0.1,42.0,31.0,10.0,6.0,1.0,
11112,3.2,0.24,9.0,26.0,4.0,16.0,0.6,
11113,2.3,0.11,17.0,25.0,3.0,7.0,0.4,
11114,1.1,0.1,19.0,23.0,6.0,5.4,0.2,
11115,0.7,0.13,36.0,36.0,13.0,4.2,0.3,
11116,1.7,0.18,46.0,40.0,20.0,4.1,-0.2,
11117,2.4,0.19,40.0,42.0,18.0,5.6,-0.2,
11118,3.6,0.22,33.0,41.0,10.0,8.5,-0.3,
11119,2.4,0.24,31.0,44.0,12.0,12.0,-0.4,
11120,2.7,0.29,42.0,49.0,20.0,10.0,-0.1,
11121,2.3,0.31,40.0,48.0,23.0,7.8,0.1,
11122,2.4,0.37,39.0,47.0,14.0,11.0,0.5,
11123,2.4,0.41,33.0,38.0,19.0,13.0,1.4,
11124,2.3,0.35,33.0,35.0,20.0,13.0,1.6,
11125,2.5,0.35,36.0,37.0,26.0,21.0,3.3,
11126,2.3,0.31,63.0,47.0,22.0,12.0,1.8,
11127,2.6,0.32,82.0,40.0,21.0,9.8,0.5,
11128,2.2,0.27,82.0,33.0,21.0,6.9,0.1,
11129,2.3,0.25,84.0,34.0,14.0,8.7,0.3,
11130,2.2,0.25,84.0,37.0,13.0,9.4,0.4,
11131,2.6,0.26,79.0,50.0,13.0,13.0,0.5,
11132,2.4,0.28,65.0,42.0,14.0,13.0,0.2,
11133,2.2,0.29,53.0,43.0,17.0,15.0,0.2,
11134,2.0,0.27,50.0,32.0,17.0,13.0,-0.1,
11135,1.6,0.25,49.0,35.0,17.0,8.8,-0.3,
11136,1.7,0.28,43.0,31.0,17.0,14.0,-0.1,
11137,1.7,0.28,40.0,29.0,10.0,15.0,-0.1,
11138,2.4,0.26,43.0,26.0,13.0,11.0,-0.1,
11139,3.3,0.29,38.0,34.0,13.0,14.0,-0.1,
11140,2.9,0.29,37.0,34.0,15.0,12.0,-0.1,
11141,2.7,0.28,36.0,27.0,14.0,8.7,-0.2,
11142,3.0,0.27,33.0,15.0,12.0,9.5,-0.3,
11143,3.8,0.28,28.0,13.0,12.0,13.0,-0.2,
11144,2.8,0.25,30.0,16.0,9.0,10.0,-0.1,
11145,3.6,0.29,28.0,29.0,8.0,10.0,0.5,
11146,2.9,0.29,33.0,31.0,2.0,10.0,0.5,
11147,3.4,0.34,32.0,33.0,6.0,13.0,2.0,
11148,3.3,0.32,42.0,29.0,8.0,15.0,2.7,
11149,3.2,0.29,53.0,35.0,9.0,14.0,2.1,
11150,3.2,0.28,70.0,36.0,10.0,10.0,0.9,
11151,3.7,0.3,88.0,39.0,19.0,9.1,0.1,
11152,3.9,0.27,86.0,44.0,26.0,9.4,0.3,
11153,3.7,0.29,82.0,55.0,26.0,9.8,0.3,
11154,3.3,0.32,78.0,60.0,24.0,10.0,0.4,
11155,3.3,0.32,72.0,63.0,31.0,11.0,0.4,
11156,3.7,0.28,65.0,65.0,29.0,14.0,0.4,
11157,3.7,0.28,56.0,63.0,28.0,16.0,0.4,
11158,3.9,0.32,51.0,54.0,23.0,15.0,-0.3,
11159,4.4,0.39,36.0,43.0,24.0,25.0,-0.3,
11160,4.2,0.42,36.0,37.0,25.0,21.0,-0.3,
11161,3.7,0.4,30.0,35.0,20.0,20.0,-0.2,
11162,4.2,0.41,26.0,33.0,26.0,20.0,-0.2,
11163,3.4,0.43,24.0,35.0,24.0,18.0,-0.2,
11164,3.2,0.38,25.0,39.0,33.0,14.0,0.4,
11165,2.4,0.34,27.0,45.0,27.0,10.0,0.3,
11166,2.4,0.36,23.0,44.0,27.0,12.0,0.3,
11167,2.7,0.39,17.0,48.0,21.0,15.0,0.2,
11168,3.0,0.5,8.2,43.0,24.0,22.0,1.3,
11169,3.8,0.52,17.0,47.0,24.0,20.0,3.7,
11170,4.7,0.42,36.0,48.0,29.0,14.0,1.8,
11171,4.9,0.41,55.0,62.0,30.0,15.0,1.7,
11172,4.3,0.36,75.0,66.0,24.0,10.0,1.1,
11173,4.2,0.34,85.0,67.0,22.0,8.0,0.6,
11174,4.2,0.33,92.0,54.0,14.0,7.7,0.5,
11175,4.4,0.3,89.0,50.0,22.0,6.6,0.3,
11176,5.0,0.27,77.0,43.0,23.0,5.6,0.4,
11177,7.4,0.28,65.0,37.0,26.0,8.9,1.0,
11178,3.4,0.21,58.0,28.0,23.0,5.9,1.0,
11179,2.5,0.21,56.0,29.0,21.0,5.1,0.7,
11180,3.0,0.25,67.0,34.0,22.0,8.0,0.7,
11181,3.0,0.29,59.0,44.0,30.0,12.0,0.4,
11182,3.2,0.32,47.0,47.0,31.0,17.0,0.2,
11183,3.0,0.34,36.0,46.0,37.0,21.0,0.3,
11184,2.9,0.35,29.0,39.0,25.0,22.0,0.3,
11185,3.1,0.36,27.0,38.0,20.0,16.0,0.3,
11186,3.2,0.35,23.0,33.0,20.0,16.0,0.4,
11187,3.8,0.35,19.0,33.0,21.0,16.0,0.2,
11188,2.4,0.38,14.0,27.0,20.0,19.0,0.3,
11189,2.6,0.42,12.0,33.0,15.0,20.0,-0.1,
11190,1.9,0.44,13.0,42.0,18.0,19.0,-0.2,
11191,2.0,0.43,4.6,48.0,21.0,23.0,0.3,
11192,4.0,0.32,11.0,44.0,21.0,19.0,0.7,
11193,2.9,0.38,17.0,36.0,21.0,16.0,2.0,
11194,3.5,0.44,26.0,41.0,25.0,17.0,3.8,
11195,4.0,0.48,41.0,52.0,27.0,17.0,3.5,
11196,4.3,0.39,81.0,60.0,27.0,13.0,0.7,
11197,4.1,0.34,93.0,57.0,34.0,12.0,0.8,
11198,5.4,0.33,90.0,58.0,31.0,9.2,0.6,
11199,8.3,0.3,65.0,47.0,26.0,12.0,1.4,
11200,2.6,0.19,64.0,44.0,19.0,5.7,0.6,
11201,2.1,0.19,63.0,38.0,15.0,5.1,0.6,
11202,1.8,0.2,58.0,31.0,10.0,5.1,0.5,
11203,1.6,0.25,52.0,27.0,6.0,11.0,0.5,
11204,1.7,0.27,48.0,19.0,7.0,10.0,0.5,
11205,1.7,0.35,40.0,24.0,13.0,14.0,0.5,
11206,1.8,0.49,27.0,29.0,16.0,24.0,0.5,
11207,2.9,0.49,25.0,38.0,11.0,26.0,0.4,
11208,5.3,0.49,22.0,41.0,20.0,24.0,0.3,
11209,3.1,0.44,18.0,35.0,17.0,25.0,0.3,
11210,2.7,0.34,20.0,32.0,22.0,19.0,0.2,
11211,2.5,0.3,22.0,29.0,14.0,14.0,0.2,
11212,2.4,0.25,23.0,36.0,17.0,11.0,0.1,
11213,2.3,0.24,20.0,34.0,16.0,11.0,0.1,
11214,2.5,0.36,16.0,35.0,16.0,14.0,0.1,
11215,2.1,0.28,19.0,34.0,16.0,12.0,0.2,
11216,2.5,0.32,15.0,35.0,25.0,17.0,1.9,
11217,3.6,0.43,20.0,37.0,27.0,19.0,7.4,
11218,3.8,0.36,40.0,34.0,26.0,14.0,3.2,
11219,3.6,0.28,54.0,40.0,17.0,8.5,1.5,
11220,3.9,0.21,54.0,37.0,11.0,6.4,0.5,
11221,4.4,0.28,73.0,40.0,30.0,8.9,0.3,
11222,5.4,0.28,80.0,40.0,36.0,8.8,0.4,
11223,4.3,0.21,72.0,47.0,47.0,7.2,0.2,
11224,7.1,0.24,57.0,47.0,47.0,11.0,0.9,
11225,13.0,0.44,48.0,51.0,18.0,20.0,2.8,
11226,17.0,0.54,29.0,49.0,11.0,27.0,3.0,
11227,11.0,0.45,38.0,43.0,10.0,20.0,1.3,
11228,8.4,0.34,42.0,38.0,18.0,17.0,0.4,
11229,5.3,0.32,41.0,43.0,19.0,14.0,0.3,
11230,5.2,0.3,37.0,42.0,18.0,13.0,0.3,
11231,2.6,0.23,30.0,38.0,13.0,10.0,0.2,
11232,2.0,0.23,25.0,22.0,8.0,10.0,-0.1,
11233,2.0,0.25,18.0,22.0,5.0,12.0,-0.1,
11234,1.8,0.2,17.0,20.0,9.0,10.0,-0.1,
11235,1.5,0.17,17.0,26.0,8.0,9.4,-0.1,
11236,1.4,0.17,15.0,24.0,11.0,9.7,-0.3,
11237,1.8,0.15,13.0,24.0,8.0,11.0,-0.5,
11238,1.4,0.16,10.0,22.0,14.0,14.0,-0.1,
11239,1.3,0.17,10.0,16.0,16.0,12.0,0.6,
11240,1.7,0.25,12.0,8.0,16.0,14.0,6.4,
11241,1.9,0.36,16.0,9.0,15.0,21.0,9.6,
11242,2.0,0.28,28.0,15.0,7.0,16.0,3.9,
11243,4.0,0.22,35.0,15.0,35.0,13.0,3.4,
11244,4.0,0.21,39.0,15.0,35.0,13.0,3.4,
11245,4.5,0.24,49.0,15.0,36.0,8.8,1.0,
11246,3.9,0.2,42.0,15.0,36.0,8.5,1.3,
11247,2.1,0.12,42.0,32.0,9.0,3.8,0.4,
11248,2.5,0.11,40.0,28.0,5.0,4.0,0.6,
11249,2.0,0.12,42.0,30.0,9.0,4.5,0.5,
11250,1.8,0.16,37.0,31.0,7.0,7.5,0.8,
11251,2.0,0.2,37.0,34.0,8.0,9.3,0.9,
11252,2.1,0.26,46.0,31.0,11.0,14.0,0.3,
11253,2.9,0.28,50.0,33.0,18.0,14.0,0.1,
11254,2.7,0.27,48.0,36.0,18.0,12.0,0.1,
11255,2.3,0.3,42.0,46.0,19.0,12.0,0.1,
11256,2.7,0.31,35.0,46.0,18.0,12.0,0.1,
11257,3.3,0.32,28.0,37.0,22.0,15.0,-0.1,
11258,2.6,0.34,26.0,36.0,23.0,16.0,-0.1,
11259,2.8,0.3,25.0,38.0,22.0,14.0,-0.1,
11260,3.6,0.33,23.0,46.0,25.0,14.0,-0.1,
11261,4.2,0.32,20.0,40.0,23.0,14.0,0.1,
11262,3.5,0.27,20.0,36.0,30.0,13.0,0.1,
11263,3.4,0.24,19.0,34.0,22.0,9.8,0.1,
11264,3.2,0.31,16.0,27.0,22.0,18.0,2.6,
11265,3.1,0.31,24.0,28.0,12.0,13.0,3.3,
11266,2.4,0.28,41.0,31.0,17.0,9.5,1.2,
11267,2.3,0.22,47.0,42.0,16.0,7.3,0.7,
11268,2.1,0.22,65.0,44.0,21.0,7.8,0.6,
11269,3.3,0.23,73.0,43.0,21.0,8.7,0.5,
11270,2.7,0.21,75.0,42.0,23.0,6.1,0.2,
11271,2.6,0.2,73.0,54.0,19.0,5.7,0.2,
11272,2.1,0.16,66.0,54.0,19.0,4.8,0.3,
11273,2.0,0.17,59.0,57.0,23.0,5.6,0.5,
11274,2.4,0.18,65.0,52.0,22.0,6.9,0.4,
11275,2.8,0.25,56.0,47.0,21.0,8.2,0.4,
11276,3.0,0.33,48.0,38.0,18.0,15.0,0.2,
11277,2.2,0.3,44.0,31.0,20.0,13.0,0.1,
11278,3.8,0.35,30.0,32.0,19.0,15.0,0.2,
11279,2.0,0.31,28.0,33.0,16.0,15.0,0.2,
11280,1.8,0.26,25.0,34.0,14.0,13.0,0.2,
11281,1.4,0.24,19.0,31.0,9.0,13.0,0.1,
11282,1.1,0.25,15.0,31.0,5.0,13.0,0.1,
11283,2.9,0.23,14.0,31.0,5.0,14.0,0.1,
11284,2.6,0.21,16.0,32.0,7.0,11.0,0.2,
11285,2.2,0.22,9.9,32.0,8.0,12.0,0.2,
11286,2.0,0.22,5.5,27.0,10.0,14.0,0.3,
11287,2.7,0.32,4.3,29.0,6.0,19.0,12.0,
11288,2.8,0.28,9.4,25.0,6.0,15.0,5.9,
11289,3.0,0.32,24.0,28.0,2.0,14.0,4.1,
11290,3.4,0.37,40.0,33.0,11.0,15.0,2.5,
11291,9.5,0.57,42.0,57.0,29.0,20.0,2.7,
11292,16.0,0.54,47.0,73.0,46.0,22.0,4.9,
11293,7.2,0.36,78.0,86.0,48.0,11.0,1.0,
11294,4.8,0.27,81.0,76.0,39.0,8.4,0.3,
11295,10.0,0.35,66.0,65.0,34.0,14.0,1.0,
11296,14.0,0.44,43.0,54.0,30.0,21.0,3.8,
11297,5.5,0.21,53.0,52.0,29.0,8.2,1.6,
11298,3.2,0.18,54.0,48.0,22.0,6.5,0.6,
11299,3.7,0.27,48.0,48.0,18.0,10.0,0.5,
11300,5.5,0.32,35.0,44.0,18.0,19.0,0.4,
11301,6.9,0.42,30.0,57.0,17.0,23.0,0.2,
11302,4.5,0.37,36.0,65.0,23.0,18.0,0.2,
11303,3.0,0.39,28.0,68.0,19.0,20.0,0.3,
11304,4.6,0.47,27.0,60.0,24.0,22.0,0.2,
11305,4.9,0.54,17.0,50.0,17.0,25.0,0.1,
11306,13.0,0.44,11.0,59.0,16.0,22.0,0.2,
11307,2.4,0.33,8.4,59.0,13.0,19.0,0.3,
11308,1.6,0.27,13.0,55.0,18.0,13.0,0.3,
11309,2.3,0.26,10.0,48.0,19.0,17.0,0.5,
11310,2.6,0.25,9.7,43.0,18.0,15.0,0.4,
11311,1.2,0.24,9.2,42.0,16.0,14.0,1.2,
11312,1.4,0.25,15.0,42.0,14.0,13.0,2.0,
11313,1.6,0.26,29.0,40.0,19.0,11.0,2.3,
11314,1.6,0.24,46.0,42.0,23.0,8.0,1.5,
11315,2.1,0.22,51.0,42.0,28.0,7.6,1.5,
11316,3.9,0.28,55.0,55.0,31.0,13.0,1.2,
11317,3.1,0.24,63.0,62.0,34.0,10.0,1.0,
11318,2.6,0.23,71.0,60.0,37.0,6.6,0.7,
11319,2.0,0.21,69.0,53.0,28.0,6.6,0.8,
11320,1.7,0.19,68.0,48.0,26.0,5.3,0.7,
11321,1.7,0.15,57.0,56.0,21.0,5.3,0.7,
11322,2.1,0.19,40.0,50.0,17.0,8.9,1.0,
11323,1.6,0.23,25.0,35.0,13.0,11.0,0.4,
11324,1.8,0.28,23.0,38.0,11.0,13.0,0.4,
11325,2.6,0.34,19.0,38.0,17.0,15.0,0.4,
11326,3.6,0.35,19.0,31.0,17.0,15.0,0.3,
11327,2.6,0.33,15.0,30.0,19.0,15.0,0.4,
11328,4.5,0.33,14.0,25.0,15.0,17.0,0.5,
11329,8.2,0.33,13.0,35.0,18.0,16.0,-0.5,
11330,6.7,0.37,14.0,43.0,23.0,16.0,-0.5,
11331,4.4,0.32,22.0,53.0,34.0,12.0,-0.3,
11332,4.6,0.35,17.0,60.0,35.0,12.0,-0.3,
11333,3.4,0.38,11.0,58.0,37.0,15.0,0.4,
11334,1.5,0.22,18.0,48.0,23.0,8.8,0.9,
11335,2.5,0.23,28.0,49.0,22.0,7.6,1.1,
11336,2.6,0.23,40.0,52.0,22.0,7.2,0.7,
11337,2.1,0.18,45.0,57.0,29.0,5.0,0.3,
11338,2.5,0.2,50.0,53.0,26.0,4.9,0.2,
11339,2.0,0.17,55.0,56.0,27.0,4.2,0.2,
11340,6.6,0.34,55.0,59.0,25.0,9.7,0.3,
11341,7.3,0.33,54.0,60.0,26.0,11.0,1.3,
11342,3.1,0.18,55.0,56.0,23.0,4.8,0.2,
11343,2.2,0.15,47.0,50.0,22.0,4.5,0.2,
11344,1.1,0.22,47.0,36.0,23.0,7.9,0.1,
11345,0.6,0.22,42.0,25.0,19.0,9.0,0.1,
11346,0.5,0.24,41.0,16.0,14.0,8.8,-0.2,
11347,0.6,0.26,35.0,13.0,9.0,12.0,-0.1,
11348,0.5,0.29,30.0,11.0,7.0,13.0,-0.2,
11349,0.5,0.26,28.0,14.0,5.0,11.0,-0.4,
11350,0.8,0.3,19.0,19.0,5.0,14.0,-0.3,
11351,1.1,0.27,19.0,24.0,5.0,13.0,-0.4,
11352,1.0,0.27,19.0,24.0,8.0,12.0,-0.5,
11353,2.2,0.34,14.0,19.0,10.0,14.0,0.1,
11354,1.8,0.29,8.3,18.0,8.0,18.0,0.1,
11355,2.7,0.24,16.0,20.0,5.0,12.0,-0.2,
11356,1.9,0.26,7.3,25.0,4.0,12.0,0.2,
11357,1.6,0.23,7.5,30.0,7.0,11.0,1.4,
11358,1.9,0.26,7.9,30.0,4.0,13.0,1.4,
11359,1.9,0.2,20.0,30.0,5.0,9.8,0.3,
11360,1.5,0.22,23.0,17.0,2.0,9.4,0.8,
11361,1.6,0.19,27.0,20.0,2.0,8.1,1.1,
11362,1.6,0.2,32.0,22.0,5.0,8.0,1.9,
11363,1.7,0.19,39.0,31.0,4.0,6.0,1.1,
11364,1.6,0.19,46.0,26.0,8.0,6.7,1.3,
11365,1.5,0.19,53.0,28.0,3.0,7.4,1.0,
