"PublishTime","SiteName","SO2","CO","PM25","O3","PM10","NO2","NOx","NO"
"2019-12-17 10:00","交通監測車","2.8","2.42","36","7","59","44.7",,
"2019-12-17 10:00","大里交通測站","4.1","1.74","45","9","76","37.1",,
"2019-12-17 10:00","大里","2.1","1.39","50","16","88","55","78","23"
"2019-12-17 10:00","西屯","2.8","0.52","12","21","38","24","39","16"
"2019-12-17 10:00","沙鹿","2.9","0.28","10","24","22","15","24","9.1"
"2019-12-17 10:00","忠明","3.5","1.22","33","16","48","52","87","36"
"2019-12-17 10:00","豐原","1.5","0.15","9","30","14","4.3","6","1.6"
"2019-12-17 10:00","文山","3.3","0.96","52","8","72","38.5",,
"2019-12-17 10:00","大甲","3.5","0.67","23","10","46","17.8",,
"2019-12-17 10:00","太平","2.4","0.48","18","13","32","42.1",,
"2019-12-17 10:00","霧峰","0.9","0.50","23","5","36","28.9",,
"2019-12-17 10:00","烏日","3.7","0.63","37","5","76","53.9",,
"2019-12-17 10:00","后里","0.0","0.32","13","18","29","11.2",,
"2019-12-17 10:00","梧棲","4.2","NA","23","5","76","21.6",,
"2019-12-17 10:00","大肚","3.8","NA","44","6","82","53.1",,
"2019-12-17 10:00","東大","2.1","NA","40","8","68","22.2",,
"2019-12-17 10:00","清水","2.7","NA","25","9","55","16.1",,
"2019-12-17 10:00","龍井","6.7","0.66","0","5","69","26.5",,
"2019-12-17 11:00","大里交通測站","3.1","1.48","57","16","96","56.2",,
"2019-12-17 11:00","交通監測車","2.5","1.38","13","13","41","32.7",,
"2019-12-17 11:00","大里","0.6","0.85","18","34","42","33","40","7.2"
"2019-12-17 11:00","西屯","1.9",,"10","29","22","7.3","12","4.5"
"2019-12-17 11:00","沙鹿","1.8","0.16","6","31","14","6.8","10","3.4"
"2019-12-17 11:00","忠明","2.2","0.22","9","27","16","11","16","5.8"
"2019-12-17 11:00","豐原","1.1","0.12","8","31","9","2.5","4.1","1.5"
"2019-12-17 11:00","文山","1.7","0.92","48","10","71","10.1",,
"2019-12-17 11:00","大甲","3.5","0.64","21","13","44","18.9",,
"2019-12-17 11:00","太平","0.0","0.51","19","13","32","0.0",,
"2019-12-17 11:00","霧峰","0.7","0.54","22","9","38","22.1",,
"2019-12-17 11:00","烏日","4.0","0.72","38","8","79","55.9",,
"2019-12-17 11:00","后里","2.2","0.31","12","18","28","7.6",,
"2019-12-17 11:00","梧棲","4.6","NA","21","7","74","30.8",,
"2019-12-17 11:00","大肚","2.9","NA","47","8","88","16.8",,
"2019-12-17 11:00","東大","1.3","NA","35","11","61","7.4",,
"2019-12-17 11:00","清水","1.6","NA","24","11","54","14.4",,
"2019-12-17 11:00","龍井","9.6","0.65","0","7","70","19.2",,
"2019-12-17 12:00","大里交通測站","NA","NA","NA","NA","NA","NA",,
"2019-12-17 12:00","交通監測車","1.6","1.08","5","17","26","17.8",,
"2019-12-17 12:00","大里","-0.4","0.27","3","36","19","8.1","11","3"
"2019-12-17 12:00","西屯","1.8","0.14","9","32","14","4","6.6","2.6"
"2019-12-17 12:00","沙鹿","1.2","0.15","4","31","9","5.3","8.1","2.8"
"2019-12-17 12:00","忠明","1.8","0.14","7","31","12","6.3","9.5","3.2"
"2019-12-17 12:00","豐原","1.7","0.16","5","33","17","4.4","6.9","2.5"
"2019-12-17 12:00","文山","1.3","0.85","40","14","63","4.9",,
"2019-12-17 12:00","大甲","3.1","0.61","22","16","46","11.7",,
"2019-12-17 12:00","太平","1.1","0.54","16","15","31","8.8",,
"2019-12-17 12:00","霧峰","0.6","0.55","21","12","38","9.4",,
"2019-12-17 12:00","烏日","3.1","0.69","39","11","81","18.0",,
"2019-12-17 12:00","后里","1.5","0.32","10","18","0","6.4",,
"2019-12-17 12:00","梧棲","3.6","NA","21","8","78","12.8",,
"2019-12-17 12:00","大肚","2.6","NA","40","11","82","13.3",,
"2019-12-17 12:00","東大","1.2","NA","29","16","53","5.3",,
"2019-12-17 12:00","清水","1.6","NA","24","11","54","14.4",,
"2019-12-17 12:00","龍井","5.9","0.60","0","9","70","9.5",,
"2019-12-17 13:00","大里交通測站","NA","NA","NA","NA","NA","NA",,
"2019-12-17 13:00","交通監測車","1.1","1.03","7","24","27","13.3",,
"2019-12-17 13:00","大里",,"0.29","6","35","16","9.2","12","3"
"2019-12-17 13:00","西屯","1.8","0.14","11","37","14","3.5","5.4","1.9"
"2019-12-17 13:00","沙鹿","0.6","0.13","3","31","7","4.9","7.7","2.8"
"2019-12-17 13:00","忠明","1.6","0.13","8","34","15","5.1","7.3","2.3"
"2019-12-17 13:00","豐原","1.9","0.15","4","34","17","7.1","10","3.1"
"2019-12-17 13:00","文山","1.4","0.77","31","19","52","4.6",,
"2019-12-17 13:00","大甲","2.2","0.60","21","17","46","7.4",,
"2019-12-17 13:00","太平","0.8","0.60","15","18","28","8.3",,
"2019-12-17 13:00","霧峰","0.0","0.54","19","16","36","8.1",,
"2019-12-17 13:00","烏日","2.5","0.66","35","15","78","16.2",,
"2019-12-17 13:00","后里","0.0","0.32","8","19","0","5.0",,
"2019-12-17 13:00","梧棲","3.2","NA","20","10","70","7.9",,
"2019-12-17 13:00","大肚","2.6","NA","35","13","74","10.8",,
"2019-12-17 13:00","東大","1.6","NA","22","18","44","5.4",,
"2019-12-17 13:00","清水","4.4","NA","21","16","52","5.9",,
"2019-12-17 13:00","龍井","6.9","0.55","0","11","66","7.7",,
"2019-12-17 14:00","大里交通測站","NA","NA","NA","NA","NA","NA",,
"2019-12-17 14:00","交通監測車","1.3","1.18","12","22","21","16.0",,
"2019-12-17 14:00","大里","0.1","0.25","7","39","15","7.6","10","2.7"
"2019-12-17 14:00","西屯","2","0.13","6","35","16","4.2","6.1","2"
"2019-12-17 14:00","沙鹿","0.3","0.12","4","30","9","5.2","7.9","2.7"
"2019-12-17 14:00","忠明","1.8","0.13","10","36","8","5.2","7.2","2"
"2019-12-17 14:00","豐原","1.7","0.15","9","36","11","4.5","6.4","1.9"
"2019-12-17 14:00","文山","1.7","0.71","23","21","42","4.6",,
"2019-12-17 14:00","大甲","2.2","0.57","18","18","40","6.7",,
"2019-12-17 14:00","太平","0.0","0.59","12","21","26","9.4",,
"2019-12-17 14:00","霧峰","0.0","0.53","16","20","34","7.9",,
"2019-12-17 14:00","烏日","2.1","0.64","29","18","70","14.3",,
"2019-12-17 14:00","后里","1.4","0.32","9","21","26","6.6",,
"2019-12-17 14:00","梧棲","3.2","NA","18","12","62","10.5",,
"2019-12-17 14:00","大肚","3.3","NA","28","16","66","11.0",,
"2019-12-17 14:00","東大","1.3","NA","17","17","36","5.3",,
"2019-12-17 14:00","清水","0.0","NA","18","17","52","5.6",,
"2019-12-17 14:00","龍井","7.2","0.51","0","14","59","6.9",,
"2019-12-17 15:00","大里交通測站","0.4","NA","12","35","96","16.4",,
"2019-12-17 15:00","交通監測車","1.4","1.00","12","23","27","14.4",,
"2019-12-17 15:00","大里","2.1","0.25","8","33","19","9.2","12","2.7"
"2019-12-17 15:00","西屯","2.1","0.13","5","30","13","5.2","7.6","2.4"
"2019-12-17 15:00","沙鹿","0.2","0.14","9","28","9","5.3","8.3","3"
"2019-12-17 15:00","忠明","1.9","0.14","8","29","13","7.5","11","3.1"
"2019-12-17 15:00","豐原","2.3","0.15","7","31","19","7.2","8.9","1.6"
"2019-12-17 15:00","文山","1.8","0.63","19","24","37","5.8",,
"2019-12-17 15:00","大甲","0.0","0.58","17","18","38","0.0",,
"2019-12-17 15:00","太平","0.0","0.60","11","23","26","12.0",,
"2019-12-17 15:00","霧峰","0.0","0.50","14","23","31","10.6",,
"2019-12-17 15:00","烏日","3.3","0.62","24","21","58","14.8",,
"2019-12-17 15:00","后里","1.6","0.32","9","23","26","7.4",,
"2019-12-17 15:00","梧棲","3.4","NA","16","13","54","10.3",,
"2019-12-17 15:00","大肚","3.0","NA","21","18","56","12.8",,
"2019-12-17 15:00","東大","1.6","NA","14","20","33","5.4",,
"2019-12-17 15:00","清水","3.6","NA","15","19","0","5.3",,
"2019-12-17 15:00","龍井","5.9","0.44","0","16","54","6.9",,
"2019-12-17 16:00","交通監測車","1.3","1.07","6","21","27","12.1",,
"2019-12-17 16:00","大里交通測站","0.2","0.49","10","32","96","16.1",,
"2019-12-17 16:00","大里","2.2","0.3","6","24","20","12","16","3.7"
"2019-12-17 16:00","西屯","2.1","0.14","5","27","20","5.4","7.8","2.4"
"2019-12-17 16:00","沙鹿","0","0.15","6","28","9","6.4","9","2.6"
"2019-12-17 16:00","忠明","1.8","0.14","5","23","13","9.7","16","6.1"
"2019-12-17 16:00","豐原","1.7","0.13","4","28","11","5.6","7.4","1.8"
"2019-12-17 16:00","文山","1.4","0.51","18","27","35","5.7",,
"2019-12-17 16:00","大甲","2.0","0.51","15","19","30","6.7",,
"2019-12-17 16:00","太平","0.6","0.58","11","25","26","13.3",,
"2019-12-17 16:00","霧峰","0.8","0.43","12","25","28","14.4",,
"2019-12-17 16:00","烏日","0.0","0.60","19","24","50","0.0",,
"2019-12-17 16:00","后里","1.3","0.29","9","26","26","6.1",,
"2019-12-17 16:00","梧棲","3.0","NA","13","15","42","9.4",,
"2019-12-17 16:00","大肚","2.9","NA","19","20","53","13.0",,
"2019-12-17 16:00","東大","2.2","NA","13","23","32","6.1",,
"2019-12-17 16:00","清水","3.3","NA","11","22","0","6.0",,
"2019-12-17 16:00","龍井","5.7","0.36","0","18","48","7.3",,
"2019-12-17 17:00","交通監測車","1.5","1.36","9","15","31","20.6",,
"2019-12-17 17:00","大里交通測站","0.4","0.56","7","22","96","18.6",,
"2019-12-17 17:00","大里","2.3","0.39","5","14","20","18","23","4.8"
"2019-12-17 17:00","西屯","2.4","0.18","7","24","23","8.3","11","2.3"
"2019-12-17 17:00","沙鹿","0","0.25","5","21","11","12","15","3.2"
"2019-12-17 17:00","忠明","2.1","0.21","10","19","12","12","16","3.9"
"2019-12-17 17:00","豐原","1.8","0.21","16","23","23","8.6","10","1.8"
"2019-12-17 17:00","文山","1.8","0.35","17","29","35","9.7",,
"2019-12-17 17:00","大甲","2.3","0.46","13","20","26","12.1",,
"2019-12-17 17:00","太平","0.6","0.58","11","25","26","13.3",,
"2019-12-17 17:00","霧峰","0.8","0.39","11","25","28","22.8",,
"2019-12-17 17:00","烏日","3.7","0.48","20","25","47","20.6",,
"2019-12-17 17:00","后里","1.2","0.28","9","26","26","7.7",,
"2019-12-17 17:00","梧棲","3.1","NA","11","16","36","17.5",,
"2019-12-17 17:00","大肚","2.8","NA","17","21","50","16.6",,
"2019-12-17 17:00","東大","3.3","NA","12","24","31","11.8",,
"2019-12-17 17:00","清水","3.2","NA","9","23","0","10.9",,
"2019-12-17 17:00","龍井","5.7","0.31","15","19","46","19.2",,
"2019-12-17 18:00","交通監測車","2.1","2.40","15","10","38","26.9",,
"2019-12-17 18:00","大里交通測站","0.6","0.77","9","11","96","26.1",,
"2019-12-17 18:00","大里","3.7","0.9","12","3","30","30","49","20"
"2019-12-17 18:00","西屯","2.2","0.35","9","11","25","22","24","2.4"
"2019-12-17 18:00","沙鹿","0.5","0.48","15","9.3","26","23","29","6"
"2019-12-17 18:00","忠明","2.5","0.47","14","8.4","24","26","33","7.8"
"2019-12-17 18:00","豐原","1.9","0.35","12","8.4","25","20","25","5"
"2019-12-17 18:00","文山","1.7","0.30","16","28","34","22.5",,
"2019-12-17 18:00","大甲","2.3","0.47","13","18","26","18.9",,
"2019-12-17 18:00","太平","1.4","1.32","9","24","25","31.5",,
"2019-12-17 18:00","霧峰","1.1","0.37","10","24","30","23.9",,
"2019-12-17 18:00","烏日","8.4","0.36","21","23","51","33.9",,
"2019-12-17 18:00","后里","2.6","0.30","9","25","26","14.4",,
"2019-12-17 18:00","梧棲","3.4","NA","10","15","36","28.0",,
"2019-12-17 18:00","大肚","2.5","NA","15","19","50","24.6",,
"2019-12-17 18:00","東大","3.5","NA","10","23","30","23.7",,
"2019-12-17 18:00","清水","3.6","NA","8","23","0","15.8",,
"2019-12-17 18:00","龍井","6.0","0.29","15","18","53","28.8",,
"2019-12-17 19:00","交通監測車","2.2","3.39","19","6","49","31.0",,
"2019-12-17 19:00","大里交通測站","1.5","1.82","19","4","96","32.1",,
"2019-12-17 19:00","大里","4.7","1.6","20","0.6","52","35","84","48"
"2019-12-17 19:00","西屯","2.8","0.82","22","3.6","48","32","62","30"
"2019-12-17 19:00","沙鹿","1.7","0.68","18","1.8","35","32","65","33"
"2019-12-17 19:00","忠明","2.3","0.66","12","4.9","28","30","39","9.7"
"2019-12-17 19:00","豐原","1.9","0.3","12","8.3","32","16","19","2.4"
"2019-12-17 19:00","文山","2.1","0.34","16","25","35","28.4",,
"2019-12-17 19:00","大甲","2.3","0.47","13","18","26","18.9",,
"2019-12-17 19:00","太平","1.4","1.32","9","24","25","31.5",,
"2019-12-17 19:00","霧峰","0.7","0.37","10","20","30","18.8",,
"2019-12-17 19:00","烏日","8.4","0.36","21","23","51","33.9",,
"2019-12-17 19:00","后里","1.6","0.36","12","22","30","20.7",,
"2019-12-17 19:00","梧棲","3.7","NA","10","15","36","30.6",,
"2019-12-17 19:00","大肚","2.4","NA","14","17","51","23.4",,
"2019-12-17 19:00","東大","4.0","NA","9","20","28","29.3",,
"2019-12-17 19:00","清水","3.8","NA","9","20","41","27.7",,
"2019-12-17 19:00","龍井","5.5","0.26","13","16","68","29.8",,
"2019-12-17 20:00","交通監測車","2.5","3.44","17","4","48","30.5",,
"2019-12-17 20:00","大里交通測站","1.5","1.72","28","4","96","33.4",,
"2019-12-17 20:00","大里","3.8","1.15","16","0.6","41","30","54","24"
"2019-12-17 20:00","西屯","2.8","0.68","16","3.7","45","33","59","26"
"2019-12-17 20:00","沙鹿","3.6","0.49","17","2.3","31","29","49","20"
"2019-12-17 20:00","忠明","3.4","0.98","20","3.9","40","31","66","35"
"2019-12-17 20:00","豐原","1.6","0.24","11","7","21","16","20","3.4"
"2019-12-17 20:00","文山","2.5","0.40","16","21","36","25.9",,
"2019-12-17 20:00","大甲","2.3","0.47","6","18","10","18.9",,
"2019-12-17 20:00","太平","1.4","1.32","4","24","12","31.5",,
"2019-12-17 20:00","霧峰","0.7","0.41","10","16","32","18.9",,
"2019-12-17 20:00","烏日","7.4","0.56","23","15","63","38.3",,
"2019-12-17 20:00","后里","1.7","0.42","14","20","34","19.1",,
"2019-12-17 20:00","梧棲","3.5","NA","13","13","47","25.5",,
"2019-12-17 20:00","大肚","2.5","NA","14","15","52","26.0",,
"2019-12-17 20:00","東大","3.1","NA","10","17","28","31.7",,
"2019-12-17 20:00","清水","3.6","NA","10","17","42","24.5",,
"2019-12-17 20:00","龍井","8.7","0.26","13","13","76","28.8",,
"2019-12-17 21:00","大里交通測站","1.3","1.25","26","4","NA","28.8",,
"2019-12-17 21:00","交通監測車","2.5","2.67","14","5","42","29.6",,
"2019-12-17 21:00","大里","3.3","1.02","18","0.6","39","27","44","17"
"2019-12-17 21:00","西屯","3.2","0.85","21","3.8","54","32","72","40"
"2019-12-17 21:00","沙鹿","2.9","0.41","15","3.5","22","26","35","8.3"
"2019-12-17 21:00","忠明","4","1.35","27","3.9","50","31","96","65"
"2019-12-17 21:00","豐原","1.6","0.22","13","7.1","16","15","18","2.9"
"2019-12-17 21:00","文山","2.1","0.46","14","17","34","28.6",,
"2019-12-17 21:00","大甲","2.9","0.57","17","11","38","31.0",,
"2019-12-17 21:00","太平","3.5","1.10","10","18","30","23.0",,
"2019-12-17 21:00","霧峰","0.6","0.45","10","12","32","15.0",,
"2019-12-17 21:00","烏日","6.0","0.72","24","11","70","31.3",,
"2019-12-17 21:00","后里","1.7","0.47","16","17","36","18.7",,
"2019-12-17 21:00","梧棲","4.2","NA","17","11","58","27.7",,
"2019-12-17 21:00","大肚","2.8","NA","13","12","50","24.6",,
"2019-12-17 21:00","東大","2.7","NA","11","15","29","33.0",,
"2019-12-17 21:00","清水","3.8","NA","10","14","42","20.8",,
"2019-12-17 21:00","龍井","10.1","0.30","15","11","76","27.1",,
"2019-12-17 22:00","大里交通測站","1.4","1.06","19","3","NA","27.5",,
"2019-12-17 22:00","交通監測車","2.6","2.85","18","5","46","30.0",,
"2019-12-17 22:00","大里","4","1.19","22","0.1","38","25","64","39"
"2019-12-17 22:00","西屯","3.3","0.95","25","3.8","58","27","70","43"
"2019-12-17 22:00","沙鹿","2","0.5","14","5.2","19","23","29","6.4"
"2019-12-17 22:00","忠明","4.3","1.59","25","3.9","47","29","107","78"
"2019-12-17 22:00","豐原","1.2","0.19","11","7.9","18","14","16","1.7"
"2019-12-17 22:00","文山","2.3","0.53","15","13","32","28.7",,
"2019-12-17 22:00","大甲","3.3","0.64","19","8","42","27.8",,
"2019-12-17 22:00","太平","2.6","1.04","12","14","30","21.9",,
"2019-12-17 22:00","霧峰","0.0","0.47","10","8","30","11.3",,
"2019-12-17 22:00","烏日","5.8","0.77","23","7","78","24.4",,
"2019-12-17 22:00","后里","1.5","0.51","17","14","38","16.5",,
"2019-12-17 22:00","梧棲","4.0","NA","18","8","64","25.1",,
"2019-12-17 22:00","大肚","3.5","NA","12","9","50","22.6",,
"2019-12-17 22:00","東大","2.9","NA","12","13","30","32.8",,
"2019-12-17 22:00","清水","3.9","NA","11","11","41","23.8",,
"2019-12-17 22:00","龍井","6.7","0.36","20","8","76","23.7",,
"2019-12-17 23:00","交通監測車","2.7","2.71","29","4","48","32.6",,
"2019-12-17 23:00","大里交通測站","1.2","1.38","18","3","40","25.8",,
"2019-12-17 23:00","大里","3.7","0.83","13","0.1","33","23","44","22"
"2019-12-17 23:00","西屯","3.3","1.06","24","3.6","50","28","94","66"
"2019-12-17 23:00","沙鹿","1.9","0.35","9","7","15","20","25","5"
"2019-12-17 23:00","忠明","4.9","1.53","27","3.8","51","27","100","73"
"2019-12-17 23:00","豐原","1.2","0.17","9","9.5","17","11","12","1.3"
"2019-12-17 23:00","文山","2.6","0.62","15","10","30","25.1",,
"2019-12-17 23:00","大甲","2.7","0.70","21","7","44","23.6",,
"2019-12-17 23:00","太平","1.5","1.08","11","10","32","14.4",,
"2019-12-17 23:00","霧峰","0.6","0.47","10","4","26","6.8",,
"2019-12-17 23:00","烏日","4.0","0.81","23","4","80","21.6",,
"2019-12-17 23:00","后里","1.4","0.54","16","12","34","12.9",,
"2019-12-17 23:00","梧棲","23.1","NA","19","12","64","35.5",,
"2019-12-17 23:00","大肚","3.6","NA","12","7","49","26.2",,
"2019-12-17 23:00","東大","3.8","NA","14","10","32","33.3",,
"2019-12-17 23:00","清水","3.7","NA","11","9","42","22.3",,
"2019-12-17 23:00","龍井","5.1","0.44","21","6","68","20.9",,
"2019-12-18 00:00","大里交通測站","1.0","0.80","17","4","37","21.0",,
"2019-12-18 00:00","交通監測車","2.5","2.43","28","4","49","37.0",,
"2019-12-18 00:00","大里","3.8","0.8","15","0.3","32","20","46","26"
"2019-12-18 00:00","西屯","3.4","1.05","24","3.6","50","26","92","66"
"2019-12-18 00:00","沙鹿","2","0.39","9","5.8","14","21","25","3.9"
"2019-12-18 00:00","忠明","4","0.95","20","3.4","40","24","66","43"
"2019-12-18 00:00","豐原","1.3","0.16","9","9.9","12","9.1","9.5","0.4"
"2019-12-18 00:00","文山","2.2","0.70","17","7","34","20.3",,
"2019-12-18 00:00","大甲","2.0","0.72","18","5","36","11.7",,
"2019-12-18 00:00","太平","1.8","1.03","12","8","31","12.0",,
"2019-12-18 00:00","霧峰","0.0","0.46","9","2","23","5.7",,
"2019-12-18 00:00","烏日","3.8","0.75","21","3","78","19.8",,
"2019-12-18 00:00","后里","1.3","0.56","14","10","32","9.9",,
"2019-12-18 00:00","梧棲","3.6","NA","17","9","54","22.4",,
"2019-12-18 00:00","大肚","3.9","NA","13","5","54","27.1",,
"2019-12-18 00:00","東大","4.4","NA","16","0","37","30.3",,
"2019-12-18 00:00","清水","3.5","NA","10","6","42","23.1",,
"2019-12-18 00:00","龍井","5.1","0.52","22","3","61","21.4",,
"2019-12-18 01:00","交通監測車","2.3","2.42","31","4","57","32.9",,
"2019-12-18 01:00","大里交通測站","0.7","0.55","19","4","36","18.8",,
"2019-12-18 01:00","大里","2.7","0.59","17","0.1","30","17","31","14"
"2019-12-18 01:00","西屯","3.5","1.1","27","3.8","51","24","103","79"
"2019-12-18 01:00","沙鹿","2.5","0.51","11","2","15","28","37","8.1"
"2019-12-18 01:00","忠明","3.1","1","23","3.5","38","23","76","53"
"2019-12-18 01:00","豐原","1.9","0.13","9","9.8","9","7.9","8.3","0.4"
"2019-12-18 01:00","文山","1.7","0.75","19","4","36","18.6",,
"2019-12-18 01:00","大甲","1.4","0.73","15","4","30","13.3",,
"2019-12-18 01:00","太平","1.2","0.97","11","6","28","7.6",,
"2019-12-18 01:00","霧峰","0.0","0.43","9","2","22","3.7",,
"2019-12-18 01:00","烏日","3.6","0.77","20","2","72","18.8",,
